SMILES,permeability,dset,group,fold,fingerprint,molbert,molformer,physchem
CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@@H](O)CC4)c3)c2C1,2.035451507,train,butina,11,,,,
Clc1ccc2c(NCCN3CCOCC3)ncnc2c1,0.135542858,train,butina,11,,,,
COc1cc(OC)cc(-c2c(C)ncnc2OC)c1,-0.12524595,train,butina,11,,,,
O=C(Cc1cccnc1)Nc1ncccc1Cl,-0.152337665,train,butina,11,,,,
CC(=O)N1CCN([C@H]2CCN(C(=O)c3cc4cc(C)ccc4o3)CC[C@@H]2O)CC1,1.589307341,train,butina,11,,,,
O=C(NCc1nc(-c2cnccn2)n[nH]1)C1Cc2ccccc2C1,0.942134786,train,butina,11,,,,
COc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1ccn(C(F)F)n1,1.007757206,train,butina,11,,,,
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)F)n3)c(OCC3COC3)cc2n1,1.068074652,train,butina,11,,,,
CC(C)(O)CCn1cc2cc(NC(=O)c3ccn(C(F)F)n3)c(OCC3COC3)cc2n1,1.071218118,train,butina,11,,,,
CNC(=O)c1ccc(N2CCCc3cc(OC)ccc3C2)nn1,-0.052542282,train,butina,11,,,,
C[C@H](c1nc(=O)c2cnn(C3CCOCC3)c2[nH]1)N1CC(Oc2ccccc2)C1,0.981146653,train,butina,11,,,,
CCN1CCN(C(=O)CNc2ncnc3onc(C)c23)CC1,0.565635584,train,butina,11,,,,
O=C(NN1CCOCC1)c1ccc(Cl)c(Cl)c1,-0.160548299,train,butina,11,,,,
O=C(CCCC(=O)N1CCN(c2nsc3ccccc23)CC1)Nc1nccs1,1.04995167,train,butina,11,,,,
O=C1CCC(=O)N1CCSc1ncc(-c2ccc(F)cc2)[nH]1,0.379230874,train,butina,11,,,,
COc1ccc(CC2CN3CCN(C(=O)OCc4ccccc4)CC3CO2)cc1,-0.098326578,train,butina,11,,,,
Cc1noc(C)c1-c1cc(-c2ccccc2Cl)nc(C2CC2)n1,-0.287221652,train,butina,11,,,,
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)COC)n1,0.703676119,train,butina,11,,,,
CCCc1ccc(-c2cccc(C(=O)N3CCN(CC(N)=O)CC3)c2)cc1,0.917324704,train,butina,11,,,,
C[C@@]12CCCN1C(=O)[C@H](C1CCCCC1)NC2=O,0.422355471,train,butina,11,,,,
Cc1nc(C)c(CNc2ncnn2C)s1,0.601984303,train,butina,11,,,,
CC(=O)c1ccccc1-c1cccc(C(=O)NCCCN2CCCC2)c1,2.124927356,train,butina,11,,,,
CN1CCC(Cc2cccc(-c3nccs3)n2)C1,0.066119855,train,butina,11,,,,
COCCCNc1nnc(-c2ccncc2)s1,-0.184477522,train,butina,11,,,,
O=c1cc2c(n[nH]1)-c1cnc(N3CCCCC3)nc1CC2,-0.248334943,train,butina,11,,,,
CC(C)N(C)S(=O)(=O)N1CCC(CNC(=O)CCCn2cccn2)CC1,1.762874233,train,butina,11,,,,
CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,1.750760612,train,butina,11,,,,
CC(C)Cc1nn(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,0.260888582,train,butina,11,,,,
Cc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,1.529080091,train,butina,11,,,,
O=C(NCCc1cnn[nH]1)C1Cc2ccccc2C1,0.392596822,train,butina,11,,,,
CC1CCC(O)(CSc2nncn2C(C)C)CC1,-0.070651093,train,butina,11,,,,
C[C@]1(O)CN(C(=O)Cn2cnc3ccccc32)CC[C@@H]1Oc1ccccc1,1.673973827,train,butina,11,,,,
CN(C)c1ccncc1CN1CCN(c2ccc(C(N)=O)cc2)CC1,1.274025761,train,butina,11,,,,
COc1ccccc1/C=C/CN1C[C@H]2CCCN2C[C@@H]1C,-0.129961745,train,butina,11,,,,
CSC1(CNC(=O)N2CCC=C(c3ccccc3)C2)CCOCC1,0.207215155,train,butina,11,,,,
CN(CCc1ccncc1)c1ncccc1C#N,-0.129238094,train,butina,11,,,,
CCCc1noc(CN2CCN(c3ccccc3OC)CC2)n1,-0.12887602,train,butina,11,,,,
CCOCCNC(=O)c1cccc(-c2cc(F)ccc2OC)c1,-0.279460693,train,butina,11,,,,
CCN(Cc1cnn(C(C)C)c1)C(=O)NCCC(C)(C)OC,1.235613737,train,butina,11,,,,
Cc1oc2ncnc(NCc3cc(F)cc4c3OCOC4)c2c1C,-0.257526027,train,butina,11,,,,
CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,1.146128036,train,butina,11,,,,
CC1=C(Br)CN(CCc2nc3ccccc3c(=O)[nH]2)CC1,-0.067739612,train,butina,11,,,,
CN1CCCn2c1cc(OCc1cc(F)c(Oc3ccc(C(F)(F)F)nc3)c(F)c1)nc2=O,1.07969281,train,butina,11,,,,
Cc1cc(C(=O)N2CCC(C(=O)c3ccnn3C)CC2)sc1C,-0.140745882,train,butina,11,,,,
CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,0.123834907,train,butina,11,,,,
CCN(CCOC)C(=O)Nc1ccc2occc(=O)c2c1,0.120116855,train,butina,11,,,,
COc1ccc(N)c(OCc2ccccc2)c1,-0.151738538,train,butina,11,,,,
COc1ccc2nc3c(cc2c1)CNCCO3,-0.297626668,train,butina,11,,,,
Cc1ccc(-n2nc(NCc3cnn(C)c3)cc2C)cc1,-0.138195062,train,butina,11,,,,
C#Cc1cccc(N(CCC(=O)NC(N)=O)Cc2cccs2)c1,0.27381245,train,butina,11,,,,
CCCNC(=O)CSc1nc2cc(C)ccc2[nH]1,0.321696901,train,butina,11,,,,
CCCn1cnnc1CN(C)Cc1ccc(C(F)(F)F)nc1,1.372585899,train,butina,11,,,,
CC(C)CCn1ccc(NC2CCN(C(C)C)CC2)n1,0.553504411,train,butina,11,,,,
CC(=O)N(C)[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,0.934178457,train,butina,11,,,,
Cc1cc(C)c2ccc(C(=O)N3CCN(c4nc[nH]n4)CC3)cc2n1,1.850011587,train,butina,11,,,,
CCCc1nn(CCCN2CCCCC2)c(=O)o1,-0.26570447,train,butina,11,,,,
COCc1nn(CCCN2CCCCC2)c(=O)o1,-0.178989188,train,butina,11,,,,
Cc1noc(C)c1CS(=O)(=O)C1CCCc2ccccc21,-0.020845638,train,butina,11,,,,
Cc1nnc2ccc(NCCOC3CCCCCC3)nn12,0.189066296,train,butina,11,,,,
NCCOc1cccc(CC(=O)N2CCCN(C(=O)C3CCC3)CC2)c1,0.740949504,train,butina,11,,,,
C[C@H]1CN2C[C@H](O)C[C@@H]2CN1Cc1cccc2ccccc12,0.228826354,train,butina,11,,,,
Cc1nnc2ccc(N3CCC4(CCCCC4)C3)nn12,-0.149322989,train,butina,11,,,,
COC(=O)N[C@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,2.112230821,train,butina,11,,,,
N#Cc1c(F)cccc1Oc1cccnc1,-0.198079508,train,butina,11,,,,
CCn1cnnc1CN(C)C1CCN(c2ccccc2F)CC1,0.427548157,train,butina,11,,,,
CSc1ccc(C(=O)Nc2cccc(C(=O)NCC(C)C)c2)cc1,0.20286943,train,butina,11,,,,
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,-0.352168503,train,butina,11,,,,
Nc1ncnc2ccc(-c3ccnc(F)c3)nc12,-0.139105165,train,butina,11,,,,
Cc1ccc(C(=O)NCCc2ccc(F)cc2)o1,-0.291211208,train,butina,11,,,,
O=C(O)c1cnn(-c2nc3cc(Cl)c(OC(F)(F)F)cc3[nH]2)c1,0.021092541,train,butina,11,,,,
Cc1ncc(C)n2nc([C@@H]3C[C@H]3c3nc4c5cccnc5ccn4c3C)nc12,0.146032473,train,butina,11,,,,
O=C(c1cccc(Nc2ncccn2)c1)N1CCOCC(Cc2cccc3ccncc23)C1,1.447158031,train,butina,11,,,,
Cc1cccc(NC(=O)N2CCC(N3CC=CC3)CC2)c1Cl,-0.286437357,train,butina,11,,,,
COCC1(C(=O)N(C)Cc2ccc3ccccc3n2)CCC1,0.055618708,train,butina,11,,,,
O=C(CC1c2ccccc2CCc2ccccc21)NCCN1CCOCC1,1.025765717,train,butina,11,,,,
COc1ccccc1-n1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cn1,1.738181246,train,butina,11,,,,
Cc1cc(C(=O)N(C)C2CCSCC2)c(=O)n(C)c1C,1.591150042,train,butina,11,,,,
CC(C)c1nccn1Cc1nc2ccccc2[nH]1,1.387782631,train,butina,11,,,,
O=C(Nc1ccc(Cl)nc1)NC1CCN(C2CCCC2)CC1,1.319634571,train,butina,11,,,,
Cc1cc2nc(Sc3nnc(C)n3C)c3ccccc3n2n1,1.052425022,train,butina,11,,,,
CCCS(=O)(=O)NC1CCN(Cc2ccc(C)c(OC)c2)CC1,0.1561912,train,butina,11,,,,
C[C@@H](NC(=O)N1CCC2(CCN(C)CC2)C1)c1ccc(F)cc1,0.241698225,train,butina,11,,,,
CC(C)Nc1ccc(-c2cc3c(cc2CO)OCCO3)cn1,-0.110701135,train,butina,11,,,,
O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,1.970410699,train,butina,11,,,,
Cc1ccc(NC(=O)OCC(F)(F)F)cn1,-0.233495204,train,butina,11,,,,
COc1ncccc1C(=O)Nc1nc(C)nn1C,-0.232808783,train,butina,11,,,,
O=C(Cc1n[nH]c2ccccc12)N1CCCO1,-0.018820423,train,butina,11,,,,
Cc1ccc(C)c2nc3c(cc12)CNCCO3,-0.279677737,train,butina,11,,,,
CN(CCSc1ccc2nnc(C(F)F)n2n1)Cc1ccccc1,-0.185015201,train,butina,11,,,,
CCOC(=O)c1ccc(N2CCSCC2)nc1,-0.509552116,train,butina,11,,,,
COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,1.886268312,train,butina,11,,,,
CN1CCc2ccc(C(=O)NCCC(=O)Nc3cccnc3)cc21,1.637796544,train,butina,11,,,,
CCCc1cc(C(=O)Nc2ccc(-c3nnc(C)[nH]3)cc2)no1,-0.062985208,train,butina,11,,,,
CS(=O)(=O)NC1CCCN(c2nc3ccccc3o2)C1,0.624504541,train,butina,11,,,,
Cc1cc(C)c(NC(=O)CN(C)c2ccc(C#N)nc2)c(C)c1,0.825482136,train,butina,11,,,,
Cc1nc(-c2ccccc2)nc(O)c1C,-0.198110462,train,butina,11,,,,
O=C(CSCCc1ccccn1)Nc1ccccc1,-0.285691464,train,butina,11,,,,
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0.735505612,train,butina,11,,,,
COc1cc(OC)cc(C(=O)NCc2noc(-c3ccccc3)n2)c1,-0.475032434,train,butina,11,,,,
CC(C)N(C)S(=O)(=O)NCCCc1nc2cc(Cl)ccc2[nH]1,1.221819581,train,butina,11,,,,
CN(Cc1ccc(OC(F)(F)F)cc1)Cc1cn(C)nn1,-0.176718139,train,butina,11,,,,
Cc1noc(NCc2ccc(F)cc2C)n1,-0.230109065,train,butina,11,,,,
COc1ccc(CC(=O)Nc2ccc(F)nc2)cc1,-0.204544545,train,butina,11,,,,
CC(=O)NC1CCC(NCCSc2ccc(C)cc2)CC1,1.034395532,train,butina,11,,,,
CCOc1cc(N2CCOC3(CCCC3)C2)ncn1,-0.237487215,train,butina,11,,,,
CN(CCn1cnc(C#N)c1C#N)c1ccccc1,-0.197835711,train,butina,11,,,,
O=C(c1ccccc1N1CCOCC1)N(Cc1ccccn1)C1CCCCC1,0.50030563,train,butina,11,,,,
COc1cc(OC)c(OC)cc1CNC(C)(C)C,0.679502073,train,butina,11,,,,
CC(=O)Nc1ccccc1OCCOc1ccc(Cl)cc1,-0.42882913,train,butina,11,,,,
Cc1ccsc1-c1nsc(NC(=O)CN(C)C)n1,-0.058673935,train,butina,11,,,,
Fc1c(CN2CCC(c3nnc4ccccn34)CC2)cccc1OC1CC1,0.63268879,train,butina,11,,,,
CC1CCN(C(=O)CCn2ccc3ccncc32)CC1,0.295819799,train,butina,11,,,,
Cc1cc(NC(=O)CN(C)CCOc2ccccc2)on1,-0.287707528,train,butina,11,,,,
Cc1nc(NCCN2C(=O)CCC2=O)c2c(C)csc2n1,0.780841079,train,butina,11,,,,
O=C(NC[C@]1(O)CCN(Cc2ccsc2)C[C@H]1O)c1c[nH]cn1,-0.436455899,train,butina,11,,,,
Cc1cc(Br)cn(Cc2ccc(C#N)cc2F)c1=O,-0.190787233,train,butina,11,,,,
CC1CCC(CNC2(CCO)CCOCC2)CC1,0.10956357,train,butina,11,,,,
COCCN(C)C(=O)c1ccc(-c2cccc(-c3noc(C)n3)c2)cc1,-0.056554431,train,butina,11,,,,
Cc1[nH]nc(CCC(=O)NCCCOC2CCCCC2)c1C,1.25939762,train,butina,11,,,,
COc1cccc(CC(=O)N2CCOC(c3cc(Nc4nnc(C)s4)cc(C)n3)C2)c1,1.02864215,train,butina,11,,,,
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCn3ncc4ccccc43)C2)n1,1.778460458,train,butina,11,,,,
CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,0.856531657,train,butina,11,,,,
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)c2oc3ccc(Cl)cc3c2C)n1,2.06814925,train,butina,11,,,,
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CN(Cc3ccc(Cl)cc3)C2)n1,1.66984561,train,butina,11,,,,
CNCc1cc(NC)nc(C2CCCN2C(=O)C(C)(C)c2ccc(C)cc2)n1,1.565545224,train,butina,11,,,,
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@@H]3CC(=O)O)c1,0.834777639,train,butina,11,,,,
Cc1cc(Cl)n(-c2ccc(C#N)cc2)n1,-0.332256154,train,butina,11,,,,
Cc1ccccc1NC(=O)Cn1nnc(C2CC2)n1,-0.047996222,train,butina,11,,,,
Fc1cc(-c2ccncc2)ccc1CNc1ncccn1,-0.074381912,train,butina,11,,,,
Cc1ccc(-n2cc(C)cn2)c(NC(=O)CN(C)C)c1,-0.252860923,train,butina,11,,,,
c1ccc(OCCN2CCN(c3ncccn3)CC2)cc1,-0.272813242,train,butina,11,,,,
CC(=O)N[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,1.629208824,train,butina,11,,,,
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,0.034671167,train,butina,11,,,,
Cc1cccc2ncn(CCc3ncc[nH]3)c(=O)c12,0.808782881,train,butina,11,,,,
CCNc1ccnc(-c2cccc(C(=O)NCCCc3cnn(C)c3)c2)n1,1.593589228,train,butina,11,,,,
CC(=O)c1ccc2c(c1)CCN(CCC1OCCO1)CC2,-0.278074658,train,butina,11,,,,
COC1(c2nc(Cc3ccccc3)no2)CCN(Cc2cnc(C)o2)CC1,0.047534209,train,butina,11,,,,
CS(=O)(=O)Nc1ccccc1-c1ccncc1,0.102726445,train,butina,11,,,,
CN(Cc1ccc(N)nc1)c1nc2cc(F)ccc2o1,1.524990912,train,butina,11,,,,
c1ccc(-c2noc(Cn3ccnc3)n2)nc1,0.158378661,train,butina,11,,,,
O=C(Nc1nccs1)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)c1ccccc1,0.80005229,train,butina,11,,,,
O=C(c1ccc(O)cc1)N1CCN(c2ncnc3c2CCC3)CC1,1.635907137,train,butina,11,,,,
Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CCC[C@@H](O)[C@@H]1O,1.04940233,train,butina,11,,,,
COc1cc2cc3c(nc2cc1OC)OCCN(C1CCCCC1)C3,0.113354605,train,butina,11,,,,
Cc1nn(C)c(C)c1-c1cc(C(C)(C)C)nc(N2CCN(C)CC2)n1,0.258069749,train,butina,11,,,,
Cc1nc(Cc2ccccc2)sc1C(=O)Nc1cccc(-c2ccn[nH]2)c1,0.456560886,train,butina,11,,,,
CNc1ncnc2c1ncn2[C@H]1CC[C@H](NC(=O)CCCNC(=O)OC(C)(C)C)[C@H](O)[C@H]1O,0.505293073,train,butina,11,,,,
CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2,0.81876548,train,butina,11,,,,
CN1CCN(S(=O)(=O)c2ccc(C(F)(F)F)nc2)C(C)(C)C1,-0.192567424,train,butina,11,,,,
COc1ccccc1/C=C/CN1CCCC2(C1)OCCO2,-0.260083097,train,butina,11,,,,
c1cc(CNc2ncc(-c3cnccn3)c(C3CC3)n2)ccn1,0.13170626,train,butina,11,,,,
CC(C)N(C[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1O)[C@H]1C[C@@H](CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1,0.537951383,train,butina,11,,,,
O=C(NC1CCCC1)C1=CCN(C(=O)C2CC2)C1,0.715883939,train,butina,11,,,,
O=C(CNc1cc(N2CCCC2=O)ccc1F)N1CCCCCC1,0.428547763,train,butina,11,,,,
Cc1cnccc1-c1cnc(N(C)C)nc1-c1ccco1,-0.196666316,train,butina,11,,,,
Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,1.195409352,train,butina,11,,,,
CCCCN1CCc2nc3cc(C4CC4)nn3c(O)c2C1,1.422969774,train,butina,11,,,,
Cc1cnc(NCC2(CO)CCCC2)nc1N(C)C,-0.022272593,train,butina,11,,,,
Cn1cc(CN2CCCC(c3ccnc(Nc4cnccn4)c3)C2)cn1,0.8034241,train,butina,11,,,,
COCc1ccc(SCC(=O)NC2CCCC2)cc1,-0.146160842,train,butina,11,,,,
Cc1ccc2nc(CN(C)Cc3cccc(Cl)c3Cl)cc(=O)n2c1,-0.209431729,train,butina,11,,,,
O=c1c2cccnc2ncn1[C@H]1CCN(Cc2ccccc2)C1,-0.11026627,train,butina,11,,,,
CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,0.876701694,train,butina,11,,,,
OC1CCN(c2nccc(-c3cccs3)n2)CC1,-0.307441179,train,butina,11,,,,
Cc1c[nH]c(C(=O)NCC2(N3CCCCC3)CCCC2)n1,1.306649068,train,butina,11,,,,
CC(=O)NCc1cc2n(n1)CCN(C1Cc3ccccc3C1)C2,0.04922349,train,butina,11,,,,
Cc1nc2ncc3c(n2n1)CC(C)(C)CC3=O,-0.08929978,train,butina,11,,,,
CCc1cc(-c2ccc(OC)c3nc(C)ccc23)nc(N2CCOCC2)n1,0.050426158,train,butina,11,,,,
Cc1nc(N2CCNCC2)c2cnn(C)c2n1,1.184925597,train,butina,11,,,,
CC1CCC(N(Cc2nnc(C3CCC3)o2)C2CCC(O)CC2)CC1,0.307223631,train,butina,11,,,,
CCN1CCCN(C(=O)Nc2ccc(COC3CCCC3)cc2)CC1,0.961726233,train,butina,11,,,,
COc1cc(C)cc(OC)c1-c1ccc(-c2nn[nH]n2)cc1,0.294728229,train,butina,11,,,,
Cc1cccc(OC[C@@]2(O)CN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)CC[C@@H]2O)c1,0.122760221,train,butina,11,,,,
COC(=O)N1CC(NCc2c(C)nn(C(C)(C)C)c2C)C1,0.254016455,train,butina,11,,,,
CC(C)n1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,0.251795627,train,butina,11,,,,
Cc1n[nH]c(C)c1CCCN(C)c1cncc(C(=O)N(C)C)n1,1.971797631,train,butina,11,,,,
Cc1cnc(N2CCSCC2)nc1N1CCSCC1,-0.160689523,train,butina,11,,,,
Cc1ncccc1CNc1ccc(CC#N)cc1,-0.272827623,train,butina,11,,,,
Cc1nc(CN2CCC(CNC(=O)COc3ccccc3Cl)CC2)c[nH]1,0.725943385,train,butina,11,,,,
CC(C)CCN1CCC(CNS(C)(=O)=O)CC1,0.385885486,train,butina,11,,,,
CC(=O)c1cc(Br)cc(F)c1OCc1ccccn1,-0.206170522,train,butina,11,,,,
O=c1oc2cccnc2n1Cc1ncc(-c2ccc(F)cc2)o1,0.456976633,train,butina,11,,,,
CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,0.114982308,train,butina,11,,,,
CN(CC1(CO)CCCC1)C(=O)CCN1CCCCC1=O,1.326193915,train,butina,11,,,,
CN(C)c1ccc(-c2ccc(C(=O)NCCN3CCCC3=O)cc2)nn1,1.741872227,train,butina,11,,,,
Cc1nn(CCNS(=O)(=O)N2CCCCC2)c(C)c1C,0.18623203,train,butina,11,,,,
CN1CCN(S(=O)(=O)Cc2ccc(Cl)c(Cl)c2)CC1,-0.250186338,train,butina,11,,,,
Cc1ncn(Cc2noc(-c3ccccc3O)n2)c1C,-0.19159835,train,butina,11,,,,
c1cncc(-c2nnc3n2[C@H]2CN(Cc4cccs4)C[C@H]2CC3)c1,0.429683007,train,butina,11,,,,
O=C(c1ccc(Cl)cc1)N1CCC[C@@H](C(=O)N2CCc3ccccc3C2)C1,0.387575255,train,butina,11,,,,
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,0.560940782,train,butina,11,,,,
COc1cccc(C(=O)N(C)CC(F)(F)F)c1OCCCN,1.478798239,train,butina,11,,,,
Cc1csc(Cc2nc(-c3ccc(O)cc3)no2)n1,-0.274921551,train,butina,11,,,,
COc1ccc(C)cc1S(=O)(=O)NCCC(=O)Nc1ccccc1C,1.229000429,train,butina,11,,,,
COC(C)(C)CCNC(=O)CC1CC(C)(C)NC(C)(C)C1,1.110478937,train,butina,11,,,,
CCOc1ccc2[nH]c(C(=O)N3CC[C@@](O)(CC(C)C)[C@@H](Oc4ccc(F)cc4)C3)c(C)c2c1,0.828753541,train,butina,11,,,,
O=C(Nc1cn(CCOCC(F)(F)F)nc1-c1ccccn1)c1coc(-c2cn[nH]c2)n1,0.780363342,train,butina,11,,,,
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,1.802269168,train,butina,11,,,,
Cc1cn2cc(C(=O)N(C)CCO)cc(N[C@@H]3CCOc4cccc(C)c43)c2n1,1.865450479,train,butina,11,,,,
CCN(Cc1nc(C)no1)C(=O)c1cc(C)c(C)n(C)c1=O,1.917146338,train,butina,11,,,,
Cc1cc(C(=O)N2CCN(C(=O)C3CCC3)CC2)c(O)cn1,1.463210326,train,butina,11,,,,
COCC(=O)Nc1ccc(C)c(NC(=O)[C@H](OC)c2ccccc2)c1,0.446935164,train,butina,11,,,,
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1.679829195,train,butina,11,,,,
O=c1n(CCn2ccnc2)nnn1-c1cccs1,-0.132206824,train,butina,11,,,,
OCCOc1ccccc1OCc1ncc(Cl)cc1Cl,-0.25871879,train,butina,11,,,,
Cn1c(=O)c(C(=O)CSc2nc3ccccc3n2C)c(N)n(Cc2ccccc2)c1=O,1.114002873,train,butina,11,,,,
CCC(=O)Nc1ccc(F)c(NC(=O)N2CC=C(C)CC2)c1,0.129375494,train,butina,11,,,,
Cc1cc(C#N)cc(N2CCc3c(ncn3CCc3ccccc3)C2)n1,0.086553659,train,butina,11,,,,
CCCC(=O)Nc1ccc(C(=O)N(C)C)cc1,0.148709537,train,butina,11,,,,
Cc1cc(Cn2cnc(C#N)c2C#N)c2ccccc2n1,0.452816486,train,butina,11,,,,
CSC1(CNc2cc(C)nc(C)n2)CCOCC1,0.151229308,train,butina,11,,,,
Cc1ncc(CCN2C(=O)NC3(CCCC3)C2=O)s1,1.959178514,train,butina,11,,,,
CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccn(C)n1,1.152409719,train,butina,11,,,,
CCCn1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,0.054978613,train,butina,11,,,,
O=C(Nc1nnc(SCc2ccc(F)cc2)s1)C1CCC1,-0.16205936,train,butina,11,,,,
COCCNc1c(C)c(C)nc2cc(-c3nccn3C)nn12,0.183631468,train,butina,11,,,,
N#Cc1ccnc(Nc2ccc(F)cc2)c1,-0.215427075,train,butina,11,,,,
COc1cccc(OC)c1-c1ccc(OCCN2CCCC2)cc1,0.14730882,train,butina,11,,,,
N#CCn1ncnc1-c1cccc(C#N)c1,-0.126016551,train,butina,11,,,,
CN1CCC(N(Cc2cccnc2)C(=O)NCCCc2ccccc2)CC1,2.116985993,train,butina,11,,,,
Cc1nn(CCNS(=O)(=O)N2CCOCC2)c(C)c1C,0.933586406,train,butina,11,,,,
C[C@@H](c1ccccc1)N(C)C(=O)NCCN(C)CCO,1.263939325,train,butina,11,,,,
Cc1ccc(F)cc1S(=O)(=O)Nc1ccc(C(=O)N2CCCC2)cc1,1.347894984,train,butina,11,,,,
O=C(c1ccc(NS(=O)(=O)c2cccc3cnccc23)cc1)N1CCCC1,1.898116504,train,butina,11,,,,
CS(=O)(=O)NCCN1CCc2c(Cl)cc(Cl)cc2C1,-0.150743485,train,butina,11,,,,
O=C1c2ccccc2C(=O)N1CCNc1ccc(F)cc1,-0.366969151,train,butina,11,,,,
CCc1nc(C)cc(N2CCCC3(CCNCC3)CC2)n1,1.511064263,train,butina,11,,,,
O=C1CCCN1CCCc1nc(Cc2c(Cl)cccc2Cl)n[nH]1,1.894483154,train,butina,11,,,,
Cc1cc(C(=O)N(C)c2nc3ccccc3s2)cc(O)n1,0.601902459,train,butina,11,,,,
CCc1nnc(N2CC(N(C)C)C2)c(C#N)c1CC,-0.074031476,train,butina,11,,,,
CCc1nnc(Nc2cc(C)nc(C3CN(C(=O)C(C)C)CCO3)c2)s1,1.606833572,train,butina,11,,,,
O=C(Nc1ccncc1)[C@H]1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1,1.300649344,train,butina,11,,,,
O=C(CC[C@@H]1CCCN2CCCC[C@H]12)NCc1cnc2c(c1)CCC2,1.427244251,train,butina,11,,,,
Cc1nc(NCc2ccc(F)cc2)n(C)n1,-0.011014098,train,butina,11,,,,
Cc1csc2nc3n(c(=O)c12)CCNCC3,-0.1634145,train,butina,11,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,1.019511568,train,butina,11,,,,
COCC(=O)Nc1ccc(NC(=O)Cc2ccc(C(F)(F)F)cc2)cc1,0.034373381,train,butina,11,,,,
Cc1ccc(O)c(CN2CCC(c3nc4ccccc4o3)CC2)n1,-0.162221132,train,butina,11,,,,
Cc1nccc(NC(=O)CCc2ccncc2)c1Cl,-0.083202685,train,butina,11,,,,
Cc1cccc(-c2cccc(C(=O)NCCC3(O)CCCC3)c2)n1,0.442604724,train,butina,11,,,,
Cc1ccc(S(=O)(=O)N2CCOc3ccncc32)cc1,-0.148766396,train,butina,11,,,,
COc1ccc(-c2nc(NC(C)C)ncc2-c2ncc[nH]2)cc1,0.805649524,train,butina,11,,,,
N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,0.973050431,train,butina,11,,,,
