SMILES,microsom_stab_r,dset,group,fold,fingerprint,molbert,molformer,physchem
CCc1[nH]nc(NC2CCC(C(=O)OC)CC2)c1C,2.471828379,test,butina,13,2.0856610979600005,2.2416538293299997,2.2965024543899997,2.442415097449999
CNCc1cc(NC)nc(C2CCCN2C(=O)COc2ccccc2OC)n1,1.654147652,test,butina,13,2.7981401807600004,2.2671419926199996,2.5977258513999995,2.1607057040200006
COc1ccc(OCc2n[nH]c(-c3n[nH]c4c3CCC4)n2)cc1,3.028671682,test,butina,13,2.72771384939,2.2595447784400005,2.5205865015900004,2.1160794593100003
N#Cc1ccc2nc(NCCn3ccnc3)ccc2c1,1.736141429,test,butina,13,2.1501775517999993,2.31971770859,2.2560075918500004,2.3180531898699996
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)Cn3nc(C)ccc3=O)C2)n1,1.953865958,test,butina,13,2.24303714164,2.3369697728500003,2.2992094725499994,2.0627377389500006
CC1(C)CCCN1C(=O)c1c(F)cc(C#N)cc1F,1.842971001,test,butina,13,2.45171933623,2.0871646468599994,2.27975761064,2.427973480349999
CN(CC1CCC1)C(=O)C1CCN(c2ccc3nncn3n2)CC1,2.099169406,test,butina,13,2.31631836515,2.2575265323500013,2.3329956532800007,2.2192176010399995
Cc1ccc(C#N)c(NCc2ccccc2-n2ccnc2)n1,2.793372647,test,butina,13,2.364320389560001,2.6462376490999997,2.38998140748,2.44678840709
Cc1noc(COc2cccnc2C)n1,1.372249014,test,butina,13,2.123254539590001,1.92390941677,2.150826023319999,1.90202453018
Cc1cc(C)c2ccc(C(=O)N3CCN(c4ncc[nH]c4=O)CC3)cc2n1,1.727378569,test,butina,13,2.0969680323600004,1.8732921103000002,2.3962560243300004,1.9812568939700008
Cc1ccnc(N2CC(O)(c3ccc(F)cc3)C2)c1C#N,3.560187091,test,butina,13,2.00876526941,2.288367261720001,2.3580836657099997,2.1990686663700005
CCCNC(=O)C1(NCc2cncnc2)CCCCC1,2.104049865,test,butina,13,2.53185021683,2.3982001460999993,2.2542487151499997,1.9930026464699995
COc1ccc(-c2ccc(Cn3nc(C)cc3C)cn2)cc1,2.406013599,test,butina,13,2.24766674747,2.39699747242,2.5578820078899995,2.81105618503
OC1(c2cccnc2F)CCN(Cc2ccc(-c3ccc(F)cc3)o2)CC1,2.230987623,test,butina,13,2.65593782124,2.4597145083800003,2.69375545849,2.6834033197399987
Cc1ccc(-c2cnn3c(O)cc(Cn4cccn4)nc23)cc1,2.351527688,test,butina,13,2.35737190986,2.2908086363,2.26272896015,2.240525929199999
O=C1CN(C(=O)c2ccc(Cl)cn2)CCN1CCc1ccccc1,2.698271097,test,butina,13,2.737780918110001,2.7017010510599992,2.268224719720001,2.4041699173900013
COc1cccc([C@@H](C)n2cnc3cn(C)nc3c2=O)c1,1.827265857,test,butina,13,2.2753929508399993,2.26138319488,2.4450110623600008,2.1147800347400008
COc1ccc(C)nc1-c1ccc(OC)c(OC)c1OC,2.554897217,test,butina,13,2.0463754884599994,2.4117414900700003,2.3678094481699987,2.520137353909999
c1cc(-c2noc(CN3CCOCC3)n2)ccn1,1.474667812,test,butina,13,2.210526975589999,2.17384553744,2.1532896613099997,1.84786033947
COc1ccc(C(=O)c2ccc(C)cc2)c(OC)c1,3.478520755,test,butina,13,2.23530416951,2.3561986175300014,2.4181717632999993,2.5898974585900003
COc1ccc(C(=O)c2ccc(Cl)cc2)c(OC)c1,3.241915623,test,butina,13,2.051067672970001,2.343861703200001,2.2777399912100007,2.5233672534
Cc1ccc2oc(C(=O)N3CC[C@H](O)[C@@H](N4CCOCC4)CC3)cc2c1,3.099346334,test,butina,13,2.21276630876,2.2082116723600005,2.14603760081,2.0123301588499998
CN(C)S(=O)(=O)CCCN1CCc2ccccc2CC1,2.855173763,test,butina,13,2.664970995140001,2.67231267944,2.31776093115,2.6601261049099993
CN(C)c1ccnc2sc3c(=O)n(N4CCCCCC4)cnc3c12,1.958769276,test,butina,13,2.4125939093600004,2.6836975586799996,2.30017518283,2.6092143581200005
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)CCc2c[nH]c3ccccc23)n1,2.591536507,test,butina,13,2.7037992035100005,2.5945831673399997,2.47925674279,2.5517562035699997
CCOc1cccc(-c2cccc(N)n2)c1,2.745395707,test,butina,13,2.3947947544000017,2.45068978182,2.3643421995200002,2.3318140882299994
Cc1cc(C)c2[nH]c(C(=O)N3CC[C@@](O)(CC(C)C)[C@@H](Oc4ccc(F)cc4)C3)c(C)c2c1,3.281688408,test,butina,13,2.3147818783900007,2.4317920845999996,2.748133623749999,2.6167017156499988
Cc1cccc(N(C)Cc2cnc(N(C)C)nc2)n1,3.248238669,test,butina,13,2.8113464563899995,2.6154273430900004,2.3632301255800003,2.62466398938
N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,1.413165598,test,butina,13,2.7951439280899995,2.4067068967900007,2.4489974920499993,2.685067101859999
CC(C)c1ccc(CN2CCN(C(=O)C3CCN(C(=O)C4CC4)CC3)CC2)cc1,2.57847417,test,butina,13,2.027897912130001,2.511653826490001,2.33116385423,2.77858926
CC(C)CCN1CCC(CNC(=O)C2CC=CC2)CC1,2.15012372,test,butina,13,1.9910277361700002,2.3804214128499996,2.5865476839200006,2.756742794460001
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,3.002522426,test,butina,13,2.3228358785900007,2.7070199824099994,2.5989218849999998,2.9567753240400014
Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)c(C#N)c2)cnn1-c1ccc(Cl)cc1,2.468468443,test,butina,13,2.2072503409199995,2.3024170709599994,2.22997689773,2.2580415217000005
CCCc1nnc(N2CCC3(CCCC3)C2)s1,3.334054258,test,butina,13,2.868385929850001,2.5367315394200016,2.4437853858,2.7790901346599988
COC(=O)c1cccc2c1CCCN2C(=O)c1ccccc1,3.310941925,test,butina,13,2.6823228887599986,2.5223630028999993,2.5511596688599996,2.7378058724699996
COc1ccc(OCc2n[nH]c(-c3ncoc3C(C)C)n2)cc1,2.710964809,test,butina,13,2.3272730745000003,2.3547623584300004,2.5289101842400012,2.4610444888199994
CCc1[nH]nc(NC2CCN(C(C)C)CC2)c1C,2.211571695,test,butina,13,1.9821496716900002,2.1815103965400002,2.292314702550001,2.2924376976900005
CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,2.517313366,test,butina,13,2.6967117985400004,2.5310098736400013,2.65502318131,2.4891291817000005
CC(C)COc1ccc(C(C)(C)NCc2nnc(C3CCC3)o2)cc1,3.487681399,test,butina,13,2.9131364005800013,2.7365565508199996,2.6641702725000003,2.94356495831
O=C(Nc1ncccc1OC(F)F)C1CCCCC1,3.038994297,test,butina,13,2.42929502588,2.19172762934,2.35794637401,2.3671485016499996
COc1ccc(OC)c(C(=O)/C=C/c2ccccc2)c1,3.293024491,test,butina,13,2.45834595474,2.6395867301700005,2.2851780084900004,2.6620518365000008
CN1C(=O)N[C@H](Cc2c[nH]c3c(Cl)cccc23)C1=O,1.887257114,test,butina,13,2.32148812873,2.06526955383,2.3591563182399993,1.9053472571600008
COc1cc2nc(-c3ccc(N4CCN(C)CC4)cc3)nc(NCCN3CCOCC3)c2cc1OC,1.958776856,test,butina,13,2.12832876006,2.26740182302,2.3727062012199998,2.2911974298700013
Nc1ccc2c(c1)ncn2-c1ccccc1,1.402312979,test,butina,13,2.20688128827,1.95769273557,2.3189875022699997,2.2843071908700012
CO[C@H]1[C@H](C2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/c1ccc(OCCN(C)C)cc1)CO2,2.900126151,test,butina,13,2.3406776065800012,2.5911771161500012,2.4280030056100004,2.714157018410001
Cc1ccnc(NC(=O)c2ccnc(C)n2)c1,2.754764081,test,butina,13,2.0814683228799997,1.7961438188700007,2.0032039908200003,1.7562127531900007
O=C1OCCN1CCN1CCC(c2cc3ccccc3[nH]2)CC1,2.688189264,test,butina,13,2.722474004399999,2.415438108509999,2.4729505426299987,2.4691254702699985
Cc1ccc(C)c(NC(=O)c2cccc(-c3ncon3)c2)c1,2.215211783,test,butina,13,2.371084437079999,2.3757344666400004,2.56784942702,2.34633743748
O=C(NCC1(Sc2ccccc2)CC1)c1ccc(=O)[nH]n1,2.753397659,test,butina,13,2.3668084227600006,2.2225908147299998,2.4389765428499994,2.210126520800001
CCN(C(=O)c1cccc(-n2cccn2)c1)c1ccc(C#N)c(Cl)c1,3.313590955,test,butina,13,2.31612120457,2.357938976989999,2.4758130920100005,2.3051927497399998
N#Cc1ccccc1CN1C(=O)CCC1=O,1.310480891,test,butina,13,2.5055268373599997,1.9288784278899993,2.22558419774,1.66305055168
Cc1cc(SCc2ccc(Cl)nc2)nc2ccccc12,3.139084987,test,butina,13,2.4094767893199993,2.80145841607,2.5650231574299993,2.758081851179999
Cc1cc(C)nc(SCC(=O)N2c3ccccc3C(C)(c3ccccc3)CC2(C)C)n1,3.495298993,test,butina,13,2.5470636539000004,2.843735940420001,2.7950584178500004,2.9611574014200004
Cc1nc(C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)n[nH]1,1.147707234,test,butina,13,2.0757086121799997,2.0763048283599996,2.326763402309999,2.414906540060001
O=S(=O)(NCCC(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1,3.969621762,test,butina,13,2.6689226163099993,2.9301804306300006,2.6893719057600003,2.8396497544400012
Cc1sc2ncn(Cc3c(F)cccc3Cl)c(=O)c2c1C,2.879027029,test,butina,13,2.3570863326600007,2.7103846104500007,2.594722682179999,2.6548645505799993
Cc1cc(C)nc(SCC(=O)N2c3ccccc3C(C)(c3ccc(Cl)cc3)CC2(C)C)n1,3.324075423,test,butina,13,2.55774452673,2.8430009999200005,2.770912441889999,2.908571224990001
O=C(Nc1nnc[nH]1)c1ccc(C2SCCCS2)cc1,2.166616581,test,butina,13,2.085765128019999,2.3386403946600005,2.34478493814,2.3952384947199996
COc1ccccc1C(=O)/C=C/c1ccccc1C(F)(F)F,3.138438493,test,butina,13,2.1866366261600003,2.4431811369600003,2.524346380140001,2.3602994552499994
Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,2.296487488,test,butina,13,2.3330977438099993,2.4434954378100002,2.4904467604,2.3710755486299995
O=C(NCc1cccc(O)c1)Nc1nc(-c2ccncc2)cs1,2.390097489,test,butina,13,2.2051777012400002,2.119941506769999,2.117681148800001,2.12388948761
Cc1cc(CSCc2c(C)noc2C)no1,3.281587592,test,butina,13,2.5618611632,2.44173331093,2.521761426560001,2.6136414463899995
Cn1ncc2c(NOCc3ccccc3)ncnc21,1.695858019,test,butina,13,2.43241881357,2.298337484870001,2.3016363953199996,1.9414827933100007
COCc1ncc(CN2CCC(Oc3cccc(C)c3)CC2)cn1,2.116352006,test,butina,13,2.3296157105499993,2.41130552953,2.47940840158,2.5104230857999985
Cc1noc(C)c1N(C)CCn1cncn1,1.584365152,test,butina,13,2.2203010202600004,2.09688805622,2.3349282386200003,1.8520855980999988
COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,2.551348732,test,butina,13,2.672130605550001,2.750296399369999,2.4941172734699997,2.646597984060001
CCOc1cc(-c2nnc(NC(=O)c3cccc(C(F)(F)F)c3)o2)cc(OCC)c1OCC,1.242429196,test,butina,13,2.3107872274400005,2.2520829239299998,2.5953725785399997,2.2122466238900005
CCCn1ncc(CN2CCC(c3ncc[nH]3)CC2)c1C,2.69734139,test,butina,13,2.339589034969999,2.4088945057599993,2.41235958214,2.3871005736199993
CCN1C(=O)C(C)(C)COc2cc(NS(=O)(=O)c3cc(C)c(C)cc3OC)ccc21,3.969621762,test,butina,13,2.5384501228200005,2.3700000532700005,2.560816361189999,2.6790757079699996
Nc1ccccc1-c1nc(C2CC2)no1,2.877153568,test,butina,13,2.4791302087200005,2.20236279266,2.4038834955700006,1.9335133705400003
Nc1ccccc1-c1nc(C2CCCCCC2)no1,3.117681196,test,butina,13,2.5090964849,2.4168983256599996,2.7016972888700006,2.5577465984799996
CSC1(CNc2cncc(Cl)n2)CCOCC1,2.722796752,test,butina,13,2.46195552426,2.25453307961,2.4380991143100013,2.190663291520001
Cc1nc(-c2ccncc2)cc(N2CCC(CO)CC2)n1,1.567379308,test,butina,13,1.9220807276000003,2.064645064229999,2.20048436259,2.00172891339
CN(c1nc2ccccc2o1)C1CCN(C2CCOCC2)CC1,2.067584114,test,butina,13,2.3700863354900004,2.592953558009999,2.6874800781,2.4855917931099993
Cc1c(C(=O)Nc2cnccn2)cccc1-c1ccccn1,2.695383599,test,butina,13,2.3625821732499994,2.20024735807,2.31008089662,2.1625013310100005
CN1CCN(c2ccc3nc(-c4cc(C(C)(C)C)c(OCCCC(=O)NCCCN=[N+]=[N-])c(C(C)(C)C)c4)[nH]c3c2)CC1,2.326528383,test,butina,13,2.40845281848,2.3879367379899996,2.3166994854800005,2.3779733755300008
CCN1CCC(Oc2ncnc3c2c(C)c(C)n3C2CCCCC2)CC1,2.860599702,test,butina,13,2.37246607381,2.6544829322200005,2.5085274118300003,2.951896389540002
O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,2.571648283,test,butina,13,2.040530811670001,2.468161965249999,2.61409614544,2.546206431740001
Cc1cc(-c2cccc3ccnn23)nc(N2CCCC2)n1,3.203646343,test,butina,13,2.7307969720399994,2.19623646549,2.18256753923,2.6340536077200003
COc1ncccc1CNc1c(C#N)cnc2c(C)cc(F)cc12,3.095621898,test,butina,13,2.3296687830400002,2.518432410580001,2.4299994257099997,2.4943062931899997
O=C(NC[C@]1(O)CCN(Cc2cscn2)C[C@H]1O)c1c[nH]cn1,1.629083246,test,butina,13,2.0286027668299997,1.8352543000800006,2.2704698402600005,1.73666084742
Cc1cc(CO)nc(N2CCCCC2)n1,2.053754341,test,butina,13,2.52839147135,2.0330243328199993,2.06485545495,1.6819283360399995
CC#C[C@@H](CC(=O)O)c1ccc(OCc2cccc(-c3ccc(C(F)(F)F)cc3)c2)cc1,1.504959933,test,butina,13,2.02270528519,2.2461360638100003,2.4073121786799994,2.1134710631900004
CN(C)Cc1ccnc(NC(=O)c2ccsc2)c1,2.598863795,test,butina,13,2.20049252192,1.9992971481199993,2.0830889321699995,2.3061231914899993
Clc1ccc(CSc2nc(-c3ccccc3)cs2)cn1,3.354011769,test,butina,13,2.3979988824499996,2.834421799559999,2.677380037860001,2.8231574508199992
Cc1ccc(C#N)c(NC(=O)CCc2ccccc2)n1,2.379923426,test,butina,13,2.6921984489099997,2.6469112396999996,2.2237494443200005,2.3616669626100006
Cc1noc(C)c1COc1ccc2ncccc2c1,2.528250614,test,butina,13,1.98617729187,2.45398339878,2.3955369512100004,2.52519734734
COc1ccc(CN2CCC(c3cc[nH]n3)CC2)cn1,2.011096563,test,butina,13,1.8892836566199995,2.1369163956899992,2.2337771479700006,1.9758454633399996
CN(C)c1ccnc(NC(=O)c2cnsn2)c1,2.446835293,test,butina,13,2.204016640969999,1.8306432321400004,2.13743992849,1.7343385192299998
C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Br)ccc32)CC1)NC(=O)[C@@H]1C[C@H]1c1ccccc1,2.759221236,test,butina,13,2.63159495248,2.605860753389999,2.6632386029899995,2.7799693088099997
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,1.629093448,train,butina,14,,,,
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,2.376374361,train,butina,14,,,,
CC(C)NCC(O)COc1cccc2ccccc12,3.318275952,train,butina,14,,,,
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2.72806226,train,butina,14,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,3.2433,train,butina,14,,,,
CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,3.192741081,train,butina,14,,,,
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,1.28368559,train,butina,14,,,,
COc1ccc(S(=O)(=O)N2CCC(N3CCC(C)CC3)CC2)cc1,2.138776216,train,butina,14,,,,
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,2.365560985,train,butina,14,,,,
CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)[C@@H]2C1,2.160423509,train,butina,14,,,,
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,2.238813599,train,butina,14,,,,
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,2.2125152,train,butina,14,,,,
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,1.849836922,train,butina,14,,,,
CCCc1cc(N2CCc3c(nc(C4CC4)n3C)C2)n2ncnc2n1,2.25299858,train,butina,14,,,,
Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,2.208589142,train,butina,14,,,,
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,1.435764759,train,butina,14,,,,
Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,1.511656132,train,butina,14,,,,
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,1.417438476,train,butina,14,,,,
Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,1.571266162,train,butina,14,,,,
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,1.637629802,train,butina,14,,,,
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,2.607477542,train,butina,14,,,,
CC(C)(C)c1ccc(-c2nc3n(c(=O)c2C#N)CCS3)cc1,2.281224324,train,butina,14,,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,2.322653372,train,butina,14,,,,
CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,2.272106283,train,butina,14,,,,
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,2.758344821,train,butina,14,,,,
C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,2.712971095,train,butina,14,,,,
CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,3.056338375,train,butina,14,,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,2.53699252,train,butina,14,,,,
COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,2.012702277,train,butina,14,,,,
Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1,3.177817186,train,butina,14,,,,
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,1.572453363,train,butina,14,,,,
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,3.213226004,train,butina,14,,,,
Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,3.329049083,train,butina,14,,,,
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,1.409628842,train,butina,14,,,,
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,1.847547983,train,butina,14,,,,
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,2.012651661,train,butina,14,,,,
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,2.804398773,train,butina,14,,,,
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,3.182090951,train,butina,14,,,,
CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,2.746011108,train,butina,14,,,,
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,2.077589539,train,butina,14,,,,
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)C2CCCO2)CC1,3.377908999,train,butina,14,,,,
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2ccc(Cl)cc2)cc1,2.808125186,train,butina,14,,,,
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,2.813429526,train,butina,14,,,,
O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,1.387407625,train,butina,14,,,,
O=C1NCCN(C(=O)c2ccc3nccn3c2)C1c1ccccc1C(F)(F)F,1.573811169,train,butina,14,,,,
Cc1cc(F)ccc1C1C(=O)NCCN1C(=O)c1ccc2nccn2c1,1.442448411,train,butina,14,,,,
O=C1NCCN(C(=O)c2ccncc2)C1c1ccccc1Cl,1.968889034,train,butina,14,,,,
C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,3.278679765,train,butina,14,,,,
CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,3.158208351,train,butina,14,,,,
OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,2.518683676,train,butina,14,,,,
Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,3.077711934,train,butina,14,,,,
CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,2.335620355,train,butina,14,,,,
c1ccc(Oc2cccc(CN(CCN3CCOCC3)Cc3cccnc3)c2)cc1,3.588207258,train,butina,14,,,,
COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,3.293540435,train,butina,14,,,,
OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,3.346903123,train,butina,14,,,,
Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,1.470307565,train,butina,14,,,,
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,1.617409267,train,butina,14,,,,
Cc1nnc(-c2ccc3occ(-c4ccc(S(C)=O)cc4)c3c2)o1,1.788882177,train,butina,14,,,,
Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,2.761852694,train,butina,14,,,,
O=C(Nc1ccc2ccccc2n1)c1ccc(N2CCOC2=O)cc1,1.659098158,train,butina,14,,,,
O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,2.9013079,train,butina,14,,,,
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,2.014996993,train,butina,14,,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,2.516764029,train,butina,14,,,,
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,1.28688292,train,butina,14,,,,
CCN(C/C=C\c1ccc(C2CCCCC2)c(Cl)c1)C1CCCCC1,2.771252261,train,butina,14,,,,
NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,1.697299103,train,butina,14,,,,
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,2.199853869,train,butina,14,,,,
COc1nn(C)cc1C(=O)Nc1cccc2cnccc12,2.255957185,train,butina,14,,,,
Cc1ncc(CN2CCC(Nc3ccc4nnnn4n3)C(C)C2)s1,2.088001348,train,butina,14,,,,
Cc1nc(Nc2nccs2)cc(C2CN(c3ncccn3)C2)n1,1.870152152,train,butina,14,,,,
COc1ccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc1Cl,2.759158477,train,butina,14,,,,
Cc1noc(C(C)C)c1C(=O)N1CC(C)OC(c2ccccc2)C1,3.206827764,train,butina,14,,,,
CN(Cc1ccccc1)C1(C(=O)N2CCNC(=O)CC2)Cc2ccccc2C1,3.440209084,train,butina,14,,,,
Cc1c(F)cccc1NC(=O)CN1[C@H]2CCCC(=O)N[C@@]2(C)C[C@H]1Cc1ccccc1,3.037958084,train,butina,14,,,,
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,2.484587375,train,butina,14,,,,
O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1,2.280027186,train,butina,14,,,,
Cc1ccc(NC(=O)CN2[C@H]3CCCC(=O)N[C@@]3(C)C[C@H]2Cc2ccccc2)cc1F,3.521284437,train,butina,14,,,,
CN(C)C(=O)C1(Cc2ccccc2-c2cccc(F)c2)CCN(C(=O)C2CC=CCC2)CC1,3.432739262,train,butina,14,,,,
COCC(=O)N1CCC(Cc2ccccc2-c2cccc(F)c2)(C(=O)NC(C)C)CC1,2.757490166,train,butina,14,,,,
COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1,2.746921299,train,butina,14,,,,
Cn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1,1.578593372,train,butina,14,,,,
CC(=O)Nc1ncc(CN2CCCC[C@@H]2C)s1,1.150111425,train,butina,14,,,,
O=C1CCCC[C@@H]2[C@H](C[C@@H](Cc3ccccc3F)N2C(=O)c2cccc3ncccc23)N1,2.602536368,train,butina,14,,,,
CC(O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1,2.514890272,train,butina,14,,,,
COCCc1noc(CN2CC(c3ccccc3)(c3ccccc3)CCC2=O)n1,3.302756139,train,butina,14,,,,
Cc1[nH]nc2c1C1(CCCCC1)CC(=O)N2,1.659202877,train,butina,14,,,,
Cc1oc2ccccc2c1CNc1nnc(-c2ccncc2)o1,2.149366932,train,butina,14,,,,
O=C(Nc1cccc2ncccc12)[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1,2.73638694,train,butina,14,,,,
C[C@@H]1Cc2ccccc2N1C(=O)Cn1nc(-c2cccc3ncccc23)oc1=O,3.033483668,train,butina,14,,,,
Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,3.082243061,train,butina,14,,,,
O=C(Nc1cnccc1-c1ccc(Cl)cc1)c1ccnc(NC(=O)C2CC2)c1,1.880241776,train,butina,14,,,,
