SMILES,solubility,dset,group,fold,fingerprint,molbert,molformer,physchem
CN(Cc1cccc(C#N)c1)c1cnc2ccccc2n1,1.07371835,train,random,15,,,,
Cc1ccc(-c2ccnc(O)c2C#N)cc1,1.068185862,train,random,15,,,,
Cc1ccc(-n2cc[nH]c(=O)c2=O)cc1,1.631950826,train,random,15,,,,
Cc1nc(C)c(CNc2cnn(-c3ccccc3)c2)s1,1.560862695,train,random,15,,,,
Cc1cccc(NC2CCN(Cc3ccncc3)CC2)n1,1.575187845,train,random,15,,,,
c1ccc(CN2CCn3nccc3C2)cc1,1.184691431,train,random,15,,,,
CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,0.526339277,train,random,15,,,,
O=C(Nc1cccnc1)c1ccccc1Cc1ccccc1,1.848435455,train,random,15,,,,
CCN(CC)C(=O)N1CCC(C(=O)O)CC1,1.779452183,train,random,15,,,,
CC(C)c1cc(CN(C)Cc2c[nH]nc2-c2ccc(F)cc2)no1,1.347330015,train,random,15,,,,
Cc1ccc(OCc2noc(-c3ccsc3)n2)cn1,1.722140125,train,random,15,,,,
Cc1cc(C)cc(C(=O)Nc2c(C#N)cnn2C)c1,1.582517884,train,random,15,,,,
Cc1ccc2c(c1)C(=O)CC1(CCN(C(=O)c3ccc4nc(C)cc(O)c4c3)CC1)O2,1.305351369,train,random,15,,,,
COc1ccccc1-c1ccc(CC2(C(=O)NC3CC3)CCOCC2)cc1,1.621280168,train,random,15,,,,
CCS(=O)(=O)Cc1ccn(-c2cccc(F)c2)n1,1.691700208,train,random,15,,,,
O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCOCC1,1.567144045,train,random,15,,,,
O=C(NC1CCCC1)c1cc(C2CC2)nc2ccccc12,1.269512944,train,random,15,,,,
N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4ccc(F)cc4)C2)C3)c1,1.511080846,train,random,15,,,,
Cn1c(C(=O)N2CCN(CCc3ccccc3)C(=O)C2)cc(=O)n(C)c1=O,1.775901579,train,random,15,,,,
Cc1noc(-c2ccc(NC(=O)Cc3ccccc3)cc2)n1,0.899820502,train,random,15,,,,
Cc1ccc(C2(O)CCN(Cc3cn(C)c4ccc(F)cc34)CC2)cc1,1.696181587,train,random,15,,,,
Cc1nnnn1CCN(C)c1ccccc1,1.048053173,train,random,15,,,,
CCC(=O)NCc1ccnc(N(C)C)c1,1.485011215,train,random,15,,,,
O=C(NCc1nnc2n1-c1ccccc1CC2)c1ccc2ccccc2c1,1.535800291,train,random,15,,,,
Cc1cc(C)n(-c2ccc(CNC(=O)c3ccc4c(c3)CCO4)cn2)n1,0.586587305,train,random,15,,,,
O=C(NCCc1ccc2c(c1)OCO2)C1CCCC1,1.624178926,train,random,15,,,,
O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1,0.230448921,train,random,15,,,,
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,1.095518042,train,random,15,,,,
CCn1ncc(-c2cc(C(F)F)nc(NCCCOC)n2)c1C,1.650307523,train,random,15,,,,
Cc1cc(C)c(NC(=O)c2cc(Cl)ccc2F)c(C)n1,1.798028793,train,random,15,,,,
CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(C(N)=O)cc2)CC1,1.95438725,train,random,15,,,,
CCc1nnc(Nc2cccc(C3CCCN(CC(=O)N4CCCC4)C3)n2)s1,1.728150793,train,random,15,,,,
Cc1cc(C)n(-c2cc(Nc3ccccc3C)ncn2)n1,0.240549248,train,random,15,,,,
O=C(CC(=O)N1CCCC1)N1CCCC1,1.486572151,train,random,15,,,,
CCNC(=O)N1CCc2nc3ccc(F)cn3c(=O)c2C1,1.760949951,train,random,15,,,,
CNC(=O)N1CCc2nc3ccc(Cl)cn3c(=O)c2C1,1.703377369,train,random,15,,,,
Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,1.737192643,train,random,15,,,,
CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,1.561101384,train,random,15,,,,
Cc1ncc(C(=O)Nc2ncnc3oc(C)c(C)c23)s1,1.726156466,train,random,15,,,,
Cc1ccc2c(c1)c(Cn1ccnc1-c1cccc(C)n1)nn2C,1.516535374,train,random,15,,,,
Cc1noc(C2CCN(CCc3ccccc3)CC2)n1,1.8049568,train,random,15,,,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2,1.790285164,train,random,15,,,,
Cc1nc(C2CCNCC2)cc(N(C)C)n1,1.58546073,train,random,15,,,,
NC(=O)c1ccc(Oc2ccc(C(=O)N3CCCCCC3)cc2)cc1,1.776773802,train,random,15,,,,
CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,1.482015576,train,random,15,,,,
O=C(Nc1ccc2c3c(cccc13)CC2)c1ccnc(-n2cncn2)c1,1.030599722,train,random,15,,,,
Cc1ccc(-c2nc(CC(=O)NCCC(C)C)cs2)cc1,0.912222057,train,random,15,,,,
O=C(Nc1ccc(F)cc1)c1cc(C2CC2)nn1-c1ccccc1,0.613841822,train,random,15,,,,
CC(C)(C)NC(=O)c1cnc(-c2ccc(Cl)s2)s1,0.041392685,train,random,15,,,,
CCC(C)(C)NC(=O)C1(Cc2ccc(-c3cc(F)ccc3OC)cc2)CCOCC1,1.07809415,train,random,15,,,,
Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,1.633569443,train,random,15,,,,
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,1.6642658,train,random,15,,,,
Cc1cc(C(=O)Nc2ccc(C)c(C)c2)n(-c2ccccc2)n1,0.59439255,train,random,15,,,,
CC(=O)Nc1cccc(OCC(=O)N2CCCCC2)c1,1.627160952,train,random,15,,,,
O=C(NCCc1cnn(-c2ccccc2)c1)N1CCC1,1.597695186,train,random,15,,,,
COc1cc(NC(=O)c2ccc(F)cc2C)ncn1,1.197556213,train,random,15,,,,
Cc1cc(C)c(-n2cccn2)c(-c2cn(C[C@@H]3CCCO3)nn2)c1,1.421932813,train,random,15,,,,
COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,1.592620821,train,random,15,,,,
O=C(CC1CCCC1)NCc1nnc2n1CCC2,1.498586209,train,random,15,,,,
COCC1(c2nc(-c3ccncc3)nn2Cc2cccc(Cl)c2)CC1,1.447623098,train,random,15,,,,
Cc1ccsc1C(=O)NCc1ccc2c(c1)OCCCO2,1.754806855,train,random,15,,,,
CCNc1ccnc(N(C)Cc2nc3ccccc3n2C)n1,1.567849451,train,random,15,,,,
COc1ncccc1CNc1ncnc2c1cnn2C,1.668479103,train,random,15,,,,
C#CCNC(=O)c1ccc2c(c1)OCO2,1.415474168,train,random,15,,,,
CC(C)(C)c1nccc(NCc2ccncc2)n1,1.48301642,train,random,15,,,,
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,1.8896378,train,random,15,,,,
Cc1c(C(=O)NCc2cnc(N(C)C)n2C)sc2ccccc12,1.707570176,train,random,15,,,,
CN1CCC(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)CC1,1.718501689,train,random,15,,,,
CC(C)(C)NC(=O)NCCn1nc2c(cc1=O)CCCC2,1.676327734,train,random,15,,,,
Cc1nc(CN(C)C(=O)C2c3ccccc3-c3ccccc32)no1,1.513483957,train,random,15,,,,
O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(Cc1cccnc1)C2,1.974741905,train,random,15,,,,
CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1,1.610660163,train,random,15,,,,
CCN(CC#N)C(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2,1.607562243,train,random,15,,,,
O=C(c1ccccc1-c1ncc(-c2ccccc2F)o1)N1CCC1,1.639586087,train,random,15,,,,
CN(C)c1ccc(C(=O)N2CCN3C(=O)N(Cc4ccccc4)C(=O)[C@H]3C2)cc1,1.133538908,train,random,15,,,,
Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)c1,1.752816431,train,random,15,,,,
O=C(NCc1ccc(F)cc1)C1(Cc2ccc(-c3cccnc3)cc2)CCOCC1,1.941759814,train,random,15,,,,
Cc1cncc(C2CCN(Cc3cnccn3)CC2)n1,1.831229694,train,random,15,,,,
O=C(CSc1ccc(F)cc1)N1CCCC1,1.558468563,train,random,15,,,,
O=C(c1ccc(F)cc1)N1CCN(CC(=O)N2CCCC2=O)CC1,1.976945751,train,random,15,,,,
O=C(c1ccncc1)N1CCC(c2cnccn2)CC1,1.786467477,train,random,15,,,,
COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)cc1,1.59747579,train,random,15,,,,
O=C(Cc1ccc(F)cc1)NCCn1cccnc1=O,1.80126647,train,random,15,,,,
Cc1cnc(-n2cnnc2)c(-c2cccc(Cl)c2Cl)c1,1.269512944,train,random,15,,,,
Cc1cccc(-n2c(S)nnc2CNc2ccc(F)cc2)c1,1.700357528,train,random,15,,,,
COc1ccc(-c2cccc(C3CCCN(C(=O)C4CCCC4)C3)n2)cc1,0.389166084,train,random,15,,,,
c1cc2c(N3CCNCC3)nc(-c3ccnc(NC4CCCCC4)c3)cc2cn1,1.600537294,train,random,15,,,,
O=C(Nc1ccccc1)N1CCCc2cnc(N3CCOCC3)nc21,0.767897616,train,random,15,,,,
COC(=O)[C@@H]1C[C@H](O)CN1CCc1ccccc1F,1.753965866,train,random,15,,,,
CC(=O)Nc1ccc(S(=O)(=O)NC2=NCN(Cc3ccccc3)CN2)cc1,1.78497371,train,random,15,,,,
COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1F,1.492760389,train,random,15,,,,
CCN(CC)CC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.688864568,train,random,15,,,,
COc1cc(C=C2C(=O)NN(c3ccccc3)C2=O)ccc1OCC(N)=O,1.472171147,train,random,15,,,,
CCOc1ccc(Nc2ncccc2C#N)cc1,0.965201701,train,random,15,,,,
CCc1nc2ccc(C(=O)NCc3ccccc3)cc2nc1CC,0.33243846,train,random,15,,,,
Cc1cccc2cc(C(=O)NCCSc3nccn3C)n(C)c12,1.524915148,train,random,15,,,,
N#Cc1ccc(C(=O)Nn2cnnc2)cc1,1.254789687,train,random,15,,,,
CN(C)C(=O)Cn1cc(C(=O)O)ccc1=O,1.3232521,train,random,15,,,,
Cn1cc(-c2nc(C(=O)Nc3ccc4c(c3)OCCCO4)cs2)cn1,1.531478917,train,random,15,,,,
CCCCNC(=O)c1ccc2c(c1)nnn2C,1.41564098,train,random,15,,,,
c1cnc(NCCc2cccc3cccnc23)nc1,1.567731963,train,random,15,,,,
Nc1ccc(Cl)c(NC2=NN(c3c(Cl)cc(Cl)cc3Cl)C(=O)C2)c1,1.147985321,train,random,15,,,,
Cn1cc(C(=O)N2CCC(CC(=O)O)CC2)cn1,1.758154622,train,random,15,,,,
N#Cc1cccc(CN2CCN(CCO)CC2)c1,1.46686762,train,random,15,,,,
O=C(NCCCn1ccnc1)N1CC2(CCCC2)c2ccccc21,1.799891685,train,random,15,,,,
CC(C)CCN1CCn2c1nc1c2c(=O)n(C)c(=O)n1C,1.668385917,train,random,15,,,,
Cc1nn(-c2ccc(F)cc2)c2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12,0.728353782,train,random,15,,,,
N#CCN1CCCN(Cc2ccc(C#N)cc2)CC1,1.577261954,train,random,15,,,,
Cc1cc(C(=O)Nc2ncccc2C)c2ccccc2n1,1.643156466,train,random,15,,,,
COc1ccc(CCn2c(C)c3c(=O)n(-c4nc5ccccc5s4)[nH]c3cc2=O)cc1,1.352761192,train,random,15,,,,
O=c1[nH]c2ccccc2n1C1CCN(CCc2ccncc2)CC1,1.810904281,train,random,15,,,,
NCCn1cc(NC(=O)c2ccccc2)cn1,1.89795681,train,random,15,,,,
Cc1nc(-c2ccccc2)ccc1C(=O)NC1CCCC1,1.612359948,train,random,15,,,,
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,1.994141111,train,random,15,,,,
COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)c(OC)c1,1.608739919,train,random,15,,,,
Cc1ccc(C(=O)Nc2ccccc2C#N)cc1,1.016197354,train,random,15,,,,
CCCCN(C)C(=O)c1cn(-c2ccc(C)c(C)c2)nn1,0.944975908,train,random,15,,,,
Cc1cccc(NC(=O)c2noc3c2CCCC3)n1,1.232233521,train,random,15,,,,
CN(C)c1cccc(C2CCN(c3ncccn3)CC2)n1,1.22685757,train,random,15,,,,
O=C(O)c1cnn(-c2ccncc2)c1C(F)F,1.503654519,train,random,15,,,,
Cc1cccc(OCC(=O)Nc2ccn(C)n2)c1,1.637989781,train,random,15,,,,
CNCCN1CCC(OCc2ccccc2)CC1,1.740678425,train,random,15,,,,
c1ccc2[nH]c(SCc3cn4ccccc4n3)nc2c1,1.651762447,train,random,15,,,,
CNc1nc(C2CCNCC2)nc2c1CN(C)CC2,1.559308011,train,random,15,,,,
COc1cc(CCNC(=O)c2nc3cccc(C)n3c2F)cc(OC)c1,1.596926814,train,random,15,,,,
Cc1cc(C(=O)NC2CCN(c3ncnc4sc(C)c(C)c34)CC2)on1,0.396199347,train,random,15,,,,
CCc1csc(NC(=O)c2ccc3c(c2)nc(C)n3C)n1,1.599664779,train,random,15,,,,
CN(C)Cc1ccc(-c2ccccc2C(=O)O)cc1,1.484157424,train,random,15,,,,
CCCN1CCCN(C(=O)c2nc3ccccc3[nH]2)CC1,1.693287157,train,random,15,,,,
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,1.516204735,train,random,15,,,,
CN1C(=O)[C@@H](NC(=O)c2nnc(Cc3ccccc3)[nH]2)COc2ccccc21,1.618048097,train,random,15,,,,
C=CCn1cc(CNCc2csc3ccc(Cl)cc23)c(C)n1,1.330413773,train,random,15,,,,
NC(=O)C1(CCCc2ccccn2)CCNCC1,1.587486465,train,random,15,,,,
c1cc(CC2CCNCC2)c2cccnc2c1,1.717920026,train,random,15,,,,
CCOc1cccc(C(=O)Nc2ccc3c(c2)CCC(=O)N3C)c1,0.960946196,train,random,15,,,,
COCCN(Cc1cccs1)Cc1cccc(C)c1O,0.021189299,train,random,15,,,,
CCNC(=O)c1ccnc(-c2ccc(F)c(C)c2)c1,1.452706227,train,random,15,,,,
COc1cccc(NC(=O)C2CNC2)c1,1.470116353,train,random,15,,,,
Nc1ccnn1Cc1ccc(Cl)c(F)c1,1.613524703,train,random,15,,,,
Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C(F)(F)F)ccc43)CC2)cc1,1.059184618,train,random,15,,,,
O=C(O)c1cc(Cl)cc2cccnc12,1.429429264,train,random,15,,,,
O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1,1.698535493,train,random,15,,,,
Oc1cccc(CN2CCN(c3ncc(Br)cn3)CC2)c1,0.694605199,train,random,15,,,,
Cc1nc2c(cnn2C(C)C)c(C)c1CCC(=O)O,1.409933123,train,random,15,,,,
Cc1ccccc1NC(=O)CN1C(=O)CCC1=O,1.559547556,train,random,15,,,,
CN(Cc1c(F)cccc1Cl)C(=O)C1(C#N)CCCC1,1.547159121,train,random,15,,,,
COc1ccc(C2(NCc3cnn(-c4ccccc4)c3)CCCC2)cc1,1.759063188,train,random,15,,,,
C#CCN1CCN(Cc2nc(O)cc(C(F)(F)F)n2)CC1,1.632659713,train,random,15,,,,
CCc1cc2c(Nc3cnn(CC)c3)ncnc2s1,1.633670406,train,random,15,,,,
CS(=O)(=O)CCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.798305282,train,random,15,,,,
O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,0.423245874,train,random,15,,,,
CCc1nnc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,1.640978057,train,random,15,,,,
CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.507855872,train,random,15,,,,
O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,0.62838893,train,random,15,,,,
O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1,1.77524626,train,random,15,,,,
O=C1CCCN1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.201397124,train,random,15,,,,
CC(=O)NCc1ncc(-c2ccccc2C(=O)O)cn1,1.773786445,train,random,15,,,,
Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,1.538322333,train,random,15,,,,
CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,0.017033339,train,random,15,,,,
Nc1ccc2c(ccn2CC(=O)N2CCOCC2)c1,1.702861171,train,random,15,,,,
Cc1cc(F)ccc1C(=O)NCc1ccc(O)c(O)c1,1.606918526,train,random,15,,,,
Cc1ccc(OCc2nc3cc(N)ccc3[nH]2)cc1,1.224014811,train,random,15,,,,
Cc1cc(Cl)c(OCCCN2CCNCC2)c(Br)c1,1.566437492,train,random,15,,,,
CC(C)[C@@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,1.042378598,train,random,15,,,,
CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,0.472024698,train,random,15,,,,
Cc1csc(NC(=O)c2cccc(C)c2C)n1,1.052693942,train,random,15,,,,
CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,1.384263786,train,random,15,,,,
c1ccc(Cc2cccc3cc4c(nc23)OCCNC4)cc1,1.679609572,train,random,15,,,,
Oc1ccccc1NCc1ccccn1,1.644241586,train,random,15,,,,
COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,1.811709027,train,random,15,,,,
CCCc1cc(-c2nn3c(C4CCCC4)nnc3s2)n(C)n1,1.12904506,train,random,15,,,,
C/N=C(\NC#N)NCCSCc1nc[nH]c1C,1.619093331,train,random,15,,,,
Cc1nnc(-c2cccc(C(=O)O)c2)o1,1.536432176,train,random,15,,,,
O=C(c1cccs1)N1CCCC(C(=O)N2Cc3ccccc3C(c3ccccc3)C2)C1,1.392696953,train,random,15,,,,
Cc1ccsc1-c1nc(CN(C)CCc2cn[nH]c2)c(C)o1,1.746166964,train,random,15,,,,
Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1,1.508529719,train,random,15,,,,
O=C1CSc2ccc(C(=O)Nc3cc(C4CC4)n[nH]3)cc2N1,0.63447727,train,random,15,,,,
CNc1nc(N2CCCCC2)nc(N2CCCCC2)n1,1.430719888,train,random,15,,,,
CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.461648568,train,random,15,,,,
Fc1ccc(-c2cc(C3CCNCC3)ccn2)cc1,1.613101517,train,random,15,,,,
Cc1cc(Oc2cnccn2)ccc1N,1.340444115,train,random,15,,,,
CCN1CCN(c2ccc(NC(=O)c3ncoc3-c3ccc4ccccc4c3)cc2)CC1,0.008600172,train,random,15,,,,
CCc1cnc(CCNc2cncc(Cl)n2)s1,1.68115075,train,random,15,,,,
Cc1cccc(OCCn2c(N)nc3ccccc32)c1,1.592398846,train,random,15,,,,
C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1,0.58546073,train,random,15,,,,
O=C(Nc1ccccc1)Nc1ccccc1,0.591064607,train,random,15,,,,
Cc1noc(-c2ccccc2C(=O)O)n1,1.54740546,train,random,15,,,,
C[C@@H](CN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)NC(=O)c1ccc(Br)cc1,0.58546073,train,random,15,,,,
O=C(COc1ccc2oc3c(c2c1)CCCC3)N1CCOCC1,1.633165354,train,random,15,,,,
CS(=O)(=O)N1CCC(Nc2ccc3ccc(F)cc3n2)CC1,1.722387094,train,random,15,,,,
O=C(Nc1cccc2cnccc12)c1cccc(F)c1,1.677880582,train,random,15,,,,
NCc1ccc(Oc2ccccc2)nc1,1.342422681,train,random,15,,,,
Nc1cnn(CC(=O)N2CCCCC2)c1,1.561339941,train,random,15,,,,
CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,1.97482245,train,random,15,,,,
Cc1noc(C2CCN(CC(N)=O)CC2)n1,1.48784512,train,random,15,,,,
CN(NC(=O)c1ccn(-c2ccccc2)n1)c1ccccc1,1.764549719,train,random,15,,,,
Cc1nn(C)c2nc(C(C)C)cc(C(=O)O)c12,1.511883361,train,random,15,,,,
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O,1.716587578,train,random,15,,,,
O=C(C1CC1c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.697665163,train,random,15,,,,
Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,0.712649702,train,random,15,,,,
Cc1ccn(-c2ccc3[nH]c4c(c3c2)CCCC4=O)n1,0.984527313,train,random,15,,,,
COc1cc(CN(C)C(=O)Nc2cccc(C)c2C)ccc1O,1.714497409,train,random,15,,,,
CSCC(=O)N1CCc2[nH]nc(-c3cccc(F)c3)c2C1,1.695043659,train,random,15,,,,
O=C(C1CCCN(S(=O)(=O)c2ccccc2)C1)N1CCc2ccccc2C1,1.529558673,train,random,15,,,,
CCC(=O)N1CCCC(C(=O)N2CCc3c(Cl)cc(Cl)cc3C2C)C1,1.738780558,train,random,15,,,,
O=C(C1CC1)N1CCCC(C(=O)N2CCc3ccccc3C2Cc2ccccc2)C1,1.653694795,train,random,15,,,,
O=C(C1CCCN(c2cnccn2)C1)N1CCc2ccccc2C1,1.725911632,train,random,15,,,,
O=C(C1CCCN(C(=O)N2CCCC2)C1)N1CCc2ccccc2C1,1.758533422,train,random,15,,,,
O=C(C1CCCN(c2ccccn2)C1)N1CCc2ccccc2C1,1.691965103,train,random,15,,,,
CC(=O)N1CCCC(C(=O)N2CCc3c(cccc3C(C)C)C2)C1,1.739967697,train,random,15,,,,
CSc1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,0.929418926,train,random,15,,,,
CCONC(=O)c1cnn(-c2cccc(Cl)c2)c1,1.613101517,train,random,15,,,,
Cc1ccc(NC(=O)c2cccc3cccnc23)cc1,0.755874856,train,random,15,,,,
Cc1cnn(Cc2cc(F)ccc2F)c1N,1.615318657,train,random,15,,,,
CCOc1cc(CNc2ccc(N3CCOCC3)c(C(=O)O)c2)cc(Cl)c1OC,1.356599436,train,random,15,,,,
O=C(Cn1ccnc1)NCc1ccccc1F,1.688063697,train,random,15,,,,
C#CCN1CCN(C(=O)CCS(C)(=O)=O)CC1,1.867762025,train,random,15,,,,
Cc1nnc(NC(=O)c2nn(-c3ccc(F)cc3)c3c2CCCC3)s1,0.462397998,train,random,15,,,,
CC(C)CCNC(=O)c1ccc2ccccc2n1,0.862131379,train,random,15,,,,
Cc1ccc(-c2nc(-c3ccncc3)n[nH]2)cc1,1.301247089,train,random,15,,,,
Nc1nccc2ccc(-c3cccc(F)c3)cc12,0.477121255,train,random,15,,,,
COc1ccc(-c2ccc(CNc3ccc(CN4CCC(C)CC4)cc3)cc2)cc1,1.167317335,train,random,15,,,,
CCONC(=O)Cc1coc2c(C)c(C)ccc12,1.534026106,train,random,15,,,,
O=C(NCc1cccc(O)c1)Nc1ccccc1F,1.561578368,train,random,15,,,,
N#CC1(NC(=O)C2CCCCCC2)CC1,1.523095838,train,random,15,,,,
Fc1cccc(N[C@H]2CCCN[C@H]2Cc2ccccc2)c1,1.62930764,train,random,15,,,,
CCOc1cc2c(cc1CCC(=O)N1CCC(Cc3ncncc3C(N)=O)CC1)CCC2,1.876275589,train,random,15,,,,
CC(=O)n1c(/C=C2/N=C(c3ccc(F)cc3)OC2=O)cc2ccccc21,0.73479983,train,random,15,,,,
Cc1nc2cc(C(=O)N3CCc4nc5ccccc5c(=O)n4CC3)ccc2n1C,1.827756863,train,random,15,,,,
Cc1ccc(OCC(=O)Nc2ccncc2)c(C)c1,1.672651923,train,random,15,,,,
Fc1ccc(-c2nnc(CN3CCC(c4c[nH]c5ccccc45)CC3)o2)cc1,0.903089987,train,random,15,,,,
Cc1cc(C(=O)NCC2(c3ccccc3)CC2)on1,1.603360924,train,random,15,,,,
Cc1cc(F)ccc1NC(=O)Cn1cncn1,1.545925329,train,random,15,,,,
Cc1ccc(-c2nnc(SCCn3cccn3)[nH]2)cc1,1.338456494,train,random,15,,,,
Cc1cccnc1NC(=O)c1csc(-c2ccccc2)n1,1.635282638,train,random,15,,,,
CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,1.855519156,train,random,15,,,,
O=C(Nc1ccccn1)c1cccc2ccccc12,1.547282308,train,random,15,,,,
O=C(CN1CCSC1=O)N1CCN(Cc2sc3ccccc3c2Cl)CC1,1.735199548,train,random,15,,,,
CC(=O)N1CCC(c2ccc(C(=O)O)cn2)CC1,1.704150517,train,random,15,,,,
CCS(=O)(=O)CC(=O)Nc1cc(C)ccc1C,1.606596309,train,random,15,,,,
O=C(Nc1cccc(Cl)c1F)c1cccc(N2CCCC2=O)c1,0.531478917,train,random,15,,,,
CCCc1nnc2sc(-c3cc(C(C)C)nn3C)nn12,1.251881455,train,random,15,,,,
Oc1ccc(-c2noc(-c3cccnc3)n2)cc1,0.701567985,train,random,15,,,,
CONC(=O)c1cn(-c2ccc(Br)cc2)cn1,1.803525396,train,random,15,,,,
CC1(C(=O)O)CCN(Cc2ccccc2)CC1,1.652633068,train,random,15,,,,
CN(CCN(C)C1CCCC1)C(=O)c1ccc(-c2nc[nH]n2)cc1,1.56549363,train,random,15,,,,
COc1ncc(-c2cccc(N(C)C)c2)c(OC)n1,1.396199347,train,random,15,,,,
O=C1C(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CCN1c1ccccc1,1.792741786,train,random,15,,,,
O=C(NCCc1cccc2cccnc12)C1CCCCC1,1.620136055,train,random,15,,,,
Cc1nc(C2CCN(CC(N)=O)CC2)no1,1.787956123,train,random,15,,,,
O=C(CCN1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1)c1ccc2[nH]c(=O)oc2c1,0.643452676,train,random,15,,,,
CN(Cc1ccc(-c2ccc(Br)cc2)o1)C(=O)c1cnn(C)c1,0.742725131,train,random,15,,,,
CCCCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-],1.103803721,train,random,15,,,,
COc1ncccc1NC(=O)c1cccc(C)n1,1.378034322,train,random,15,,,,
O=C(NCc1ccc(O)cc1)Nc1ccncc1F,1.577836341,train,random,15,,,,
N#Cc1cccc(CN2CCOC[C@H](O)C2)c1,1.324488233,train,random,15,,,,
NC(=O)CN1CCC(CCc2ccccc2)CC1,1.616265405,train,random,15,,,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,0.389166084,train,random,15,,,,
Cc1nc2ccc(C(=O)NCCCc3ccc(F)cc3)cc2[nH]1,1.680335513,train,random,15,,,,
