SMILES,microsom_stab_h,dset,group,fold,fingerprint,molbert,molformer,physchem
Cc1ccc(C(=O)Nc2ccccc2C#N)cc1,1.945399644,test,butina,8,1.4909047475000003,1.6932973077999998,1.7295956749900008,1.63789336447
Cc1ccc(CN(C)Cc2c(C)noc2C)o1,1.441396603,test,butina,8,1.5616835618199993,1.6050292829000006,1.7292673551200008,1.6261837330900004
CN(Cc1c(F)cccc1Cl)C(=O)C1(C#N)CCCC1,2.045835222,test,butina,8,1.52214818796,1.5189267019999997,1.8278880933599995,1.72561473291
CCc1cc2c(Nc3cnn(CC)c3)ncnc2s1,1.609871757,test,butina,8,1.614949890730001,1.4953180241300001,1.2791413957100004,1.6665014831700007
O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,1.899962691,test,butina,8,1.43820285442,1.59864463143,1.53818560045,1.8147125102099992
O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,1.543943942,test,butina,8,1.6341803488600002,1.5710172744000004,1.5647036603299995,1.5073096590200001
Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,1.375590463,test,butina,8,1.6018367356500003,1.4640931397699999,1.55244836028,1.39305784062
CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,1.152746864,test,butina,8,1.6437314709999993,1.6357795744299997,1.58588653024,1.7085297282100003
Cc1csc(NC(=O)c2cccc(C)c2C)n1,2.238856198,test,butina,8,1.5372466165699998,1.69284122825,1.5763991684800007,1.68348568099
CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,1.820700513,test,butina,8,1.8227573308,1.46183757246,1.5014692513000005,1.4275754875199995
CCCc1cc(-c2nn3c(C4CCCC4)nnc3s2)n(C)n1,1.997189728,test,butina,8,1.7998647639699994,1.5479990518199997,1.3923216801199998,1.5642280627699998
O=C(c1cccs1)N1CCCC(C(=O)N2Cc3ccccc3C(c3ccccc3)C2)C1,2.884894442,test,butina,8,1.550090813760001,2.2245030168099995,2.0550570037499996,2.3762055276399985
O=C1CSc2ccc(C(=O)Nc3cc(C4CC4)n[nH]3)cc2N1,0.915241497,test,butina,8,1.2703696080700007,1.3590638749999997,1.4525245193,1.3596836481399999
CNc1nc(N2CCCCC2)nc(N2CCCCC2)n1,1.738312727,test,butina,8,1.3392361140700006,1.5148925455199997,1.5726201127600004,1.6894286394100009
CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.558852512,test,butina,8,1.6777861870900004,1.4454056948099998,1.8881462082600011,2.01671207063
Cc1cccc(OCCn2c(N)nc3ccccc32)c1,0.693287157,test,butina,8,1.3246094742099999,1.5421805975799998,1.7886950008000004,1.6470075898799998
O=C(COc1ccc2ccc(=O)oc2c1)Nc1cccc(COCc2ccco2)c1,1.889144768,test,butina,8,1.5438205120500006,1.8115569419899995,1.6209063711300007,1.7430064064300004
C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1,2.018920918,test,butina,8,1.6574213178600004,1.75588921978,1.8329991359699997,1.6857367053699996
CNc1cc(C)nc(-c2ccnc3c2ccn3C)n1,1.932843975,test,butina,8,1.37507684598,1.55958854556,1.5304723216000007,1.4175653888400004
O=C(Nc1cccc2cnccc12)c1cccc(F)c1,1.543235884,test,butina,8,1.6472270258300004,1.5371997148700003,1.6420785457600011,1.5796381479500001
CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,1.507410559,test,butina,8,1.65569517699,1.6101791666899998,1.5300550107100002,1.7768807053000004
Cc1noc(C2CCN(CC(N)=O)CC2)n1,0.999478534,test,butina,8,1.20782014573,1.1828962752399999,1.3756030572500004,1.14203652044
O=C(C1CC1c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.168114287,test,butina,8,1.5030216224999997,1.5055071525199997,1.7539687288199994,1.9631741811499994
O=C(C1CC1c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.673767142,test,butina,8,1.5588744679400002,1.5469543476799992,1.83004014989,1.9506235774299996
CSCC(=O)N1CCc2[nH]nc(-c3cccc(F)c3)c2C1,1.755813898,test,butina,8,1.68294243617,1.5299673662099993,1.6799284328199997,1.4620778766700002
O=C(C1CCCN(S(=O)(=O)c2ccccc2)C1)N1CCc2ccccc2C1,2.380354173,test,butina,8,1.5971764210500001,1.8943653976499994,1.9472823015899994,2.0475185078400004
O=C(C1CC1)N1CCCC(C(=O)N2CCc3ccccc3C2Cc2ccccc2)C1,2.808403425,test,butina,8,1.6889084787400004,2.077150166829999,1.7155841117299997,2.280108040569999
O=C(C1CCCN(c2cnccn2)C1)N1CCc2ccccc2C1,2.43650295,test,butina,8,1.44123981681,1.4952585549100001,1.6440458158800004,1.4965934347400007
O=C(C1CCCN(C(=O)N2CCCC2)C1)N1CCc2ccccc2C1,1.940097926,test,butina,8,1.4431376933800004,1.50824136634,1.5086749659200003,1.5732171469699991
O=C(C1CCCN(c2ccc(Cl)nn2)C1)N1CCc2ccccc2C1,2.096193705,test,butina,8,1.48081150259,1.64845530823,1.85178060287,1.75592490554
O=C(C1CCCN(c2ccccn2)C1)N1CCc2ccccc2C1,2.236272674,test,butina,8,1.3964486382100003,1.5540354537399999,1.6742358253100005,1.7994179222500006
CC(=O)N1CCCC(C(=O)N2CCc3c(cccc3C(C)C)C2)C1,1.662918302,test,butina,8,1.6750427497200002,1.4625614405500003,1.58980468092,2.0654224202600004
Cc1nnc(NC(=O)c2nn(-c3ccc(F)cc3)c3c2CCCC3)s1,1.623693698,test,butina,8,1.54468092423,1.3739970046599999,1.5897582915300001,1.4354061269900003
CC(C)c1ccc(NC(=O)c2ccc3nccnc3c2)cc1,1.464638559,test,butina,8,1.4219986724799996,1.55564274306,1.5191996806300005,1.5984423017
CCONC(=O)Cc1coc2c(C)c(C)ccc12,1.952898946,test,butina,8,1.860640772279999,1.6257179089399996,1.7392964938999986,1.48943072853
Cc1ccc(OCC(=O)Nc2ccncc2)c(C)c1,1.720200663,test,butina,8,1.5619965128299995,1.5595249566200002,1.6150388625100005,1.61000921106
CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,1.506816098,test,butina,8,1.6280511209599993,1.5914170681,1.5371151942599999,1.9356192821599996
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,1.448226941,test,butina,8,1.5527943030399998,1.4281873046700002,1.58611498884,1.8044210324300007
O=C(CN1CCSC1=O)N1CCN(Cc2sc3ccccc3c2Cl)CC1,1.861659842,test,butina,8,1.5308765112199998,1.6951052631799999,1.9543783591499995,2.006175662839999
Cc1ccc2cc(C(=O)N(C)CCC#N)[nH]c2c1,1.790981448,test,butina,8,1.63384890712,1.6047686354300004,1.6177270890600008,1.2858349028700005
CCCc1nnc2sc(-c3cc(C(C)C)nn3C)nn12,1.49497508,test,butina,8,1.6310555473999995,1.4583791866800002,1.5076574427900007,1.3255617842300003
O=C1C(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CCN1c1ccccc1,0.686993566,test,butina,8,1.4975678415599998,1.42763751632,1.6760295270299996,1.6502450638900001
CN(Cc1ccc(-c2ccc(Br)cc2)o1)C(=O)c1cnn(C)c1,1.02094106,test,butina,8,1.49604114458,1.6636033476800003,1.6301918287300001,1.8370630588000005
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,1.714237525,test,butina,8,1.6541756283800004,1.6067194503500002,1.7546946294500003,1.8114493136499998
C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,1.770623763,test,butina,8,1.6819783371200003,1.4793181784100002,1.58428484971,1.77313890422
COCC1(CNS(=O)(=O)c2ccccc2)CCC1,1.486472985,test,butina,8,1.563172344000001,1.5750548295,1.32400330494,1.3737372539799997
Cc1cccc([C@H]2CN(C(=O)C3CCCC3)[C@@H]3CCN(CC4CC4)C[C@H]23)c1,2.743977516,test,butina,8,1.6893678115399995,1.81344564405,1.7753754665700006,2.1137500228499992
Cc1ccc(NC(=O)CN(C)C2CCCCC2)cc1S(=O)(=O)N(C)C,2.635314822,test,butina,8,1.7864923204500003,1.6302668472900006,1.750197279339999,1.7672889049800002
CCN(CC)C(=O)CSCc1cncc(F)c1,1.493959675,test,butina,8,1.5284431650900003,1.494162954109999,1.70588942794,1.4327256686599998
CN(C)c1nccc(N2CCN(CCCCCF)CC2)n1,1.510477984,test,butina,8,1.8270923476800007,1.66332033205,1.61388036242,1.4383989763999998
Cc1nnc2ncc(-c3cccc4ccnn34)cn12,0.969741977,test,butina,8,1.3763122473499998,1.3477520484299998,1.4722661668500001,1.3658882209400003
O=C(CC/C=C/c1ccccc1)Nc1ccccc1N1CCOC1=O,1.51263104,test,butina,8,1.7734539144399994,1.6392012004499998,1.7515304862599996,1.8087828604700003
c1nc(N2CCC3(CCCCC3)C2)c2cn[nH]c2n1,0.920801382,test,butina,8,1.6171879941900011,1.4412212532499993,1.4868750321,1.2952964329500005
COCC1(CNC(=O)c2cc(Cl)cnc2O)CCC1,1.212453961,test,butina,8,1.4902629982899998,1.2671562415000002,1.2792342514500001,1.2739430083799999
COCC1(CNS(=O)(=O)c2ccc3[nH]cnc3c2)CCC1,1.21031852,test,butina,8,1.56792880596,1.4401398067500009,1.32725171608,1.2243354333700003
COC(=O)c1cccc2c1CCCN2C(=O)c1ccc(F)cc1F,3.060029646,test,butina,8,1.6277745383600006,1.7687937955299993,1.6715125093899998,1.8848084182699996
COc1cccc(Cn2cnc3c(c2=O)COCC3)c1Cl,0.756940236,test,butina,8,1.7638467691700002,1.6719508765900002,1.4017350950299998,1.3391371813800002
CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@H]1O,2.272465891,test,butina,8,1.6947326258499993,1.57874594914,1.6811613762300002,1.6378887836699996
CCOC(=O)c1cccnc1SCc1cccnc1,2.46652954,test,butina,8,1.8756925001200009,1.9329878849100004,1.56552242212,1.8500161823600003
CC(C)n1cnnc1-c1cccc(N2Cc3ccc(Br)cc3C2=O)n1,0.778946728,test,butina,8,1.6142462474600014,1.5683732565799997,1.5066688891599997,1.6748667157000008
CC(=O)NCCCC(=O)Nc1ccc(Oc2ccccc2Cl)cc1,0.982904118,test,butina,8,1.4761022872999996,1.76126650788,1.5762657767300008,2.020674871400001
CCn1nccc1-c1cc(C)nc(N2CCCC2)n1,2.059608852,test,butina,8,1.5903795255800004,1.5383357775900006,1.6512689253199997,1.4624849241000006
COc1ccc(CC2CN3CCN(C(=O)OCc4ccccc4)CC3CO2)cc1,1.521504202,test,butina,8,1.6768519325200004,1.83122719788,1.7089168274999997,1.8232624084100002
CC(C)Cc1nn(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,2.436576064,test,butina,8,1.8594487476500001,1.9107565693000002,1.7292738333399993,1.7488879264499997
C#Cc1cccc(N(CCC(=O)NC(N)=O)Cc2cccs2)c1,1.710633471,test,butina,8,1.7404491359299996,1.5021057223099996,1.7845421705500004,1.5266230243299999
CCCc1nn(CCCN2CCCCC2)c(=O)o1,1.133858125,test,butina,8,1.3447738730099998,1.4992731180999999,1.6158435281700008,1.4223353204499998
CSc1ccc(C(=O)Nc2cccc(C(=O)NCC(C)C)c2)cc1,2.0743629,test,butina,8,1.5548305691599995,1.5740965656699992,1.5196922799899997,1.6339224365999998
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,1.64823312,test,butina,8,1.6097165432099987,1.4859468393899993,1.4378642456400001,1.6059601782599995
COCC1(C(=O)N(C)Cc2ccc3ccccc3n2)CCC1,1.777738475,test,butina,8,1.5505697007300003,1.5410887457300007,1.6250165265500005,1.6782146766
N#Cc1ccccc1NC(=O)CCc1ccccc1,1.203141719,test,butina,8,1.8748646850800008,1.6834638763399992,1.4147135265099993,1.4790169378800007
COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,2.515428729,test,butina,8,1.6580481070799997,1.6275850732100003,1.6511175943299992,1.8111494018499996
Cc1cc(C)c(NC(=O)CN(C)c2ccc(C#N)nc2)c(C)c1,1.158573556,test,butina,8,1.6125738295700005,1.5736143594199998,1.5559222368899999,1.5348555300100006
CC(C)N(C)S(=O)(=O)NCCCc1nc2cc(Cl)ccc2[nH]1,2.12602745,test,butina,8,1.5379858289599997,1.57203734979,1.6321142067300007,1.5982252250299995
O=C(c1ccccc1N1CCOCC1)N(Cc1ccccn1)C1CCCCC1,2.995822033,test,butina,8,1.8324385185600005,1.8411100788200003,1.7367472665700006,2.0557679839599996
Cc1cc(NC(=O)CN(C)CCOc2ccccc2)on1,2.220748592,test,butina,8,1.65561616338,1.60990488298,1.5554809042899997,1.2223699514400002
COCCN(C)C(=O)c1ccc(-c2cccc(-c3noc(C)n3)c2)cc1,1.057399817,test,butina,8,1.52669964263,1.4873195200900005,1.5758957828799998,1.6952076938699994
Cc1[nH]nc(CCC(=O)NCCCOC2CCCCC2)c1C,1.80260271,test,butina,8,1.8865585403900005,1.62428556464,1.7876265083200003,1.7354215552600005
Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CCC[C@@H](O)[C@@H]1O,0.986278956,test,butina,8,1.6717379846999998,1.5098232499099995,1.7156879689099993,1.1115392110499998
CNc1ncnc2c1ncn2[C@H]1CC[C@H](NC(=O)CCCNC(=O)OC(C)(C)C)[C@H](O)[C@H]1O,0.705692697,test,butina,8,1.6348979433499995,1.3871479473099995,1.26649176868,1.3020418327
CC(C)N(C[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1O)[C@H]1C[C@@H](CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1,2.163113648,test,butina,8,1.7363175132300004,1.6528308501300006,1.32706569866,1.7527518247500011
COCc1ccc(SCC(=O)NC2CCCC2)cc1,1.521974472,test,butina,8,1.8826783469300006,1.7010059158399995,1.7705218088400005,1.7149071167
CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,1.449447542,test,butina,8,1.6276308060899998,1.8046127352900003,1.4989013144799999,1.6075377383500007
OC1CCN(c2nccc(-c3cccs3)n2)CC1,1.720969231,test,butina,8,1.6736524437100007,1.4866901459399997,1.4594282382000008,1.2487101586100002
CCc1cc(-c2ccc(OC)c3nc(C)ccc23)nc(N2CCOCC2)n1,0.804684515,test,butina,8,1.53658460625,1.6160110903999998,1.6530986113900008,1.7345106864100008
O=C(c1ccc(Cl)cc1)N1CCC[C@@H](C(=O)N2CCc3ccccc3C2)C1,2.555778619,test,butina,8,1.6016729327700003,1.6108444611999995,1.7816053920399997,2.16682414428
COc1cc(CN2CCC(C(=O)N3CCOCC3)CC2)ccc1C,0.97386645,test,butina,8,1.3896763694700005,1.5196041571099999,1.3926089305699996,1.33574720354
COc1ccc(C)cc1S(=O)(=O)NCCC(=O)Nc1ccccc1C,1.96363202,test,butina,8,1.8662329872499992,1.9097632215199989,1.6475433184799997,1.6947355999399998
CN(C)c1cncc(-c2ccc(C(=O)NC(C)(C)C)cc2)n1,1.272213037,test,butina,8,1.5153798256600006,1.4515421774799997,1.5234246813200003,1.35983663248
COCC(=O)Nc1ccc(C)c(NC(=O)[C@H](OC)c2ccccc2)c1,1.930623061,test,butina,8,1.5376169326800002,1.6606684009800008,1.76843907059,1.6672981246100007
COCC1(CNC(=O)c2ccc(-n3cccn3)cc2)CCC1,1.260357642,test,butina,8,1.4879654420200001,1.3412512966900005,1.30725181348,1.3195383593999999
CCCC(=O)Nc1ccc(C(=O)N(C)C)cc1,1.346313847,test,butina,8,1.48556824481,1.2465759457799999,1.4266510035200006,1.4753741679799999
O=C(Nc1nnc(SCc2ccc(F)cc2)s1)C1CCC1,1.71590311,test,butina,8,1.6126350586700005,1.4534732046800003,1.5383481233299998,1.9173918574999995
Cc1nc2cc(=O)[nH]n2c(C)c1CC(=O)OC1CCCCC1,1.021520064,test,butina,8,1.5069237972900007,1.5270854376100003,1.4284665361100004,1.5158524140999998
O=C(Nc1ccncc1)[C@H]1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1,1.346685415,test,butina,8,1.5076159188699996,1.57867432411,1.71781585975,1.64570404379
COCC(=O)Nc1ccc(NC(=O)Cc2ccc(C(F)(F)F)cc2)cc1,1.515582451,test,butina,8,1.3872938177200005,1.5586739028299994,1.5197490768299997,1.7663896843100009
N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,2.089389301,test,butina,8,1.69706818378,1.5968495545699997,1.6114058072099997,1.8712171335399994
CCOc1ccnc(NCCCc2nc3cc(F)ccc3[nH]2)n1,2.374271643,test,butina,8,1.5710823486200005,1.51444341767,1.5970601450000004,1.5436395632100008
CCc1cc(-c2ccc(OC)c3ncccc23)nc(N2CCOCC2)n1,1.455864635,test,butina,8,1.5001477451800003,1.5560182670400002,1.6674199669200005,1.5537075917500007
Cc1n[nH]c2c1[C@H](c1ccccc1)C1=C(CC(C)(C)CC1=O)N2,1.970035226,test,butina,8,1.4671572043000003,1.6651307464900011,1.5218107923200006,1.6241782129699993
CCOc1cc(CN2CCc3c(N)nc(N4CCCC4)nc3C2)ccc1OC,1.424669336,test,butina,8,1.5506257223700002,1.66686795788,1.5070252628699996,1.521851071070001
Cn1c(SCOCc2ccccc2)nnc1C1CC1,1.433625845,test,butina,8,1.6979648250100008,1.6720585258900003,1.6721311040100002,1.73957852237
Cc1cc(N2CCN(CC3CCN(C(=O)CC(C)C)CC3)CC2)n[nH]1,0.865932668,test,butina,8,1.3414555043500005,1.5529555526900005,1.5448230635100004,1.3692294137800003
Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2ccncc2C)n1,2.296162609,test,butina,8,1.7882487455100005,1.5599804823800005,1.6798099470700003,1.68829038867
COCCN(C)c1ccc(CN2CCOC3(CCCC3)C2)cn1,1.585031864,test,butina,8,1.7094969857499998,1.5453299946800003,1.3677452644899994,1.4370547709999988
O=C(C1CC1)N1CCC(CNS(=O)(=O)N2CCCCCC2)CC1,1.60686484,test,butina,8,1.6269426327800005,1.3743841699899997,1.68179032214,1.4334360945799998
CN(C)c1cncc(-c2ccc(S(=O)(=O)N(C)C)cc2)n1,1.907368359,test,butina,8,1.5475969177900006,1.5192743030399996,1.4854641847300005,1.4530731423200003
Cc1nsc(Nc2ccccc2)c1C#N,2.477524961,test,butina,8,1.4185507725099997,1.6608541624900004,1.6467829589900003,1.9936503976099988
Cc1ccccc1CCNC(=O)N(Cc1cccnc1)C1CCN(C)CC1,1.309012349,test,butina,8,1.7419344589400003,1.7075823402900001,1.6301451130499998,1.5349936433100009
COCC(=O)Nc1ccc(NC(=O)Cc2cc(C)ccc2C)cc1,1.563836919,test,butina,8,1.6057737568300001,1.6633325556400005,1.5976226330700007,1.7829696901199994
N#CC1(C(=O)NCC2(C3CC3)CC2)CCCCC1,1.27567983,test,butina,8,1.5158159164000002,1.5047399077299999,1.47257512288,1.7800711480499998
Cc1cc2nc(CCC(=O)N3CCc4n[nH]cc4C3)[nH]c2cc1C,1.240923479,test,butina,8,1.6879933541,1.7300851913100002,1.4786992236599996,1.4143990998699996
CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,1.66225716,test,butina,8,1.6418377833099993,1.70537098697,1.7829222829600002,2.233973774419999
CCOCC(=O)Nc1cccc(CN2CCCC2)c1,1.177478783,test,butina,8,1.9092967276900001,1.544782025830001,1.3781805286600004,1.4980224817500007
CC(C)(C)c1cnc(CN2CCC(=O)Nc3cc(F)ccc32)o1,1.994031049,test,butina,8,1.5598973758800003,1.7466114876400005,1.4086912197900006,1.8988034481299996
Cc1ccc2c(c1)cc(C(=O)N1CCOC(C(=O)N3CCc4ccccc4C3)C1)n2C,2.291806033,test,butina,8,1.7314320900200004,1.88833208095,1.6036200065299997,2.0393061177800003
CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@@H]1O[C@@H](n2cc(Br)c3c(N)ncnc32)[C@H](O)[C@H]1O,2.548436101,test,butina,8,1.6944630023499991,1.5825828226099998,1.6462077483200006,1.6892449584600004
Cc1ccc(C(=O)C2CCN(CC(=O)NC(=O)Nc3ccccc3)CC2)c(C)c1,1.808447305,test,butina,8,1.9271787075099995,1.7902418666399995,1.8334410495299998,1.7654739929199998
C[C@]1(O)CN(C(=O)Cn2cnc3ccccc3c2=O)CC[C@@H]1Oc1ccccc1,0.853576544,test,butina,8,1.2421597641700002,1.3408468142800007,1.43061471707,1.3387281544799998
CCN(C)S(=O)(=O)N(C)Cc1cnc2ccccc2c1,1.179925032,test,butina,8,1.5512572714099997,1.467340204940001,1.64483514794,1.5050659288300003
CO[C@@H]1CC[C@@H](N(C)C(=O)COc2c(C)cccc2C)[C@H]1O,1.083395108,test,butina,8,1.5021673516499994,1.6451290521500002,1.66277330368,1.2390595076399997
COc1ccccc1C(=O)CSc1nncn1C1CC1,1.390846827,test,butina,8,1.6185921622400008,1.6857925483599991,1.7549895872299992,1.41094302226
COc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1OC,1.567191108,test,butina,8,1.5431472630599998,1.6259938179500002,1.6343329061700005,1.8259676581999997
CC(C)(C)OC(=O)NCCCC(=O)N[C@H]1C[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@@H](O)[C@H]1O,2.042843173,test,butina,8,1.7638405162299986,1.5268966186500004,1.2312770677399996,1.5189136066800004
COc1nccnc1N1CCC(C(=O)Nc2cccc(F)c2)CC1,2.259651208,test,butina,8,1.5317568672599995,1.4878593577899994,1.65718050417,1.3902581799699996
COc1ccc(-c2ccc(Cn3nc(C)cc3C)cn2)cc1,1.374455052,test,butina,8,1.5349724263100004,1.5835520145199995,1.81316939211,1.6493213713999995
CN(CC(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1)C1CCCCC1,2.778966957,test,butina,8,1.8465822029099996,1.7460088979300001,1.5602507072000003,1.70165260387
Cc1cc(CN2CC(O)(CC#N)C2)ccc1F,1.1766121,test,butina,8,1.7089666765500005,1.4150112616100003,1.3986318779700004,1.2671333903000004
Cc1[nH]nc(CCC(=O)NCCCOC2CCCC2)c1C,1.526804344,test,butina,8,1.8669027760600005,1.5439283202200003,1.65890203963,1.5651397080300007
O=C(Cc1cn2ccccc2n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.529468854,test,butina,8,1.5442125942099991,1.51195589615,1.5808155401500008,1.4828121659000002
Cc1ccc(-c2cnn3c(O)cc(Cn4cccn4)nc23)cc1,1.262759495,test,butina,8,1.5811057532699997,1.4434348234399998,1.37088113311,1.4241378717800004
COc1cc(CN2CCCNCC2)cc2c1OCO2,0.713742478,test,butina,8,1.3078736661100003,1.4615521098600002,1.4655092589099996,1.17347895672
Cc1cc(F)ccc1-c1nc(CCn2c(C)nc3ccccc32)no1,2.600096893,test,butina,8,1.6847799067400004,1.6561264829299995,1.7568413933800002,1.7868171226399991
CCOc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1OC,1.789623012,test,butina,8,1.6079932722799999,1.6413807569599996,1.68517190053,1.8258898187899992
Cc1nc(-c2ccc(S(=O)(=O)N(C)C)cc2)cc(C(C)C)n1,1.539176502,test,butina,8,1.4218331031800002,1.4787161124400001,1.7085740497900008,1.74443697829
Cc1cccc(N(C)Cc2cnc(N(C)C)nc2)n1,1.761431648,test,butina,8,1.5883126329900004,1.5505721047200003,1.49119843872,1.6493186692400001
COCCc1noc(CN(C)C(=O)c2ccc3c(c2)CCC3)n1,1.018742096,test,butina,8,1.6822657837200006,1.44799092938,1.57753011275,1.38021045953
N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,0.954628378,test,butina,8,1.5625343452500011,1.6979937619300003,1.7707908247500008,1.7823486074400003
CC(C)c1ccc(CN2CCN(C(=O)C3CCN(C(=O)C4CC4)CC3)CC2)cc1,1.505909329,test,butina,8,1.2988217865499998,1.6300666051599995,1.64938818938,1.8618660562099987
C#Cc1cccc(N(CC(=O)NC(N)=O)Cc2cccs2)c1,1.585990584,test,butina,8,1.6281223835,1.58772669748,1.7151269370900004,1.4177985440000003
Cn1cnnc1-c1cccc(NS(=O)(=O)c2cc3c(cc2Cl)OCCO3)c1,1.203576775,test,butina,8,1.5675722322899994,1.7027815496400003,1.6416969301500006,1.4863877295999997
CC(C)CCN1CCC(CNC(=O)C2CC=CC2)CC1,1.098158983,test,butina,8,1.3044570130499997,1.6448430872499995,1.6405831613100008,1.63782633899
Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)c1,1.752632239,test,butina,8,1.69864783531,1.6324973528299997,1.62857423324,1.4071555600399994
COC(=O)c1cccc2c1CCCN2C(=O)c1ccccc1,2.892047273,test,butina,8,1.5575986352200004,1.7477477436600006,1.6103608964600005,1.67820536802
CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,1.604539237,test,butina,8,1.7998017811,1.5844142694199996,1.6175128850900007,1.4931913933000005
CC(C)COc1ccc(C(C)(C)NCc2nnc(C3CCC3)o2)cc1,2.102111124,test,butina,8,1.6929034868800015,1.6650932889200005,1.6911072809899994,1.9303316592099995
Cc1cc(N2CCC(C(=O)NC3CCCCC3)CC2)nc(-c2ccncc2)n1,1.826204424,test,butina,8,1.4681811251799999,1.60748068654,1.6610163505100004,1.7472928864699995
CN1C(=O)N[C@H](Cc2c[nH]c3c(Cl)cccc23)C1=O,0.933639113,test,butina,8,1.3204344290799996,1.40080774511,1.455335969590001,1.2045190120500002
Cc1ccc(C)c(OCCC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1,2.623930185,test,butina,8,1.7846695806800001,1.8120987011399996,1.7341816110400006,2.0336180420400005
Cc1cnccc1NC(=O)COc1ccccc1C#N,1.088100635,test,butina,8,1.8994495555000004,1.5984396252399997,1.5308040186100005,1.5601455225299998
CO[C@H]1[C@H](C2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/c1ccc(OCCN(C)C)cc1)CO2,2.321213048,test,butina,8,1.8111856970600002,1.7162219042600009,1.5793709273500003,2.03751551311
CCOc1ccc2c(c1)cc(CN1CCSCC1)c1nn(C)c(=O)n12,1.944832928,test,butina,8,1.5869416783799997,1.56910607442,1.51171624089,1.5646538912300003
COc1cc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c(Cl)cc1Cl,2.207243784,test,butina,8,1.7556424615999993,1.6614859381700002,1.6822740514700008,1.7032648466499989
Cc1ccc(S(=O)(=O)Nc2ccccc2-c2nc3ccccc3[nH]2)cc1,2.087260827,test,butina,8,1.5819513094099997,1.7529731175900005,1.8512861048499993,1.7851331006299997
Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CC[C@@H](N2CCOCC2)[C@@H]1O,0.808346036,test,butina,8,1.4415289978399997,1.6657754931399997,1.6912799041900002,1.0940716833600002
