SMILES,Standard Value,dset,group,fold,astrazeneca_CL_cbert_mlm-bert-100,astrazeneca_CL_cbert_mlm-bert-30,astrazeneca_CL_cbert_mlm-bert-60,astrazeneca_CL_cbert_none-bert-0,astrazeneca_CL_mlm_mlm-bert-100,astrazeneca_CL_mlm_mlm-bert-30,astrazeneca_CL_mlm_mlm-bert-60,astrazeneca_CL_mlm_none-bert-0,astrazeneca_CL_mtr_mlm-bert-100,astrazeneca_CL_mtr_mlm-bert-30,astrazeneca_CL_mtr_mlm-bert-60,astrazeneca_CL_mtr_mtr-bert-100,astrazeneca_CL_mtr_mtr-bert-30,astrazeneca_CL_mtr_mtr-bert-60,astrazeneca_CL_mtr_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
CC(C)Oc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,1.9400181550076632,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc32)n[nH]1,2.1760912590556813,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,2.0400086360135417,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(C)S(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,1.1599692199901543,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(C)[C@H](C(=O)Nc1nccs1)c1ccc(Cl)cc1,1.0799044676667209,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C,1.8249732649034107,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,1.240089738012565,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1ccc(NC(=O)NCCCSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,2.069999934779113,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1ccc(Sc2cnc(O)c(C(=O)NCc3ccccc3)c2)cc1,1.833024869240258,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1nc2ccc(-c3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,1.2899425362618766,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(OC3CN(C4CCS(=O)(=O)CC4)C3)n(C)c2n1,1.1550278688754458,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,0.6988831280632251,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(C)n1c(=O)n(C)c(=O)c2c(C(=O)N3CCS(=O)(=O)C3)c(Cc3ccccc3C(F)(F)F)sc21,0.7781512503836436,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O,1.4051366618122634,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)c1cc(O)nc2ccccc12)c1ccccc1,0.7201593034059569,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1.3899401984055586,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC(c1cc2ccccc2s1)N(O)C(N)=O,0.8898617212581884,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1(C)C(=O)Nc2ccccc21,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,0.989894563718773,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.68515289632992,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1(C)[C@H](NC(=O)/C(=N\OCc2cc(=O)c(O)cn2O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,0.8122945484029046,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1(CCCc2cc(=O)oc3[nH]c(=O)[nH]c(=O)c23)CC1,0.8614211201842449,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,1.9800033715837464,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1(O)CN(S(=O)(=O)c2ccc3c(C(=O)NC[C@@H](O)CN4CCC(Oc5ccc(Cl)c(Cl)c5)CC4)c[nH]c(=O)c3c2)C1,1.2631624649622166,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,1.2032700902169775,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1CCC(CC(=O)Nc2cccc3ncccc23)CC1,1.57978359661681,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,1.260071387985075,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O,0.6611096473669595,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.9050557451432524,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,0.8085001705604494,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,0.8599895100378937,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2.1030417172167644,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,2.070000903802345,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCC(C)(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.8399805576783428,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCC(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.5600262489128924,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCC(CCNC)Oc1cc(Cl)ccc1C#N,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCC(NC(=O)Nc1cc(Cl)ccc1Cl)(C(F)(F)F)C(F)(F)F,1.114921648584363,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCC1(C2=NCCN2)Cc2ccccc2O1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1.070037866607755,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,1.3654879848908996,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,2.042288138967165,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.7199938263676038,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCC1CCCCC(N)=N1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,1.380211241711606,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.0748677430973668,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.9400181550076632,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H](C)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCCOc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1,0.7403626894942439,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCCSc1nc(O)c2sc(N)nc2n1,1.255272505103306,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCC[C@H](c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.4800069429571503,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,1.9129817896365389,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,2.1760912590556813,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.8067533926579696,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2OC)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,0.7781512503836436,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,0.7781512503836436,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1.236378224658606,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1ccco1,2.1760912590556813,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCN(CCC)CCc1ccc(O)c(NC(C)=O)c1,1.5563025007672873,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,2.102737518370445,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCN1CCC(Oc2nccc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)n2)CC1,1.7323937598229686,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,1.190051417759206,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)CSc1ccc(S(=O)(=O)N2CCCC2)cn1,1.105704893862345,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,1.5800121125294244,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O,0.7335079092192177,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0.8202014594856403,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1.519999495931058,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2n1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCC[C@H](CO)Nc1nc(S[C@@H](C)c2cccc(C#N)c2)nc2[nH]c(=O)sc12,1.535023959973317,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,1.020696342579113,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCc1cc(=O)[nH]c(=S)[nH]1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCc1cc(OCc2ccccc2)cc(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.3100557377508917,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.5385021633966751,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,1.838737866391268,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NC(C)=O)cc2)c2cccc(F)c2)CC1,1.3710678622717365,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(Cc3ccccc3)CC2)CC1,2.1760912590556813,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C(C)=O)CC2)CC1,1.3222192947339193,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1,1.420450859106068,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C)cc2)CC1,1.8195439355418688,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)C(C)(C)C)cc2)CC1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(C)=O)cc2)CC1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,1.2671717284030135,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,1.2041199826559248,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(C)cc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1,2.1760912590556813,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1.2430380486862944,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1,0.8750612633917001,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,0.9294189257142929,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C(F)(F)F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1.2387985627139169,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,1.4393326938302626,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(C)(=O)=O)CC2)CC1,1.484299839346786,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,1.255272505103306,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,0.6020599913279624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,1.255272505103306,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(Cl)c2)CC1,0.8129133566428556,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,0.7626785637274363,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(Cl)c2)CC1,1.0791812460476249,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)CC1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,1.1139433523068367,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)NCc1c(F)cccc1F)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,0.7781512503836436,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)NCc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,2.0211892990699383,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)NCc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)NCc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,0.6020599913279624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,1.505149978319906,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCN1C(=O)C(O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F,1.180125875164054,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F,1.5933104124665745,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,1.843049885997958,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,0.9542425094393248,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)S(=O)(=O)c1ccc(-c2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1,2.1760912590556813,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,2.0220738104393616,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)NCc1ccccc1,1.4967006529954503,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,1.7000067055275272,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,0.8790463500934603,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,0.9299856236530446,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,1.6699870940322543,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)c1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,0.4771212547196624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)c1cnc(N2CCN(C3CCN(Cc4ccc(Cl)cc4F)CC3)[C@@H](CC)C2)c(Cl)c1,1.3105881408875175,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
CCO/N=C(\c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(Cl)cncc3Cl)CC2)CC1,0.6020599913279624,train,butina,13,,,,,,,,,,,,,,,,,,,,,,
