SMILES,Standard Value,dset,group,fold,astrazeneca_PPB_cbert_mlm-bert-100,astrazeneca_PPB_cbert_mlm-bert-30,astrazeneca_PPB_cbert_mlm-bert-60,astrazeneca_PPB_cbert_none-bert-0,astrazeneca_PPB_mlm_mlm-bert-100,astrazeneca_PPB_mlm_mlm-bert-30,astrazeneca_PPB_mlm_mlm-bert-60,astrazeneca_PPB_mlm_none-bert-0,astrazeneca_PPB_mtr_mlm-bert-100,astrazeneca_PPB_mtr_mlm-bert-30,astrazeneca_PPB_mtr_mlm-bert-60,astrazeneca_PPB_mtr_mtr-bert-100,astrazeneca_PPB_mtr_mtr-bert-30,astrazeneca_PPB_mtr_mtr-bert-60,astrazeneca_PPB_mtr_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,1.9466543918080088,test,butina,13,1.8843719115666093,1.9327766372684574,1.948613712285052,1.8186310354961335,1.8583312965508694,1.911811335663532,1.8925953489105185,1.8721178844706317,1.8359170646725553,1.8908156838405104,1.826955955560151,1.815703327724976,1.8774347171671177,1.9085224164593892,1.9266772389309559,1.886095230009759,1.8916140880361423,1.8750808006986843,1.7901453932720872,1.875203100903151,1.8843343200356002,1.7953635832681365
Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2cc1C,1.9908270505674788,test,butina,13,1.8959848395236143,1.8724679551832253,1.817039128593127,1.9060795613068917,1.89245502270563,1.8947067363203964,1.846849480018543,1.9737979748427437,1.928135599630856,1.9558862071430954,1.9381376105905403,1.9457085909872698,1.9335160327518661,1.91994201085317,1.9297425904956884,1.875766005653495,1.9167505329700945,1.846748503476806,1.910881622749879,1.9434844787143328,1.9219569921044448,1.8336859579931042
Cc1ccc(-c2nnc(SCC(=O)N3CCN(c4ccccc4)CC3)o2)cc1,1.999217565530104,test,butina,13,1.9341576276056833,1.9214882372265987,1.9102929548467886,1.9709682499646948,1.9404488604891297,1.9557319323953177,1.8309502520073533,1.9734975232220622,1.9537584007234126,1.9600740445241496,1.945946185559013,1.9794373129924232,1.9587039861676396,1.9640269522972809,1.9811252526785588,1.9089601210466691,1.9324481600184718,1.855085617329122,1.9574440408542015,1.9619873944481947,1.9529411742650618,1.9596302275317143
Cc1ccc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)[C@](C)(c2ccccc2)N2CCCCC2)C3)cn1,1.934750874663579,test,butina,13,1.9043338067097355,1.9463579705604162,1.9341170549603248,1.917603768806825,1.9065812215593967,1.8794543388805602,1.9048099396237834,1.961934724289366,1.836969032233502,1.8701368508932033,1.8160520505629036,1.8183998470936924,1.8583157777517456,1.8250419971109624,1.8932133554308377,1.9175269333782294,1.8904781623993083,1.8493477280400474,1.7795030350525272,1.7948661849626004,1.8469077309391877,1.8816683415967974
Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2,1.8943714538562373,test,butina,13,1.8874825634787433,1.9139538360853185,1.8106769709731492,1.5889853212502039,1.8608564408132062,1.8175587457936555,1.786599783541677,1.736728341996609,1.6930175662321392,1.6730933088424595,1.7135333098339303,1.820956892570968,1.7982033004560882,1.7459314804493757,1.69036007399927,1.86864114617454,1.8607384762952486,1.7788062637896962,1.8945607930229864,1.8372217019392323,1.6760130414164112,1.7632510898622704
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)cnn2-c2ccccc2)cc1,1.9921555669562097,test,butina,13,1.913527543922877,1.9339909315848645,1.9614905306193737,1.9330819881008667,1.9691369458819157,1.9465849472384935,1.9434583854805991,1.94180695097476,1.9545602080681415,1.9575871918763965,1.9686654661971341,1.9767499084773539,1.9782922472501543,1.987365464703561,1.9532652937164625,1.9548380100040301,1.9684270042924734,1.9642881161527874,1.9778719834867196,1.9790220816065551,1.9797011155584394,1.9686321036322412
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,1.987067030420531,test,butina,13,1.9842858959721925,1.93850600669239,1.9660873773421341,1.9463000196132443,1.9545728991514193,1.9032320169785675,1.9895396525103666,1.8639490482373111,1.9268573858614573,1.9571511454617994,1.965671574354149,1.9798536700847709,1.965580470239999,1.9797962123169197,1.9717132415326255,1.9868238771243556,1.946835183398977,1.969176089811499,1.974812008498552,1.966538685383657,1.9745902570221106,1.8985189355831844
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C)c(C)nn2-c2ccccc2)cc1,1.9772662124272928,test,butina,13,1.961691241767157,1.9817671423777063,1.9701467059269637,1.9391391097024178,1.985757264207444,1.9828431713209413,1.9855605769629896,1.9054229751501828,1.9347838431269346,1.9258576426850826,1.9691221119070257,1.9825103260936756,1.979883479204261,1.983707876320186,1.9588117260381934,1.984337011741912,1.9820356044592486,1.9881488074884635,1.9795645737404266,1.9738089373663974,1.981383999748532,1.9448776247395605
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3)c(C)nn2-c2ccccc2)cc1,1.9949983865715053,test,butina,13,1.9649490409030739,1.9816154842867666,1.983562447868671,1.9431520037274768,1.97765142010926,1.9792957474019175,1.9339039703273933,1.89007092313082,1.9739733624418947,1.9608031489455633,1.9579992580987338,1.9737077704517738,1.9679687189075086,1.9837281377522067,1.9641557822055122,1.9793139278120617,1.9807261680740555,1.9527865160421702,1.973251820989737,1.9761922185626384,1.9743781914362675,1.9845085749732019
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)c(C)nn2-c2ccccc2)cc1,1.9936426742788416,test,butina,13,1.9734327220107333,1.9777059687454661,1.976714382828758,1.9353416607999185,1.9652761366119802,1.9604739681240306,1.9280441544944211,1.9297673524229828,1.9711823556505694,1.9635842768472245,1.9440961297896893,1.9808969905913056,1.968966007824734,1.9859813093686944,1.964402788072648,1.9799520039640743,1.971853113653021,1.9629975882260715,1.9674424162189672,1.977635334353064,1.9781877411406732,1.9832759529203436
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCOCC3)c(C)nn2-c2ccccc2)cc1,1.9739940735914367,test,butina,13,1.9575388450678943,1.9806515962249895,1.9669823769831305,1.955213953602808,1.9565201141670696,1.9774683924807792,1.9374621627128743,1.9239319838152256,1.954012877545737,1.9705520416762266,1.9357201029509787,1.977327689101676,1.964084536314928,1.9795740016480363,1.9549209674270416,1.9585891164913811,1.9736791597595187,1.9395122599271135,1.9733558097811141,1.9722586938629743,1.9785389013309271,1.9525899503948907
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NCC(C)(C)C)c(C)nn2-c2ccccc2)cc1,1.990812981159832,test,butina,13,1.9753732976063128,1.9743555751460393,1.9730985932229277,1.9410931429145077,1.9612342706928325,1.9306393357375635,1.979910099584565,1.9033868238006653,1.9325702084284706,1.9305932379609272,1.965931572904716,1.9523980768729297,1.9729411639367103,1.9832371269257183,1.9565537835401274,1.9827009114051715,1.9554021464022802,1.977229032430815,1.9714348901233527,1.968522062023352,1.9807046282333989,1.922049704401226
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NCc3ccccc3)cnn2-c2ccccc2)cc1,1.9971241556592043,test,butina,13,1.957175315651332,1.979185431158158,1.976001110732354,1.9493487046638753,1.9574366826001839,1.974734840103533,1.948925646967334,1.9467568802747173,1.9698041564587485,1.9781720740106956,1.9732101625423468,1.9839082161472321,1.9843873595401573,1.9860580816862596,1.9659600022848045,1.95654706627789,1.9744400091373948,1.9476459775694581,1.9773289693452134,1.9859466933515828,1.986143949338564,1.9679737455681667
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C(F)(F)F)nn2-c2ccccc2)cc1,1.99694764308912,test,butina,13,1.987575808221177,1.9642608449983814,1.9792222033206883,1.9610992005668613,1.9588157874269232,1.947113763328766,1.922166759670689,1.908077249057791,1.9476569149842131,1.9547743112840426,1.9657275805640162,1.9605213164462827,1.9683946131269332,1.9824766709088737,1.9780219462721949,1.976796063772152,1.9530560538452943,1.966369311106516,1.9432300783590872,1.951724665722019,1.9449588818411225,1.9528561536286686
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,1.9813440804254936,test,butina,13,1.9840584854768732,1.9580944177645814,1.9690723323088277,1.9673917328448238,1.9204172246629725,1.9015367835106596,1.9404265980890205,1.8966654156206635,1.9501563850105277,1.9565544201713474,1.9598653320300046,1.979498205038052,1.9648312202734064,1.9813862359537102,1.9761966410561194,1.9484871748982244,1.9525713902477413,1.9623083276754105,1.9619607790110118,1.9757292987657555,1.965858988179135,1.9117334399480839
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)C)cc1,1.9476816837419644,test,butina,13,1.9440753851544026,1.898724863884536,1.9403163204507756,1.8887594800006853,1.9297082061275264,1.8597831403660532,1.930998139311551,1.8797462741418862,1.8396376721941479,1.9174481809102681,1.9338376656901883,1.924208442715212,1.9346026513061418,1.958379901031632,1.9486223900900155,1.927765987293185,1.916453596107027,1.8966107511108612,1.9470022435102055,1.9543251184435046,1.9513564259038758,1.8973593774537556
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCC2)cc1,1.9914029207810315,test,butina,13,1.9629048500612942,1.971269025088969,1.9295596945170488,1.8902084594943604,1.9113456409126204,1.8934338322027657,1.958124263642349,1.8725686072780214,1.9220251815460925,1.9273374109596961,1.9123839752411849,1.9648628018925913,1.9507527339551376,1.9609809087892893,1.9387178663869589,1.9727479725339685,1.9300400372193058,1.9557742993187985,1.9367844390085855,1.961119667721722,1.9647658250207656,1.861603832880045
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCCC2)cc1,1.9894036558413504,test,butina,13,1.9763679899780013,1.9649397754245717,1.955967021202351,1.8886443256912833,1.9355375428644623,1.9186915737840133,1.9508937381156897,1.8780412389205403,1.9352449227862427,1.9334626690579892,1.9061676672159065,1.9584594123032955,1.9563324359597265,1.956322058729524,1.9595677567743948,1.971988366538115,1.9288860789840512,1.9564298514031484,1.9437846951485467,1.9642042908241948,1.9514154380531081,1.859546893382931
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCCCC2)cc1,1.986983917438448,test,butina,13,1.9866743278379893,1.934086546291132,1.9664974043771561,1.8850367146545175,1.9077651852250932,1.898726989772237,1.9426783958048401,1.8766685742705176,1.9224700909867272,1.9310215589490158,1.9019665003843549,1.9550666398868746,1.9622836351654387,1.9522922194119843,1.9672525316981495,1.9546626707995685,1.9378819475398885,1.9574348645352486,1.9324293448058518,1.981009914466491,1.946070752476611,1.882530964641581
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(C)CC2)cc1,1.7371130943059612,test,butina,13,1.897163187256654,1.9411783409254488,1.9255851196237814,1.9527465315751005,1.9584283475409703,1.9034157169963055,1.963792404717983,1.8766288703115495,1.933885464655342,1.9018209755859907,1.9075354693422968,1.9265057952698106,1.924586478764469,1.9440145613816393,1.9499134719027176,1.949575994265603,1.9317025392059026,1.9665708793271073,1.9090541921827988,1.950166091540878,1.947457494391883,1.8981139119469645
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(CC(F)(F)F)CC2)cc1,1.9462065538427828,test,butina,13,1.947831103885219,1.950927785467645,1.957765706326784,1.9444213020829448,1.9745463686221847,1.9234053109336244,1.9567456178030935,1.8953055373518337,1.9205995944802412,1.940189367748518,1.9559210607565027,1.9282185447488538,1.935525301097802,1.9472341305190164,1.9499788016294937,1.967997106877993,1.9724743203147392,1.9763854304061774,1.919435377983231,1.9429592128662774,1.9388978730831439,1.940937361319414
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCOC2)cc1,1.966798546383361,test,butina,13,1.972082720080932,1.960134847668084,1.9319603390823963,1.8898831695876552,1.9403788053897097,1.9196263643894287,1.9405302082330342,1.8762267828742358,1.883282347232222,1.9288519916618876,1.9325285541055195,1.9540793624223705,1.9313920399191988,1.9477409114244828,1.9682112456638035,1.9691280092927754,1.9521229086361196,1.9447407237297742,1.9379890929675165,1.9669241228722836,1.958467086489839,1.909267286914619
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCOCC2)cc1,1.8309252427385967,test,butina,13,1.8965660177300796,1.926162818046996,1.903595992771311,1.9065637359580287,1.947228361797282,1.8688683148888805,1.9511984608792887,1.8681309459339754,1.884111046603901,1.9273064831785902,1.9047111212253114,1.9504855922545141,1.9383563285554797,1.9506403701055817,1.933800923875726,1.963460014660157,1.9364237174102348,1.9666881832971401,1.9469410054681133,1.943905200507366,1.9622329395294384,1.880953846820824
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCS(=O)(=O)CC2)cc1,1.884628551464481,test,butina,13,1.9497909827105429,1.9493679816031904,1.9262057891250146,1.9250937058361561,1.9380715184695534,1.906338418784309,1.8874858478884664,1.8554455457678067,1.9351106646736234,1.9213214859813865,1.93321759980591,1.9112460743044193,1.9115515911128134,1.8992056348012631,1.9415648246211696,1.9513322297882831,1.902080270178051,1.9502736944711758,1.9162512482235876,1.9365880380984637,1.9490582537465926,1.9166832594891003
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCSCC2)cc1,1.9732793123296115,test,butina,13,1.9873508116140426,1.946857057794093,1.9048674452369523,1.883668852906714,1.936958228263082,1.8661104309602956,1.9165493030441878,1.8681422072796539,1.9258255527085897,1.9484523956538227,1.9321530511259828,1.9431218389488294,1.9569529844138438,1.9509590678088937,1.9442772074334034,1.9542809267635157,1.9305695722728924,1.9646280989583722,1.91057572737511,1.9635515063042022,1.942205816933483,1.9175512103853547
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2CC(F)(F)F)cc1,1.990861539525432,test,butina,13,1.9782298248263777,1.9489560889114208,1.9250834355179594,1.9138733942418853,1.9698561976395252,1.9143624300197442,1.9220654319887358,1.9015124298543586,1.8966612727044427,1.9310720286104912,1.9544967276966614,1.9456154091838707,1.9566899766583479,1.9794631993501737,1.9395805061015474,1.9641387700592612,1.9515633248035218,1.96235953884035,1.9318185885921553,1.9688842730721081,1.9540340166978751,1.9429570184916127
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,1.9899568738015283,test,butina,13,1.9868892917333216,1.96554091739995,1.96805565272337,1.9680453006510255,1.948482152847227,1.9163947753948047,1.9453695067490786,1.8889525295074001,1.950200544985114,1.951242821999247,1.9614925429466552,1.9793755416972383,1.9629775256705309,1.9815804977965303,1.974895668177905,1.9782290590470246,1.9541976133473935,1.9324414516242974,1.9659703474704984,1.9616091819912336,1.9707514297041715,1.93656160331487
Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,1.9958544798745657,test,butina,13,1.8676945194739096,1.8685396507513194,1.816317413446088,1.938815389332336,1.9051065243060226,1.9152677198966856,1.856004438329356,1.9771448838660706,1.931310773825703,1.958574225801893,1.942415356345957,1.931931424572505,1.9335991278758669,1.9272501395109571,1.9518227512079849,1.855732131382363,1.930276617729908,1.8245280759535942,1.9186235703353247,1.9297797603696236,1.929186885945219,1.9671098226498556
Cc1ccc2nc(C[N+]34CCC(CC3)[C@@H](OC(=O)[C@](C)(c3ccccc3)N3CCCCC3)C4)oc2c1,1.968249394107917,test,butina,13,1.960658248885557,1.947620095491992,1.9694659215855375,1.9335839027333508,1.9042477554209123,1.91312783732103,1.8858231732163084,1.9409991127375446,1.8376587748259872,1.8850709260920229,1.8459932948548863,1.8404320646410361,1.838777829025117,1.8414350071435397,1.888681674741668,1.8691088691908453,1.8731695802620019,1.8912484161767273,1.7381415357453833,1.804894058130226,1.8547316134182572,1.9257838092504107
Cc1cccc(CN2CCC3(CC2)CCN(C(=O)c2ccccc2)CC3)c1,1.732554579851432,test,butina,13,1.7881161641658772,1.8533531711605458,1.8803075320930298,1.8860841476703771,1.8801514783860416,1.9576102323402294,1.9431686281444627,1.9797591615452448,1.8320203766178493,1.8841600636807805,1.8481749252392767,1.8917846255624247,1.86714184088477,1.9091742743715492,1.8756722467098204,1.9055285558126926,1.9353255722484526,1.9506161048112778,1.8280196851739579,1.9127742596371433,1.9292412221111792,1.9709753233733567
Cc1cccc(Oc2cc(CN3CCC[C@H](n4cc(C)c(=O)[nH]c4=O)C3)ccc2C(=O)O)c1,1.983039616046102,test,butina,13,1.8793669263898392,1.9423093198433248,1.8164951282121466,1.8997567330204388,1.9234263439582664,1.9247564261607641,1.9333277897341694,1.925344924976093,1.9097593915399884,1.9140958421786345,1.902982558871156,1.8897917190499927,1.9171869027264645,1.946972662575336,1.947235650751689,1.8834678849153648,1.9403472179090315,1.8853731589262548,1.9181340390946486,1.9459167962840176,1.8880655110462041,1.9702683372316232
Cc1cccc(Oc2cc(S(=O)(=O)N3CCC[C@H](n4cc(C)c(=O)[nH]c4=O)C3)ccc2C(=O)O)c1,1.9746037920870327,test,butina,13,1.8872674650819743,1.9454381556654792,1.894165224674156,1.8827301020178018,1.9433086697924438,1.912654680593181,1.9510968192309424,1.8878904821424174,1.9339257330080992,1.934258575751267,1.9449442199617828,1.9647068103355485,1.940118222232371,1.9500284492626334,1.9119238607302083,1.9518100734216242,1.9090435026203085,1.9118532787679794,1.9162875793775733,1.9501208752314312,1.9191585841725134,1.9007369353831094
Cc1ccccc1/N=N/c1ccc(NC(=O)c2ccnn2C)c(C)c1,1.9992610711131005,test,butina,13,1.9169827442303353,1.8863759858619717,1.9329222252445042,1.8153477812487318,1.9040962835010675,1.9163212227714583,1.7295544883633915,1.9345754023167956,1.9170138805926251,1.9529990026883843,1.9482460131897903,1.8342830893068378,1.790069669784782,1.64507863348627,1.889524080817042,1.8961034707851538,1.8838897884902353,1.7605789373961338,1.9481688304114895,1.8311143801459857,1.9333947763126493,1.8558607613583569
Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,1.8277734895172724,test,butina,13,1.8695596175622964,1.8716145707736018,1.8721891270980473,1.853986843419343,1.8530203940735797,1.7956456836197723,1.88299486274037,1.928916514233673,1.8319453931681042,1.8923659982936645,1.8920298103343303,1.8999019882192187,1.8980765420718972,1.913601764814793,1.8763678035186642,1.8771582478811168,1.8979363658608912,1.8240679034686256,1.910499953836214,1.903748259595813,1.9060695385759652,1.9502978586274062
Cc1ccccc1Nc1nc(N)nc(C)c1Br,1.9660478210764536,test,butina,13,1.9436462100919405,1.9295340882713439,1.9010346501040503,1.8950174924884045,1.885318007641793,1.8267302095994504,1.7933039508446145,1.8952903919985546,1.9085401477016988,1.8992207686754954,1.9456434044486957,1.9272659976234021,1.938565460880629,1.8948975377365047,1.7576317423540369,1.8583031093242834,1.846049653663583,1.7889010306803899,1.8973740307054476,1.9392331812146673,1.906268281945324,1.8793203034647874
Cc1cn(C2CCCN(Cc3cccc(Oc4ccccc4)c3)C2)c(=O)[nH]c1=O,1.9951523768914536,test,butina,13,1.9025574679482327,1.9317524081877773,1.9079468782441575,1.918941686975677,1.9234209207066026,1.9436022889982119,1.9451386747573738,1.962322842056893,1.960573043838385,1.909870535510728,1.912779736662187,1.9058160003473625,1.9632790306219379,1.9473552733161283,1.9278887685471988,1.924405936155515,1.9504353666844219,1.9561381559263384,1.9498368509334176,1.9598927225823959,1.9458628995500404,1.9483961931330074
Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,1.9916247345340048,test,butina,13,1.9626469874071557,1.9530468080532128,1.9136561725946022,1.914640124359643,1.9743263535703952,1.9509652384197054,1.9723206061479934,1.9507413915268486,1.9575624456041694,1.9289016515017001,1.929431601299525,1.9362409313682063,1.912550025305525,1.9184035621833915,1.9509957176322663,1.9822898670041573,1.9493867875673174,1.9719836054127708,1.9237806372491648,1.9654755846846463,1.9188107090125734,1.9313056411312417
Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(C(F)(F)F)c4)c3)C2)c(=O)[nH]c1=O,1.987085029624122,test,butina,13,1.9580879442302617,1.9618236855196995,1.951470808201063,1.9250202273639627,1.9734160135247247,1.9579113075225496,1.938037669116157,1.9481255114492193,1.9607852305922597,1.9125045767942606,1.9255490713897536,1.9365935867316473,1.9420396841853276,1.9475506432304732,1.9336812652693016,1.98395721782424,1.9604712203004302,1.975196048383092,1.9421697603890298,1.9426855097705888,1.9161142496428647,1.9417543215412427
Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.9882021002587809,test,butina,13,1.964066785108433,1.9714023152340454,1.943579586813064,1.9383239932883014,1.9768478288144797,1.9586682807485583,1.982026652051064,1.9365760585012393,1.9354011568063099,1.9335105403818786,1.916110057695316,1.945274657940017,1.9298425938093322,1.9514180844287714,1.9363354803571426,1.9840835592671002,1.9518563550679873,1.9852590705485,1.9438675875634888,1.9535067121977072,1.948033852290175,1.9269757110330088
Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(F)c4)c3)C2)c(=O)[nH]c1=O,1.962937288430002,test,butina,13,1.9223175244186654,1.885191856543219,1.8394105066967885,1.8817931090267461,1.9634632119691349,1.949845332743622,1.9775343688363594,1.9446952618821027,1.8960042655519018,1.9105520904821376,1.9147745146233535,1.8860715747495913,1.9183125102651408,1.9514882237284832,1.9370240310563291,1.965631164786162,1.9355129088605068,1.9708915659960708,1.9139980750129346,1.9405801875382744,1.9213708043949507,1.9336531034534996
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C#N)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.989939013284536,test,butina,13,1.9499287445619982,1.9234365929822572,1.9306708891800235,1.8901018208855729,1.9694896295105266,1.967220317718304,1.967905876276499,1.9125801743635813,1.9386930742476047,1.9467114763145161,1.9330184490205766,1.963935159074814,1.956737417404068,1.9614809398619493,1.9382105767905804,1.9898209608148698,1.9581253310170634,1.9718518235009423,1.9689428954671064,1.95379961337524,1.9573450503012055,1.9377831072675917
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.9822712330395684,test,butina,13,1.9535339390779614,1.9705723162696933,1.9478670693477247,1.9003632972750395,1.9801654806143707,1.9566052358333155,1.9747942723090899,1.9090164197092097,1.9460679516100412,1.9375978351094605,1.9221978503009325,1.959405137898685,1.950899665777324,1.9685038946041065,1.9692741924574293,1.977596134051966,1.9482737669806753,1.9703554379430381,1.9598297751558886,1.9467857332346832,1.9484399447583483,1.944113181020362
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(N)=O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.9841671271469885,test,butina,13,1.9611496901877277,1.9418545651794494,1.949361504341879,1.8819126631022747,1.9781130564461356,1.9613730820209911,1.9799917069105468,1.9228267391333096,1.8516021929812723,1.9329018377177092,1.9206565293607654,1.9554255435281669,1.9334847670744824,1.942727403130333,1.9476679103131191,1.9757857547033513,1.9516407164930398,1.9739326680186013,1.9570488967310533,1.9386079819750126,1.953359713944531,1.9513824992640445
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.966798546383361,test,butina,13,1.9486626236052726,1.9217782044919753,1.9537815640547413,1.9428810932660014,1.9846353167452238,1.9722734306837248,1.9821930947667803,1.8960842225095929,1.942263639803615,1.9444906552475816,1.9266740541295289,1.9623774649680892,1.9646411378406865,1.970569615624275,1.9449382099567913,1.9728856646195863,1.9570350587798644,1.9419564454397413,1.9614210498910989,1.9541673820108107,1.9654029916354956,1.9461583364801558
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cc(F)cc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.994800899294604,test,butina,13,1.9458278329429919,1.9644270914677588,1.9765784290539261,1.9458854363892284,1.957072570137661,1.9725237277028316,1.9823073067051744,1.9136739955612807,1.944591597009378,1.9367670595666118,1.9471719976141433,1.9692286187383832,1.9606104691229427,1.94906511611887,1.9331455547023324,1.9805251620187492,1.9688497867264965,1.944368170912646,1.9625876336869643,1.9470187994969406,1.9586554498825324,1.9359878586920556
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4ccc(Cl)cc4)c3)C2)c(=O)[nH]c1=O,1.9939209588012867,test,butina,13,1.9664084471763759,1.9644900449300469,1.9635605822914324,1.9515221318526637,1.9701404339219595,1.9672953796401749,1.9656906412777093,1.9043761167923074,1.9430538026145694,1.9315925294180485,1.931777670157314,1.9673370612819931,1.9665432018463935,1.960698455356052,1.9172005940853354,1.9749085773123694,1.960233772992126,1.962378126939929,1.9613317660903886,1.958990570315934,1.9536348528495304,1.9348591058124738
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,1.9939209588012867,test,butina,13,1.9707378283871504,1.9361025176281457,1.9089245674953177,1.9493634244667015,1.9627778840190073,1.9579380796121617,1.970677325185963,1.8906022497895583,1.9631751725735977,1.9383183298826792,1.9450670626060473,1.9578466556160672,1.9568392816997748,1.9439977457305275,1.9190438507580654,1.9691886477708116,1.957149781092999,1.8974716814041717,1.942383973966249,1.9619201677840683,1.9621004580648538,1.8959092589711386
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(C(F)(F)F)c4)c3)C2)c(=O)[nH]c1=O,1.9939209588012867,test,butina,13,1.9637912552051964,1.9562987684007467,1.9511865293581936,1.9285603915459932,1.9719173874517995,1.9747121373444194,1.9450154156206378,1.9190535603263772,1.9565315306951516,1.89343980458951,1.9509257574996224,1.955494795918417,1.9490678637797911,1.9355406005700437,1.9278980156953798,1.9776013525061868,1.966037463493387,1.9307423468711675,1.9589126298907473,1.967915673462524,1.964046813473188,1.9330260555595935
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(F)c4)c3)C2)c(=O)[nH]c1=O,1.979684923827025,test,butina,13,1.931749323599726,1.8776093707905352,1.9480608326010744,1.8868119356203104,1.9645424416807886,1.9611219074396518,1.9539915115396747,1.9265594935717834,1.9332486442829226,1.924697076081832,1.9287206699416495,1.9588461925221583,1.9370005541214328,1.952089464249849,1.9280256149691675,1.9619429759692464,1.957859907254744,1.9027704609246783,1.9481487833435422,1.9584244146694525,1.9394153355078947,1.9166430152432559
