SMILES,microsom_stab_h,dset,group,fold,adme_microsom_stab_h_cbert_mlm-bert-100,adme_microsom_stab_h_cbert_mlm-bert-30,adme_microsom_stab_h_cbert_mlm-bert-60,adme_microsom_stab_h_cbert_none-bert-0,adme_microsom_stab_h_mlm_mlm-bert-100,adme_microsom_stab_h_mlm_mlm-bert-30,adme_microsom_stab_h_mlm_mlm-bert-60,adme_microsom_stab_h_mlm_none-bert-0,adme_microsom_stab_h_mtr_mlm-bert-100,adme_microsom_stab_h_mtr_mlm-bert-30,adme_microsom_stab_h_mtr_mlm-bert-60,adme_microsom_stab_h_mtr_mtr-bert-30,adme_microsom_stab_h_mtr_none-bert-0,adme_microsom_stab_h_sbert_mlm-bert-100,adme_microsom_stab_h_sbert_mlm-bert-30,adme_microsom_stab_h_sbert_mlm-bert-60,adme_microsom_stab_h_sbert_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
CCC(=O)Nc1ccc(F)c(NC(=O)N2CC=C(C)CC2)c1,0.963929422,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1n[nH]c2c1COCC2)N1CCC2(C=Cc3ccccc32)CC1,0.685831275,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C#N)cc(N2CCc3c(ncn3CCc3ccccc3)C2)n1,2.988805463,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCCC(=O)Nc1ccc(C(=O)N(C)C)cc1,1.346313847,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCCc1cc(CNC(=O)N2C[C@@H]3C[C@H](C2)Cn2c3cccc2=O)on1,1.219663101,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccn(C)n1,1.640898636,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCCn1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,1.321494867,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nnc(SCc2ccc(F)cc2)s1)C1CCC1,1.71590311,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccnc(Nc2ccc(F)cc2)c1,2.214263518,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCC(N(Cc2cccnc2)C(=O)NCCCc2ccccc2)CC1,0.797890483,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(CCNS(=O)(=O)N2CCOCC2)c(C)c1C,0.818555779,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2cc(=O)[nH]n2c(C)c1CC(=O)OC1CCCCC1,1.021520064,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,1.10503305,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)C(=O)N1CCC(CN(CC(N)=O)C2CCCC2)CC1,1.47444938,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(NS(=O)(=O)c2cccc3cnccc23)cc1)N1CCCC1,1.427112676,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)NCCN1CCc2c(Cl)cc(Cl)cc2C1,1.155062619,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C1c2ccccc2C(=O)N1CCNc1ccc(F)cc1,1.942677591,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCN1CCCc1nc(Cc2c(Cl)cccc2Cl)n[nH]1,1.663738607,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nnc(N2CC(N(C)C)C2)c(C#N)c1CC,0.961468555,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nnc(Nc2cc(C)nc(C3CN(C(=O)C(C)C)CCO3)c2)s1,1.137607271,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccncc1)[C@H]1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1,1.346685415,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,0.927934682,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COCC(=O)Nc1ccc(NC(=O)Cc2ccc(C(F)(F)F)cc2)cc1,1.515582451,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(O)c(CN2CCC(c3nc4ccccc4o3)CC2)n1,1.346704962,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)N2CCOc3ccncc32)cc1,2.02750454,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,2.089389301,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCCc1cc(C)nc(O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C,2.08089333,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCc1cc(-c2ccc(OC)c3ncccc23)nc(N2CCOCC2)n1,1.455864635,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,2.123531517,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)cc(OCCN(C)C(=O)NCCS(=O)(=O)N(C)C)c1,1.572464987,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=c1c2c(C(F)(F)F)cccc2ncn1CCc1ncc[nH]1,1.02881517,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCCCN1CCN(C(=O)c2cccc(-c3ccc(CO)cc3)c2)CC1,1.425469006,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cnc2ccccc2n1)c1ccncc1,0.82445127,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1n[nH]c2c1[C@H](c1ccccc1)C1=C(CC(C)(C)CC1=O)N2,1.970035226,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cn1nc(-c2cc(F)cc(F)c2)cc1N,1.641493941,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)NC[C@H]1CC[C@H](Nc2nc3c(s2)CCSc2ccccc2-3)CC1,1.332155571,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)CC(C)(C)CNc1cn[nH]c(=O)c1Br,0.931254406,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)NCc1ncc[nH]1,1.706700717,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccc(CC)c(C(=O)CSc2nncs2)c1,2.341284128,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCNc1nc(-c2cccnc2)nc(C)c1C,1.69634765,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
C#CCNC(=O)Cc1coc(-c2ccccc2)n1,1.430268606,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(C(=O)N2CCCO2)nc1,1.575291786,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C1(CNC(=O)Cn2ccc(=O)cc2)CCCCC1,0.723947976,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OCC1CCSCC1)c1cccc(-n2cccn2)n1,2.831560733,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COCCc1nsc(Oc2ccc(C)cc2Br)n1,2.170475875,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCc1c(-c2ccccc2)[n+]([O-])c2c([n+]1[O-])CCCCC2,0.951677437,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(NC(=O)c2cnn3cccnc23)c(C2CCCCC2)n1,1.575845718,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(SCOCc2ccccc2)nnc1C1CC1,1.433625845,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(-c2ccc(Cn3nc(C)cc3C)cn2)cc(OC)c1OC,1.664068178,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(N2CCN(CC3CCN(C(=O)CC(C)C)CC3)CC2)n[nH]1,0.865932668,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
C=CCNc1ncc(-c2cnccn2)c(C2CC2)n1,1.113575717,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2ccncc2C)n1,2.296162609,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2cc(C(=O)NCc3nnc4n3CCCCC4)ccc2c1,1.140696553,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)CSc2nncs2)c1,1.354223723,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCn1nc(CNC(=O)c2nc(C)c[nH]2)c2ccccc21,1.049334336,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(CNC(=O)Cn2ccc3cc(S(=O)(=O)N4CCCC4)ccc32)cc1,2.626439946,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COCCN(C)c1ccc(CN2CCOC3(CCCC3)C2)cn1,1.585031864,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)Nc2ccc(CO)cc2)nnn1Cc1ccc(Cl)c(Cl)c1,0.709524356,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C(C1CC1)N1CCC(CNS(=O)(=O)N2CCCCCC2)CC1,1.60686484,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1ccc(CO)cc1)Cc1cc(F)c(F)c(F)c1,1.732361589,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)c1cncc(-c2ccc(S(=O)(=O)N(C)C)cc2)n1,1.907368359,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(=O)n(Cc2noc3c2CCCC3)n1,1.055836851,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCc1cc(=O)[nH]c(SCCCCC2CCOCC2)n1,1.533606848,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1CCNC(=O)N(Cc1cccnc1)C1CCN(C)CC1,1.309012349,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nnc(Sc2nc3cc(C)nn3c3ccccc23)[nH]1,1.136530324,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COCC(=O)Nc1ccc(NC(=O)Cc2cc(C)ccc2C)cc1,1.563836919,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)N(C(=O)Cn1cccc2cc(-c3ccco3)nc1-2)C(C)C,2.57133026,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)CN(C)Cc2nc3ccccc3c(=O)[nH]2)c1C,1.732305283,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(=O)n(CCOc2ccc(Cl)c(F)c2)n1,1.852620263,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(C(=O)Nc2cccc(-c3ccn[nH]3)c2)s1,1.139060079,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc(-c2ncc(CNc3ncccn3)s2)nc1,1.607111741,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1csc(CN2CCc3cc(F)ccc3C2)c1,0.737272177,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)C1=NOC2(CCN(CCCCCF)CC2)C1,2.299204298,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCCc1cc(CNS(=O)(=O)c2cc(-c3cnc(C)o3)ccc2C)on1,2.593232885,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1ccc(CCNC(=O)N2CCC[C@H]2C(=O)N2CCCCC2)cc1,1.293958886,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nnc(N2CCCO2)c(C#N)c1CC,1.220787776,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
c1cc(Nc2cc(C3CC3)[nH]n2)nc(Nc2ccc3nc[nH]c3c2)n1,1.178026788,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C1NC2(CCCCC2)C(=O)N1Cc1csc(-c2ccccc2)n1,1.375407533,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CCC(=O)Nc2nccc3sccc23)o1,1.821080984,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2ncccn2)cc(C2CCCN(CC(=O)Nc3ccc(F)cc3)C2)n1,1.808879124,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
N#CC1(C(=O)NCC2(C3CC3)CC2)CCCCC1,1.27567983,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc2nc(CCC(=O)N3CCc4n[nH]cc4C3)[nH]c2cc1C,1.240923479,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C)c1C(=O)N(C)CCCn1cccn1,1.579577829,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(O[C@H]2CCN(C(=O)c3cc(-c4ccc(C)cc4)on3)CC[C@@H]2O)c1,1.915204543,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,1.66225716,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1cccc(C(C)NC(=O)c2ccnc(-n3cncn3)c2)c1,1.850155922,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCOCC(=O)Nc1cccc(CN2CCCC2)c1,1.177478783,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1cnc(CN2CCC(=O)Nc3cc(F)ccc32)o1,1.994031049,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(c1)cc(C(=O)N1CCOC(C(=O)N3CCc4ccccc4C3)C1)n2C,2.291806033,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)cc(OCCN(C)C(=O)NCCN2CCCCC2=O)c1,2.175874058,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,1.179810223,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cccc(O)c32)cc1,0.954290762,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)c1cncc(N(C)CCN(C)C2CCCC2)n1,0.813180533,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccc(CNc2nncs2)o1,0.890309217,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCc1[nH]nc(NC2CCC(C(=O)OC)CC2)c1C,2.718688487,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,1.094051656,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)CCCSc1nc(N)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,1.615466064,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ccc(CSc2n[nH]c(-c3cc(F)cc(F)c3)n2)n1,1.111464152,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(OCc2n[nH]c(-c3n[nH]c4c3CCC4)n2)cc1,1.706350738,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@@H]1O[C@@H](n2cc(Br)c3c(N)ncnc32)[C@H](O)[C@H]1O,2.548436101,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc2nc(NCCn3ccnc3)ccc2c1,0.803457116,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1cccc(Cl)c1Cl)Cc1cc(=O)n(C)c(=O)n1C,2.280539674,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)Cn3nc(C)ccc3=O)C2)n1,1.295215124,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)C2CCN(CC(=O)NC(=O)Nc3ccccc3)CC2)c(C)c1,1.808447305,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCNc2nc3ccccc3nc21,1.869255194,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C)S(=O)(=O)N(C)Cc1cnc2ccccc2c1,1.179925032,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c2c1,0.983851719,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,1.358011032,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(CC1CCC1)C(=O)C1CCN(c2ccc3nncn3n2)CC1,0.887561041,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C#N)c(NCc2ccccc2-n2ccnc2)n1,1.659688064,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Cc1ccccc1CNCc1ccc2[nH]cnc2c1,1.746400644,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
OCc1nnc(SCCSC2CCCCC2)n1C1CC1,1.461843544,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CCNC(=O)CSc1nc2ccccc2[nH]1,2.056447458,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1ccccn1)N1CCSc2ccccc21,2.629072023,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C(=O)CSc1nncn1C1CC1,1.390846827,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
OCCC1(CNc2ncc(Br)cn2)CC1,0.936815231,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Cc1cc(CN2CCN(S(=O)(=O)N3CCOCC3)CC2)n[nH]1,1.331690426,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CSc1cnc(N2CCCN(c3ncc(SC)cn3)CC2)nc1,2.118813449,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)CSC(C)(C)C)c1ccccc1C#N,1.674833595,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1ccc(C2(C(=O)NC3CCS(=O)(=O)CC3)CCCC2)cc1,1.195650622,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1OC,1.567191108,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ccnc1-c1noc(NCc2ccccc2)n1,0.702775078,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1noc(CNC(=O)N2C[C@@H]3C[C@H](C2)Cn2c3cccc2=O)n1,0.866346423,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
N#CCN1CCC(CNC(=O)c2c(F)ccc(F)c2F)CC1,0.682415862,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)N1CCN(Cc2c(F)cccc2N2CCCC2)CC1,1.383582005,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(CCOc1ccccc1)CC(=O)NCCc1ccccc1,2.426867334,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccccc1COC(=O)c1ccc(C)nc1,2.647509132,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccnc(N2CC(O)(c3ccc(F)cc3)C2)c1C#N,1.995959697,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(-n2cc(Cc3cnc(OCC)nc3)c(=O)nc2SCc2ccc(F)cc2)cc1,1.963367491,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)NCCCC(=O)N[C@H]1C[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@@H](O)[C@H]1O,2.042843173,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1nccnc1N1CCC(C(=O)Nc2cccc(F)c2)CC1,2.259651208,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)NC(=O)C1(Cc2ccccc2-c2ccncc2)CCOCC1,2.429718375,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C1(CNC(=O)N2CCC=C(c3ccccc3)C2)CCOCC1,1.542177858,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCOC1CCN(c2ccnc(C(=O)NCc3ccccc3)c2)CC1,1.261405627,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)C1(NCc2cncnc2)CCCCC1,1.635182049,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2ccc(Cn3nc(C)cc3C)cn2)cc1,1.374455052,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(CCNc2ncnc3ncccc23)cc1,1.124634624,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(CC(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1)C1CCCCC1,2.778966957,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(Cl)c(OC[C@@]2(O)CN(C3CCCC3)CC[C@@H]2O)c1,2.511300347,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1nc2c(s1)CCCC2)c1cnccn1,2.118420158,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(CN2CC(O)(CC#N)C2)ccc1F,1.1766121,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(=O)NCC(=O)Nc2cccc3c2CCCC3)c1,1.762566038,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Clc1cccc(Cl)c1Cc1n[nH]c(CCCn2cccn2)n1,1.999748036,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)[C@@H]2CN(CC3=CC[C@H]4C[C@@H]3C4(C)C)C[C@@H]2C1=O,2.31529425,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,1.764728927,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(CN2CCC(N(C)c3ncc(Cl)cn3)CC2)on1,1.205312653,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(Cl)c2)s1,1.950506026,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)[C@H]2C[C@H]3Oc4c(ccc(O)c4C(=O)NCCNS(C)(=O)=O)[C@H](O)[C@@]3(O)[C@@H]1C2,1.466823151,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCN1CCN(S(=O)(=O)c2c[nH]c(C(C)C)n2)c2ccccc21,2.412445427,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CSCCc1ccncc1)Nc1ccccc1,1.291768324,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1cn2ccccc2n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.529468854,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
OC1(c2cccnc2F)CCN(Cc2ccc(-c3ccc(F)cc3)o2)CC1,1.275334393,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC(N)=O)CC(=O)N1c2ccccc2CCc2ccccc21,1.611925012,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2cnn3c(O)cc(Cn4cccn4)nc23)cc1,1.262759495,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(F)c(-c2noc(N)c2C)c1,1.292743271,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1,2.402383484,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2[nH]c(CNC(=O)c3ncoc3C)nc2c1C,1.132803818,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cl)cc1-c1cccc(C(=O)NCCN2CCCC2=O)c1,2.024777015,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)c2ccc(C)cc2)c(OC)c1,2.007939713,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CCN(CCCCNC(=O)c3c(F)cccc3F)CC2)c1,1.882638362,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cn1nc(N)c2ccc(Br)cc21,1.380826057,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)C1=NOC2(CCN(CCC(C)(C)C)CC2)C1,2.159209144,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(CN2CCCNCC2)cc2c1OCO2,0.713742478,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(F)ccc1-c1nc(CCn2c(C)nc3ccccc32)no1,2.600096893,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2oc(C(=O)N3CC[C@H](O)[C@@H](N4CCOCC4)CC3)cc2c1,1.221231613,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1OC,1.789623012,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CNC(=O)N2CCN(Cc3ccon3)CC2)CCCC1,0.870462432,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)n1,1.708803183,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)S(=O)(=O)CCCN1CCc2ccccc2CC1,1.20054956,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,0.762078087,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)c1ccnc2sc3c(=O)n(N4CCCCCC4)cnc3c12,0.933942603,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)CCc2c[nH]c3ccccc23)n1,1.704502273,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,1.05219358,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(-c2ccc(S(=O)(=O)N(C)C)cc2)cc(C(C)C)n1,1.539176502,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1cccc(-c2cccc(N)n2)c1,2.374878432,train,random,11,,,,,,,,,,,,,,,,,,,,,,,,
