SMILES,Standard Value,dset,group,fold,astrazeneca_Solubility_cbert_mlm-bert-100,astrazeneca_Solubility_cbert_mlm-bert-30,astrazeneca_Solubility_cbert_mlm-bert-60,astrazeneca_Solubility_cbert_none-bert-0,astrazeneca_Solubility_mlm_mlm-bert-100,astrazeneca_Solubility_mlm_mlm-bert-30,astrazeneca_Solubility_mlm_mlm-bert-60,astrazeneca_Solubility_mlm_none-bert-0,astrazeneca_Solubility_mtr_mlm-bert-100,astrazeneca_Solubility_mtr_mlm-bert-30,astrazeneca_Solubility_mtr_mlm-bert-60,astrazeneca_Solubility_mtr_mtr-bert-100,astrazeneca_Solubility_mtr_mtr-bert-30,astrazeneca_Solubility_mtr_mtr-bert-60,astrazeneca_Solubility_mtr_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
CC(=O)N[C@@H]1CCN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,3.939519252618618,test,butina,9,3.9535303733705227,4.0486666752327585,4.168569873035822,4.636684496509771,4.325031420052701,4.072183624194477,4.049259946393268,4.363930859058185,4.3518147257561255,4.044669685665079,4.249900209618424,4.332433512296781,4.483539338360162,4.504974273304284,4.156282119563773,4.072293763025914,4.205855650599821,4.014736734634396,4.282084760887116,4.532293099988701,4.5554091217869495,4.45931274796012
CC(=O)Nc1nc(-c2ccc(Br)s2)cs1,3.342422680822206,test,butina,9,4.197564345638044,4.261483481108871,4.155462256374208,4.365991190726554,4.63275317490924,4.425800985962526,4.506105884694478,4.572972498114586,4.91597406944071,4.726966124191955,4.480067882386172,4.879222465655513,4.7375536703133525,4.793701426560466,4.910924925617154,4.896142841562515,4.373890290906236,4.387134595345786,4.892866439415253,4.591842472352413,4.6544245516375655,4.510386175912263
CC(=O)Nc1nc(-c2ccccc2)ns1,5.260071387985075,test,butina,9,4.812498847846071,4.647961513137929,4.702730092484258,4.675855154890043,4.931374130742237,4.852728290112865,4.9858337251167795,4.537243034009984,5.258313013133936,5.2595665810796115,5.128606077185335,4.914443778195501,4.970744435361067,4.82144115434904,5.071930770046646,4.7600624893984325,4.7236283389315314,4.909446422739534,4.900107852246337,4.877973772830185,4.985543693629251,4.470209479029532
CC(=O)Nc1nc(-c2cccs2)cs1,5.0,test,butina,9,4.8475252648470555,4.57307888070819,4.6033069603840815,4.617713713590344,5.0445685836609995,4.757996766906789,4.613169573637448,4.588100994610836,5.099002260492822,5.012614094811747,4.806576634878104,5.085214139212619,4.946063910062797,5.226530609615041,5.414500953636463,4.9714321388403695,4.536771041576934,4.732830652374508,5.111052806097183,4.748393065217768,4.821673753005676,4.615252112098654
CC(C)(C)C(O)C(Cc1ccccc1Cl)n1cncn1,5.599992177584098,test,butina,9,4.590163931037418,4.561300541939877,4.440195710656542,4.869745975538709,4.7667850098814,4.5183705501244695,4.209027969135952,4.521347822242245,4.984909800730736,5.01707592558417,5.2257808902238105,4.683397019714759,4.669378172737281,4.961186434233774,4.556532614164446,4.347787659171871,4.415936538258262,4.295907520991671,4.586316977198099,4.6726071510177345,4.816820155814799,4.718100954643229
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,4.559906625036112,test,butina,9,4.7597891050567265,4.375535755433306,4.315463901844785,4.311370033737967,4.858827078847276,4.898421866658389,4.784557226886159,4.516780407125342,4.40614896666863,4.655439834948617,4.602388693306988,4.358636341580136,4.628765296433314,4.482468692964218,4.653642072383709,4.80590471215105,4.7843750136307195,4.801534445664628,4.454599722542877,4.1886274639991825,4.322441028774147,4.26178622147327
CC(C)(C)c1cc2nc3c(c(O)n2n1)CN(Cc1ccccc1)C3=O,4.399673721481038,test,butina,9,4.562195407125746,4.437826882561092,4.331233188332302,4.572977988239612,4.3981666283782515,4.288735940241086,4.420916487159912,4.391708925995277,4.700196505431564,4.62292908951469,4.823184095862494,4.609001267070271,4.74260300784965,4.7355574582711775,4.719534085454299,4.365085292785645,4.2061075002380885,4.4208584962168365,4.522843008922489,4.558778321776728,4.373421979438202,4.403563657164353
CC(C)(Cc1cccc(CC(=O)NCc2cccc(-c3ccc(O)cc3)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,4.759667844689631,test,butina,9,4.502413171785975,4.596969679699737,4.821840755102209,4.445356542464127,4.497109105516329,4.254721398790318,4.5485561607224785,4.124031006177959,4.504150108652734,4.534084479404682,4.736515789851686,4.4045438602844245,4.375197703546147,4.419774031726669,4.587741528311248,4.305746869911939,4.276994563477664,4.702982862516946,4.060613868020821,4.794952370569385,4.456315067936408,4.512506899972571
CC(C)C(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccc2)c(=O)c(C(=O)c2ccccc2)cn3Cc2c(F)cccc2F)cc1,3.832508912706236,test,butina,9,4.00971315525287,4.308058851399667,4.163911926289889,4.540210421662536,4.315305722394008,4.440630659543717,4.432912862048761,4.295880490774321,4.25668871075181,3.840919300760945,3.4447497453418325,3.9694673339048716,3.9852650203531215,4.117739279554406,4.526056548231199,4.442093151067932,3.94339929445118,4.299322975604127,3.8169120624811574,3.8836957721882057,3.6348671850472205,4.524911467601136
CC(C)CC(C(=O)NCC(=O)CNS(=O)(=O)c1ccccn1)c1cccc(-c2ccccc2)c1,3.0791812460476247,test,butina,9,4.247768093112274,4.712008930970464,4.3991481287392675,4.342954566325768,4.258859125443425,4.628263746266153,4.450071821556419,4.632180128739861,4.715759064734963,4.460658897890086,4.605806620360857,4.217138246691318,4.695691935491079,4.514850693943371,4.445943202676878,4.1249437801551565,4.452474825258995,4.606388418536435,4.151859181061673,4.364925374218569,4.394072111199593,4.532302284436295
CC(C)COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,3.544068044350276,test,butina,9,4.454214610829693,4.129893184586555,4.173635161989504,4.326241811828703,4.1035889446666545,3.854294801255622,4.309752619075538,4.207004918771453,3.887193213672782,4.182571344322157,4.101187577668322,4.140551574904307,3.9926811232797523,4.279207193485867,3.988071755123837,4.025555215270139,4.133261296304197,4.258769192772451,3.994231141513512,3.8244749307776,4.354382234792931,4.293133169368684
CC(C)Cn1c(=O)n(C)c(=O)c2c(-c3ccncc3)n(Cc3cccc4ccccc34)nc21,4.110589710299249,test,butina,9,4.2341810088802765,4.432971061741139,4.290598960581452,4.4202210900789005,4.225101577821116,4.425481827995513,4.286602188247982,4.418681282316913,4.144003514882508,4.198014803944627,4.121927303220398,4.275428975478786,4.204070991226213,4.307950252975083,4.512039708915258,4.126703113883262,4.319175241806076,4.0716810733528765,3.9471868119707625,4.201275067884962,4.087492854942993,4.304460175400429
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N(C)C)c(Cc3ccccc3C(F)(F)F)sc21,4.480006942957151,test,butina,9,4.27886854228122,4.354214296947285,4.47084285938822,4.569842528760754,4.269430938168835,4.330406522205251,4.393623112738397,4.4691291719487145,4.510470325916435,4.286878143090315,4.0884363716868535,4.599398817724489,4.577806720868697,4.610110626751166,4.668651653602759,4.294295523910367,4.560321580039877,4.392277835501474,4.408643897135319,4.272502513478171,4.2527815715832125,4.488645834435658
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCC3)c(Cc3ccccc3C(F)(F)F)sc21,4.620136054973758,test,butina,9,4.143322036643824,4.126511788592187,4.142382659044016,4.53507552448109,4.29861564425011,4.116245688879927,4.42934887031234,4.5567483508907625,4.560068248575339,4.478910920198255,4.138644579579972,4.70068803454765,4.560232565769034,4.57870117105813,4.430359642070903,3.968196624609992,4.257087383084601,4.319606607544724,4.321336568138898,4.372223986853441,4.4798534828373775,4.59520211723187
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,5.73996769675951,test,butina,9,4.164226111847247,4.667551037568374,4.564539199176416,4.55328178957876,4.510210679232999,4.222714988501803,4.656344108255272,4.32047916651051,4.410692713419333,4.328291271907056,4.341772064258164,4.424982580680174,4.415899777121889,4.664990091495165,4.422598632627198,4.211544296565401,4.3587280925557375,4.627267622576802,4.445500445324303,4.3174481489701,4.636798735456282,4.509483758607218
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccc(F)cc34)sc21,5.940018155007663,test,butina,9,4.069550222665966,4.548719880819983,4.549992999817324,4.691300508614356,4.412021214138509,4.20075209434885,4.747571428400869,4.472453651689549,4.35760000794591,4.173400132670188,4.317070686004344,4.068819053504353,4.196651398479299,4.320033976759464,4.514030270153888,4.086058068182269,4.3595657954775815,4.764198883457765,4.333761721201017,4.332968036171918,4.5808965473291225,4.652249354886967
CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3cccc4ccccc34)sc21,2.3010299956639813,test,butina,9,3.9041237458007867,4.281467274476824,4.233446505379649,4.330385863619015,4.398875558550197,4.260115687683644,4.305414845958904,4.504453487453308,4.311534897335441,4.279732991065843,4.421211651128918,4.219746999203391,4.112315970363092,4.285563544811835,4.511398628601486,4.211942502900441,4.34695803583766,4.110808265401947,4.114691827057144,4.213313629445749,4.049059474826496,4.219135503958685
CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc21,3.361727836017593,test,butina,9,3.995593309892419,4.285990127616887,4.205324754941555,4.384827791299036,4.144277561205747,4.379254465917059,4.387925692180068,4.4500289987292065,4.322509877443284,4.302529906887717,4.362662283586363,4.226591463999971,4.367318365634236,4.448785841479598,4.134134811940084,4.194794231801577,4.374342395859168,4.038931914150629,4.197541146910318,4.36449032142035,4.161303736442055,4.312136459761399
CC(C)Cn1c(=O)n(C)c(=O)c2cn(Cc3cccc4ccccc34)cc21,3.0,test,butina,9,4.322240414122104,4.478948536968877,4.495377360756376,4.292877866538105,4.264936521747727,4.587215931102652,4.291855311149615,4.5535867845385605,4.371417410407892,4.366605933275223,4.325290568831299,4.2809489711579864,4.555755833028535,4.467800069851538,4.479832065295264,4.212189554929219,4.385221784206431,4.489255846988372,4.142098263130424,4.588403904993921,4.277405826780368,4.23908414684893
CC(C)Cn1cnc(-c2ccccc2)c1-c1nc2c(N)ncnc2s1,4.850033257689769,test,butina,9,4.30103554662815,4.447451163441023,4.071027695529446,4.265406698093733,4.280437857059514,4.324705595299403,4.669017183671596,4.2338746529939755,4.236676560767749,4.006490418754854,4.272377067406206,4.3635858680733275,4.460220901209656,4.6477802816328015,4.148514561745471,4.293214429402668,4.360966282149193,4.346680465860487,4.234006355914357,4.389241070742466,4.210191069289507,4.3294075247782535
CC(C)OC(=O)c1cn(Cc2c(F)cccc2F)c2sc(-c3ccc(NC(=O)C(C)C)cc3)c(CN(C)Cc3ccccc3)c2c1=O,4.57978359661681,test,butina,9,4.0004585263036105,4.078625742465554,4.168808779122199,4.0519439446985395,3.997097044386003,4.252956333391563,4.213258081329614,4.34874575260786,3.919724348919731,4.125686102339086,3.67297033110174,3.9636346172501318,3.735888473998349,4.01692404740553,4.515247645369275,4.430391434138797,4.1377212866959585,4.378318913219958,3.899867755530881,3.986252965422151,3.682518614112624,4.238686084448376
CC(C)Oc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,3.6020599913279625,test,butina,9,4.19171688301833,4.122573946404942,4.1092317792633795,4.479250351068236,4.098335735273102,3.7730826526715724,4.212866928760517,4.045157823701396,3.8215041067591,4.2076920756207,4.128231372818786,4.2547274567892375,4.074914149459007,4.100536891482211,4.080621591688853,4.023398231161079,4.091010653034917,4.08915320837061,3.9241391358649467,3.910804209331561,4.254541763634523,4.41073007340126
CC(C)c1nc2ccc(-c3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,5.729974285699556,test,butina,9,4.140069052710888,4.368205595840031,4.258454496684776,4.4526229806201565,4.225924784580153,4.195924350153813,4.148990027631954,4.50723677393283,4.27906888699078,4.639870745559678,4.189302930945182,4.489891884145521,4.795120904201639,4.4566102306314646,4.5376812082122795,4.2503097235958744,4.23034300089702,4.103474076823944,4.606053928508685,4.8437745671495325,4.487404551414611,4.458950470030721
CC(O)(C(=O)c1ccccc1)c1ccccc1,5.830010935936118,test,butina,9,4.935312715983076,4.770029880870669,4.7923653152009384,5.210262396259232,4.826191072452357,4.716582856365027,4.522508789987064,4.846247506107171,4.770593950187201,4.539204694093418,4.65273110772264,4.483396712743752,4.768523295760119,4.822258813807455,4.346883485611748,5.035825622150648,4.6350201854282735,4.967759597686876,4.731649058849419,4.84404199595046,4.875433962851345,4.779033247518289
CC(c1cc2ccccc2s1)N(O)C(N)=O,5.639984248041588,test,butina,9,5.096290378432006,5.118695800985057,5.297563734523387,5.3796832193654,4.8438642599774075,4.903132310599682,4.9843229923151435,5.161293798232201,5.32640744023407,5.194674552849038,5.265861389608196,4.356175612476474,4.687492951116863,4.5327354236730795,5.2046065752030515,4.764004115738532,4.776950536207246,5.177810200553073,4.76937652583969,4.552531007035627,4.545688338034542,4.928916483993166
CC(c1ccccc1)n1cnc2ccccc2c1=O,5.6699673699085045,test,butina,9,4.573661624979139,5.0746663315276725,4.837344392446891,5.517752609697858,4.36066274025165,4.54544335393687,5.017091357019695,5.4123328139166516,4.782263087196203,4.9495729028359685,4.783261619621234,4.9268544459539045,5.0043499700939345,5.080279294853015,4.596877855057032,4.367296324129904,4.845403475798462,4.535622913414992,4.942261903242493,4.989841467366816,4.934425988274799,4.955518582676808
CC1(C)C=Cc2c(O)nc3ccccc3c2O1,4.829946695941636,test,butina,9,4.3270250838358955,4.591234275234977,4.7713543741929865,5.140581340521558,4.1686140779914815,4.42568296806803,4.745398706019336,5.074121516706403,4.9686807805339726,4.775236240397777,4.868406186441118,4.9577074923210676,4.747144959106922,4.603800604388361,4.6078510864280515,4.2909573754232,4.662193049457578,4.898382953342945,4.974668183065533,4.7162343154199124,4.8964656050886965,5.082005983945438
CC1(C)Oc2ncnc(N)c2N=C1c1ccc(C23CCC(C(=O)O)(CC2)CC3)cc1,3.505149978319906,test,butina,9,4.966453686342913,4.482280500383992,4.778389592735153,4.5123516819376706,4.590044026761663,4.642836674857472,4.803856480908078,4.557321040376171,5.0333223540622845,5.128726142464732,4.976922947724388,4.659691823811864,4.72143851268934,4.918249034657664,5.178307494248782,4.527470798400799,4.73394304220437,4.5729246063773425,4.585451201395034,4.590704512261173,4.570779560181528,4.6515807061477075
CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,4.559906625036112,test,butina,9,4.3691653434158715,4.004236378582006,4.3241830780108454,4.597358124018357,4.299653516879714,4.015347238273535,4.212683212214721,4.164427376984268,4.025318750013971,4.3583169066033225,4.07741467024526,4.010944727041283,4.139398539143539,4.234953732196292,4.260008037424879,4.256625714344028,3.978119343709184,4.199051222809631,4.026783096350608,4.029086977163025,4.0840492314038706,4.1710595231371626
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,6.090011024007147,test,butina,9,4.832200525561863,4.864497189950781,4.799932098486782,5.277372276839604,4.8019597538497125,4.856204090967097,5.283232087548103,4.926112975464039,4.627572976581247,4.778636599007846,4.798668474318905,4.291744721595234,4.3332201905172365,4.235157688785023,4.620009635457917,4.7463728516760355,4.765022472878409,4.887129007867989,4.4848588533120015,4.477439666945228,4.524423307686093,4.731868059263147
CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,4.17897694729317,test,butina,9,4.327831905366564,4.231163139082681,3.9724323641709223,4.138337008542371,4.0087753569741995,4.007430576679826,4.195577638928767,4.17502987432319,4.196385596848417,4.3000257840131955,4.510046907118901,4.211684292634714,4.0718885965968585,4.304638707891616,4.4066494254964494,3.989830316304641,3.9564948568683516,4.2117353989465895,4.077538897773588,4.106495310329924,4.32861081903878,4.303679162408362
CCCS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,5.139879086401237,test,butina,9,4.096881222078091,4.45757272067608,4.282037936344456,4.420928492478708,4.217566115949057,4.297087284787179,3.91970988270638,4.077190717703446,4.303827281744367,4.04174239375972,4.347102372644841,4.035493530677516,4.403689805558629,4.248788585612761,4.5364884159206555,4.093384963954224,4.121240912530704,3.8341611946053447,4.3370375341497525,4.257722347357843,4.25538007547422,4.418932854620941
CCCSc1nc2ccc(NC(=O)CCNC(=O)NCCOc3ccc(CC(C(=O)O)C(=O)O)cc3)cc2s1,6.159988050381987,test,butina,9,4.471168841920363,4.745241573328443,4.689081203686885,4.508018375346554,4.825932353966041,4.84085160918337,5.085527604560194,4.624519342965847,4.759249574412581,4.728200775001679,5.360774138812108,4.656782589680595,4.907639123027488,4.707603326108023,5.034126246778429,4.97418594703143,4.828006301560335,4.52112140079638,4.478896312677289,4.647504973316968,4.295489617842804,4.787742746966623
CCCSc1nc2ccc(NC(=O)CCNC(N)=O)cc2s1,4.9698816437465,test,butina,9,4.806781952915181,4.64815752626294,4.643048680659164,4.458960441265038,4.6470895086512325,4.798229822441295,4.886375122323457,4.53398241516427,4.605351906119946,4.624190633325039,4.515057477381951,4.722100677784757,4.5873854387418325,4.834200938693036,4.85390873601643,4.80520782298553,4.562640176168351,4.916162354641437,4.606295019882936,4.592164985102327,4.42352354028046,4.823461075330217
CCCc1c(C(=O)Nc2ccc(F)cc2C)cnn1-c1ccccc1,3.4913616938342726,test,butina,9,4.406294172128225,4.131541176949306,4.199798126069194,4.226273066693422,4.491086405035026,4.396594760438162,4.594395300007562,4.528045236239883,4.572026848757821,4.719792588171108,4.562118256718387,4.732415278619232,4.840284985539495,4.4023637119592,3.9856665212540126,4.321409659102884,4.373172631668882,4.303563600086123,4.672415293745642,4.868449709629788,4.664288193631893,4.553997291008789
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,4.8401060944567575,test,butina,9,3.891885427727557,4.02447790383002,3.853994123200309,4.229187022853184,4.254358659840556,4.126734008753729,4.2789578960162356,4.3232433994201065,4.182675962638836,4.000234013732623,4.197200569443836,4.223789983003532,4.398662461782458,4.3137042059999136,4.208055711544886,4.245373746306765,4.164542725934446,3.964905474117389,4.177222079730189,4.186456907958399,4.182144755505494,4.247207214042245
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NC(C)=O)cc2)c2cccc(F)c2)CC1,5.9599948383284165,test,butina,9,4.023606168584318,4.047886121916338,3.8404170250391214,4.264458299818914,4.2163113143471085,3.9862594547489234,4.402693899904472,4.36534700955379,4.1862936114268505,4.133401941999983,4.354929002254566,4.178936334573924,4.381740156341041,4.206066952802207,4.443491566289201,4.260421996267519,4.1420227303756745,4.061642333644466,4.256135072267057,4.217446784018968,3.9124341489924968,4.163534301509481
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(C(C)=O)CC2)CC1,6.180011119057718,test,butina,9,4.472026241708571,4.068004457231551,4.109839107538934,4.438852084001322,4.590791649028379,4.2768713194921455,4.341025434620526,4.386719234658475,4.1687546146067955,4.630997558974747,4.329640480802613,4.4136355206138,4.513946028843393,4.440850493291664,4.238454778682134,4.294855980147506,4.363420175562454,4.216787142709089,4.478552229744501,4.2571736514699925,4.396410233092652,4.574442912028574
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(Cc3ccccc3)CC2)CC1,5.950023906523327,test,butina,9,4.384029307258466,4.212780505803522,4.056738890416108,4.483382422862445,4.459063895125808,4.089323008199732,4.316659931190726,4.349901034858254,4.147603052669044,4.665605965849436,4.206788704937767,4.447541388987176,4.182371886280062,4.464861104458579,4.300401074860579,4.621512137058874,4.354132810743174,4.329419723488194,4.509429222843889,4.1363608608955715,4.11707334228677,4.464387010985974
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)CC)CC2)CC1,5.660011221289331,test,butina,9,4.177770301529677,4.203841808898366,4.34870474510308,4.468142710244065,4.436836976290838,4.125572098234163,4.503513692878862,4.3519659404456315,4.129761806253651,4.692687640940369,4.360393599896675,4.548538477794108,4.41137389080502,4.544301078731792,4.168972949769426,4.402221298199644,4.240234397085176,4.182280126706098,4.478011622881169,4.172899673817841,4.289501949108313,4.573308409586972
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3cccc(F)c3)CC2)CC1,5.159867847092567,test,butina,9,4.233749093884022,4.315875682710613,4.0246351618149,4.19170746806553,4.366914112073073,4.049517141426568,4.3017497889987855,3.92047861987136,4.130423656842897,4.145812580071996,4.383183534397525,4.481535148487597,4.389906351578076,4.2929037685402385,4.385432463236176,4.0979139005612755,4.212289848506527,4.141049349354817,4.343914247802928,4.141220067113213,4.037994162265213,4.344094160600138
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1,5.839980557678342,test,butina,9,4.456395387995164,4.810970943913316,4.303950612424938,4.433075959929494,4.486248038438259,4.181863954500737,4.603049928301629,3.9946204810481563,4.255378582388304,4.479124454176687,4.233193331330487,4.45245073033697,4.362706038136126,4.402454832938584,4.269974491574575,4.369109562021853,4.200169393597178,4.197391021072009,4.5972601407687055,4.164801122702341,4.102843454459782,4.582666212727716
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C)cc2)CC1,4.88024177589548,test,butina,9,3.9929129744109404,4.126310423741447,3.901296130004965,4.4700813283197895,4.364723869269862,3.9180941586748563,4.284433919979549,4.0376946426207,4.164012455263526,4.458015574312844,4.2834237677031455,4.3381421381268765,4.287568374103829,4.33362962666368,4.1238619345860705,4.2958869095967,4.153611375416698,4.073960201696143,4.392140452886306,4.180274533546646,4.240394491807908,4.539883013696942
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)C(C)(C)C)cc2)CC1,5.0,test,butina,9,4.014599069593,3.8718801609552957,3.9918794158060185,4.4802179736316665,4.325293862119595,4.205516199712517,4.208299592044612,4.409278600445905,4.181413580335382,4.624419184118487,4.212030392912613,4.29440274614199,4.266899944285073,4.149660236640803,4.257492264149581,4.243492783016696,4.23148520780877,4.268766811123461,4.218014797776729,4.270511171138529,4.058860877213956,4.286104226892129
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)Cc3ccccc3)cc2)CC1,3.4471580313422194,test,butina,9,3.885485194327668,4.044418171741142,3.7790894650206828,4.534328009846639,4.36515091128177,4.047685863897844,4.317055792524072,4.307541902460551,4.060313327618602,4.534498466645955,4.209291489810865,4.276749368844895,4.231990866893028,4.128393186004866,4.381866496266301,4.371776667496615,4.225397049441244,4.092537009387267,4.015597233697679,4.196373187237763,3.9501689811067084,4.329863106677298
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(C)=O)cc2)CC1,5.839980557678342,test,butina,9,4.052952476872225,4.046063436640257,3.9024312067659865,4.551994835121719,4.389598727510372,4.279012433516733,4.476731554001635,4.406262604691632,4.165457133355829,4.438230879393029,4.255939745165325,4.068758461515001,4.400875972474833,4.306299049012423,4.345011739882337,4.453698219213999,4.223491036654152,4.108302736331598,4.323769235705636,4.234444873662896,4.007705433403375,4.553451442868582
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(=O)(=O)Cc3ccccc3)cc2)CC1,3.361727836017593,test,butina,9,4.178005845888979,4.2528360524965425,4.1630440774399595,4.478823171126555,4.552289749007863,4.099163728907897,4.1706672269153895,4.370503916955536,4.221812713968004,4.199337258153308,4.2007857364554,4.282286622648059,4.275662414629057,4.287673104403253,4.244185645745117,4.566080630770592,4.201470205387916,4.1448393470743,4.186220546387453,4.0638075395553335,4.382470919065941,4.349474036065491
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1,5.240049772112648,test,butina,9,4.407592468486849,4.5266190227828735,4.353957151694534,4.504573533242356,4.655315757958238,4.348423992865987,4.558263400901321,4.438524738448072,4.28460609874946,4.28547499741793,4.185547877777379,4.265233945890239,4.419470525565142,4.064598812922058,4.400757304648829,4.498404944039075,4.358137830158893,4.342802065125782,4.175102526564186,4.106980348095703,4.23455489401744,4.661441284894436
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1,6.099991233544684,test,butina,9,4.414674453025946,4.18138645294913,4.227486307644565,4.404331882394737,4.587991823063081,4.127882825226774,4.250751133384317,4.222691123186674,3.9823255411238967,4.317276613842355,4.451496940106708,4.381186160258546,4.4056346021348665,4.345586143847413,4.23463511970119,4.629832040639239,4.278198509785647,4.322274433560751,4.455408217129454,4.534551912315443,4.333978292745547,4.552556420381538
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,5.449940988773338,test,butina,9,4.429676954765962,4.127163462999997,3.9919372363803762,4.407580909524421,4.368701239802684,4.150344372725366,4.347015063925533,4.268850992350757,3.869601830768449,4.013935063967668,4.149223781000295,4.153534805169166,4.412158046870438,4.316560734472197,4.389370499214366,4.639708477362399,4.30597891958737,4.377294005623035,4.42292470576573,4.125614325630784,4.221011133369576,4.390158582595792
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,6.130011949671904,test,butina,9,4.435504139836255,4.081931136507963,4.212921331849756,4.549114200907242,4.465597468601939,4.077673604606328,4.413767124328597,4.236002617530225,4.079880822749313,4.641506584831907,4.421359188478979,4.62317047395201,4.443451017777198,4.3599422636104705,4.321716347986434,4.436392515737561,4.153488942050339,4.392798156015675,4.480440724592604,4.500189614255224,4.334442922588446,4.486723734362391
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,4.749736315569061,test,butina,9,4.348525965160016,4.144930268265312,4.159990110383983,4.210213215642798,4.548166588508253,3.965190636233267,4.47548569151411,4.300321389046951,4.010342745568691,4.296105250577325,4.147019700121565,4.231898041895828,4.294089888294316,4.335740806684651,4.177172011526893,4.656427246706916,4.593625193030257,4.740245431882995,4.267329199933304,4.132265411973733,4.177157395686115,4.603050896930784
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,5.459995256047391,test,butina,9,4.505112181139886,4.1655155024964605,4.532407897517175,4.242582853786129,4.565411671972678,4.06403544197695,4.5038794526663954,4.2659849129424625,4.1038635871488935,4.068698765880466,4.27002859923748,4.627083719709861,4.40619284431082,4.276953675109331,4.270075997959607,4.733245631943638,4.566540920694585,4.69624900265049,4.410323302331674,4.204659834746131,4.348481938510536,4.570171848338284
