SMILES,solubility,dset,group,fold,adme_solubility_cbert_mlm-bert-100,adme_solubility_cbert_mlm-bert-30,adme_solubility_cbert_mlm-bert-60,adme_solubility_cbert_none-bert-0,adme_solubility_mlm_mlm-bert-100,adme_solubility_mlm_mlm-bert-30,adme_solubility_mlm_mlm-bert-60,adme_solubility_mlm_none-bert-0,adme_solubility_mtr_mlm-bert-100,adme_solubility_mtr_mlm-bert-30,adme_solubility_mtr_mlm-bert-60,adme_solubility_mtr_mtr-bert-30,adme_solubility_mtr_none-bert-0,adme_solubility_sbert_mlm-bert-100,adme_solubility_sbert_mlm-bert-30,adme_solubility_sbert_mlm-bert-60,adme_solubility_sbert_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,-0.455931956,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nn3c(-c4ccco4)nnc3c3ccccc23)cc1,-0.744727495,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC2CCN(C(=O)OC(C)(C)C)CC2)c1,-0.070581074,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc2cc(C(N)=S)/c(=N/Nc3ccccc3)oc12,-0.346787486,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(N2CCN(c3ccccc3)CC2)S/C1=C\c1ccc(O)cc1O,-0.070581074,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(N2CCCCN2)S/C1=C\c1ccc(F)cc1O,-0.045757491,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(COc2cnc3ccccc3n2)cc1,-0.721246399,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)Nc2cc(-c3ccc(F)c(F)c3)no2)cc1,-0.455931956,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,-0.657577319,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)S(=O)(=O)c1ccc2nccc(Nc3ccc4scnc4c3)c2c1,1.58591171,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc2c3ccccc3oc2c2ccccc12,-0.602059991,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1N1CCN(c2nc(-c3ccc(C)cc3)cc(=O)[nH]2)CC1,-0.698970004,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(N)c2c(OCC3CCN(Cc4c(Cl)cccc4Cl)CC3)cccc2n1,-0.397940009,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2c([O-])n(-c3ccc(C)cc3)n[n+]2Cc2ccccc2)cc1,-0.677780705,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
N#C/C(=C\c1cnn(Cc2ccccc2)c1)c1nc2cc(Cl)ccc2c(=O)[nH]1,-0.769551079,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1,-0.013228266,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C1/C(=C2/CCCCCN2)C(Nc2ccccc2)=NN1c1ccccc1,-0.26760624,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Fc1cccc(Cn2nnc(-c3ccccc3)n2)c1F,-1.0,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1,-0.387216143,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)Nc2ccccc2C(C)=O)cc1,-0.346787486,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1nc(-c2ccc(Cl)c(Cl)c2)n(-c2cccc(NC(=O)c3ccc(F)cc3)c2)n1,-0.602059991,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(F)ccc1NC(=O)c1cccc2cccnc12,-0.356547324,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(NC(=O)Cn2nnn(-c3cccs3)c2=O)c(C)c1,-0.113509275,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2nc3ccccc3[nH]2)cc1NS(=O)(=O)c1ccc(Cl)cc1,-0.552841969,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,-0.522878745,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1oc2cc(OCC(=O)Nc3nccs3)ccc2c(=O)c1Oc1ccc(F)cc1,-0.301029996,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)cc(N3CCC(F)(F)C3)n2)c1,-0.148741651,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
FC(F)(F)c1ccc(Nc2nc3cc(Oc4ccnc(-c5ncc(C(F)(F)F)[nH]5)c4)ccc3[nH]2)cc1,-0.455931956,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(S(=O)(=O)Nc2ccc3c(c2)OCO3)c(C)c1-n1cnnn1,1.2509077,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nncs1)c1ccc(N2CCC3(CCCCC3)C2)nc1,-0.180456064,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1N1CCN(c2nc(-c3ccc(F)cc3)cc(=O)[nH]2)CC1,-0.698970004,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)Cn2nc(C3CC3)ccc2=O)ccc1Cl,-0.065501549,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)Nc1ccc(OC(F)(F)F)cc1,-0.096910013,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,-0.602059991,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2nc(C(=O)Nc3cnc4c(cnn4C(C)C)c3)ccc2c1,-0.823908741,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc2sc(NC(=O)c3cccnc3)nc12,-0.283996656,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(N)=O)c(OCc2c(Cl)ccc3cccnc23)c1,-0.214670165,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1nc2n(c1=O)-c1ccccc1C1=NCCN12)N1CCc2ccccc21,0.762678564,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)OC(C)(C)C)c1ccc2ccccc2n1,-0.552841969,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc2ccccc2n1CC(=O)N(C)Cc1cnn(C)c1,1.67651071,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCOc1ccccc1)N1CCCC(c2n[nH]cc2-c2ccc(Cl)cc2)C1,-0.096910013,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)c1sc(N2CCOCC2)nc1-c1ccccc1,-0.585026652,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(/C=C/N1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O,1.623042434,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)s1,-0.37675071,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)Cc2nc(-c3ccc(C(=O)NCc4cccnc4)cc3)oc2C)cc1,-0.48148606,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1,-0.744727495,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cnn3c(N)c(-c4ccccc4)cnc23)cc1OC,-0.721246399,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nnc3nn(C)c(=O)n3c2-c2ccc(OC)cc2)cc1,-0.602059991,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2csc(CC(N)=O)n2)cc1,1.495544338,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1ccc(/C=C/c2nc3cc(Cl)ccc3o2)cc1,-0.119186408,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1-n1cc2c(c1-c1ccccc1Br)c(=O)n(C)c(=O)n2C,-0.091514981,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COCc1noc(-c2ccc(-c3cc(C)cc(C)c3)nc2)n1,-0.677780705,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl,-0.721246399,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C,-0.522878745,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)CNC(=O)c1ccccc1OCC(=O)Nc1ccc(Br)cc1)c1ccccc1,-0.455931956,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2csc(CC(N)=O)n2)cc1C,1.55448916,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)N1CCc2cc(C(=O)NCCOc3ccc4ccccc4c3)ccc21,-0.356547324,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Nc2ccc(C3CCN(C(=O)c4cc5cc(F)ccc5n4C)CC3)nc2)n1,-0.721246399,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)C(=O)Nc1ncc(-c2ccccc2)s1,-0.259637311,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(-c2csc(NC(=O)Cn3cnnn3)n2)c(C)c1,-0.920818754,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)c1c([O-])n(-c2ccccc2)n[n+]1Cc1ccccc1,-0.698970004,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(O)nc(SCc2cccc(F)c2F)nc1C1CC1,0.322219295,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(-c2ccnc(/C=C/c3ccc(F)cc3Br)n2)cn1,-0.167491087,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(Cl)c2)s1,-0.301029996,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1Cn1c(=O)c2c(nc3n(-c4ccccc4O)c(C)cn23)n(C)c1=O,-0.040958608,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1ccc(N2CCCCC2)c(NC(=O)c2ncoc2-c2ccc3ccccc3c2)c1,-0.619788758,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1ccccc1OC(=O)NCCc1ccc2ccccc2c1,-0.148741651,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(Nc2nc(N3CCCCC3)c3nccnc3n2)cc1,-0.920818754,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(-c2ccccc2NCc2ccsc2)o1,-0.031517051,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(-n2cc(/C=C/c3ccnnc3)nn2)cc1Cl,-0.568636236,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NC2CCN(c3nc(-c4cccs4)nc4ccccc34)CC2)on1,-0.017728767,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cn2c3c(=O)n(Cc4ccccc4Cl)c(=O)n(C)c3nc2n1-c1ccccc1O,-0.721246399,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1sc2ncnc(OCC(=O)Nc3ccc4c(c3)OCO4)c2c1C,-0.585026652,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(-c3ccccc3)cc3nnnn3c2c1,-0.823908741,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)COc1cc(F)cc(-c2cncc(C(=O)N3CCCC3)n2)c1,-0.15490196,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(N2CCN(c3nc(C)cc(C)c3C#N)CC2)c1,-0.045757491,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(c1ccccc1Cl)N1CCCc2cnc(N3CCOCC3)nc21,0.0,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1NC(=O)CSc1nc(C(C)(C)C)nc2ccccc12,-0.568636236,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2[nH]c(C3CN(C(=O)Cc4cccc5ccccc45)C3)nc2c1,-0.522878745,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)cc2)s1,-0.455931956,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)c(C)c4)c3)c3c(N)ncnc32)C1,-0.769551079,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2[nH]c3ncccc3c2CN(C)CCOc2ccccc2OC)cc1,-0.522878745,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)Nc1cc(NCC2CCOCC2)c2ncc(-c3ccc(C(=O)NC4CC4)cc3)n2n1,-0.397940009,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,-0.853871964,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(c1)c1nc3ccccc3nc1n2CC(N)=O,-0.795880017,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCN(c1ccc(C(C)C)cc1)S(=O)(=O)c1ccccc1,-0.187086643,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2nc(CN3C(=O)C(=O)N(C4CCCC4)C3=O)cs2)cc1,-0.585026652,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOc1ccc(-c2cc3c(=O)[nH]ccn3n2)cc1,-0.698970004,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc(CNc2nn3nnnc3c3ccccc23)cc1,-1.0,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)cc1,1.193124598,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)N1CCc2c(cccc2NC(=O)c2ccc(F)cc2)C1,-0.431798276,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)N2Cc3cc4c(cc3C3(CCCC3)C2)OCCO4)no1,-0.522878745,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)[C@@H]1C[C@H](O)CN1CC#Cc1ccc(Cl)cc1,1.50242712,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccsc1C(=O)Nc1nc2ccccc2s1,-0.537602002,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)Nc1cccc(C(=O)N2CCN(C)Cc3ccccc32)c1,-0.698970004,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
C1CCN(c2nc(NC3CC3)nc(N3CCCCC3)n2)CC1,-0.207608311,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2ccc(NC(=O)c3ncoc3-c3ccccc3)cc2)o1,-0.431798276,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(C(=O)Cn2c(=O)n(-c3ccc(F)cc3)c3nc(C)nc(C(N)=O)c32)cc1,-0.408935393,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CSCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,-0.431798276,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)COC(=O)c2cc(O)nc3ccccc23)cc1,-0.161150909,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(NC(=O)c2c([O-])n(-c3cccc(OC)c3)n[n+]2C)c1,-0.721246399,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)NC(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,-0.657577319,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1cccc(C(=O)Nc2cccc(-n3cccn3)c2)c1=O)NC1CCCCC1,-0.096910013,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Oc1ccc(-c2noc(C3CC3)n2)cc1,1.689752696,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOc1ccccc1-c1cc(C(=O)NCCc2cccs2)[nH]n1,-0.431798276,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2c3c(cccc13)CC2)c1ccc(-n2cncn2)cc1,-0.744727495,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)cc(-n2c(S)nnc2COc2cccc3ccccc23)c1,-0.552841969,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CC(=O)NCc2cccc(C(=O)Nc3ccccc3)c2)cc1,-0.420216403,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=c1c(=O)n(-c2ccc(F)c(F)c2)ccn1Cc1ccccc1Cl,-0.431798276,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(Cn2ccn(-c3ccc(F)c(F)c3)c(=O)c2=O)cc1,-0.455931956,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(-c2nnn(Cc3cc(F)cc4cccnc34)n2)c1,-0.853871964,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)(C)c1ccc(Oc2ccc(NC(=O)CSc3cccc[n+]3[O-])cc2)cc1,-0.346787486,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,-0.698970004,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc(-c2cccnc2)cs1)C1CCCCC1,-0.677780705,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(-n2c(S)nnc2COc2cccc3ccccc23)c1,-0.585026652,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cc2c(nc1SCc1cccnc1)CCCCCC2,-0.657577319,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(N)nc(SCC(N)=O)c(C#N)c1-c1ccc(OCC2CC2)cc1,-0.283996656,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,-0.119186408,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)S(=O)(=O)N1CCC(c2ccc3c(NCc4ccccc4F)n[nH]c3n2)CC1,-0.823908741,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(F)ccc1S(=O)(=O)N1CCCc2cnc(N3CCOCC3)nc21,-0.508638306,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCC(Oc1ccccc1)C(=O)Nc1nc2ccccc2[nH]1,1.07371835,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)Cc1cc(-c2ccccc2)on1,1.496098992,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(CN2C(=O)C(=O)N(CC(C)C)C2=O)c1,0.243038049,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COCc1cccc(NC(=O)c2cn(C)c3ccccc23)c1,0.56937391,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc2ccccc2[nH]1)c1ccc(-c2ccccc2)cc1,-0.301029996,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
NCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,2.018076064,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(NC(C2CC2)C2CC2)c(C#N)c1C,0.877371346,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
c1cncc(-c2ccnn2CN2CCOCC2)c1,1.239049093,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Brc1cnc2ccccc2c1,-0.033858267,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(/C=C/c2nccc(C#N)n2)ccc1F,0.514547753,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,0.565257343,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(CS(=O)(=O)C2CCCC2)cn1,1.558708571,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc2c(=O)n(CCC(=O)Nc3cc(C4CC4)n[nH]3)cnc12,0.916980047,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(=O)c2cc(OC)c(OC)cc2n(Cc2ccc(Cl)cc2)c1=O,-0.397940009,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1cccc(CN(C)C)c1)c1ccccc1,0.923761961,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCc1cc(NC(=O)Cc2c(C)nc3nc(SC)nn3c2C)[nH]n1,1.199480915,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1cc(NC(=O)Cn2nc(-c3ccccc3)ccc2=O)[nH]n1,0.813580989,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc2ccccc2[nH]1)C1CCCO1,1.550228353,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N/N=C2\C(=O)N(C)N=C2Nc2ccccc2Cl)cc1,-0.301029996,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]c2cc3ccccc3c(=O)n2c2sc3c(c12)CCCC3,1.180699201,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ccnc1COc1ccc(CO)cc1,1.758760544,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(=O)c2c(nc3n2CCN3c2cc(C)cc(C)c2)n(C)c1=O,-0.301029996,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1.789580712,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ccccc1)S(=O)(=O)c1csc(C(=O)Nc2ccc(C(=O)O)cc2)c1,1.904607364,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc2ncc(-c3nnc(CC(C)(C)C)o3)cc12,1.57599562,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ncccc1C(=O)Nc1sccc1C#N,0.053078443,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,-0.15490196,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCCc1ccc2c(c1)CC[C@@H](C(N)(CO)CO)C2,-0.091514981,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccccc1N/C=C1\C(=O)Oc2ccccc2C1=O,-0.180456064,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc(COc2ccc(/C=C3\SC(=O)N(Cc4ccc(F)cc4)C3=O)cc2)cc1,-0.004364805,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(S(=O)(=O)N2CCc3cc(C(=O)OC)ccc32)cc1,-0.080921908,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CC1CCCC1)NCc1ccncc1,1.763278211,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2nn(-c3ccccc3)nc2C)cc1,-0.537602002,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)N1CCC(C(=O)Nc2cccc(C)c2)CC1,1.750354089,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
C=CCN(c1ccc(C(=O)OC)cc1)S(=O)(=O)c1ccccc1,0.350248018,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc2c(c1)CCN2S(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,-0.045757491,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc2ccccc2[nH]1)C1CC(=O)N(c2cccc(C(F)(F)F)c2)C1,-0.086186148,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)NC(=O)c2c(C)cc3n2CCn2c(C)ccc2-3)cc1,1.519827994,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)Cc1nc2ccccc2[nH]1,1.002166062,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc2oc(Cn3nnc(-c4ccsc4)n3)nc2c1,1.480581787,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1c(C)n(S(=O)(=O)c2ccc(C)cc2)c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc12,-0.27572413,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
NCCOc1cccc(C(F)(F)F)n1,1.337459261,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(N)nc(-c2ccccc2)nc1C(F)(F)F,-0.721246399,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccsc1NC(=O)c1ccccn1,0.771587481,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1sccc1Br)c1nccnc1C#N,0.929418926,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2cc(-c3ccccn3)nc3ccccc23)nc1,-0.744727495,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(/C(N)=N/OC(=O)c2ccc3c(c2)OCCO3)cc1,-0.48148606,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc2c(N)ncnc2[nH]1,1.250420002,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C2=N/C(=C/c3cc4ccccc4n3C(C)=O)C(=O)O2)cc1,0.369215857,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1-c1csc(-n2ncc(C#N)c2N)n1,-0.886056648,train,random,17,,,,,,,,,,,,,,,,,,,,,,,,
