SMILES,HPPB,dset,group,fold,astrazeneca_log_HPPB_cbert_mlm-bert-100,astrazeneca_log_HPPB_cbert_mlm-bert-30,astrazeneca_log_HPPB_cbert_mlm-bert-60,astrazeneca_log_HPPB_cbert_none-bert-0,astrazeneca_log_HPPB_mlm_mlm-bert-100,astrazeneca_log_HPPB_mlm_mlm-bert-30,astrazeneca_log_HPPB_mlm_mlm-bert-60,astrazeneca_log_HPPB_mlm_none-bert-0,astrazeneca_log_HPPB_mtr_mlm-bert-100,astrazeneca_log_HPPB_mtr_mlm-bert-30,astrazeneca_log_HPPB_mtr_mlm-bert-60,astrazeneca_log_HPPB_mtr_mtr-bert-100,astrazeneca_log_HPPB_mtr_mtr-bert-30,astrazeneca_log_HPPB_mtr_mtr-bert-60,astrazeneca_log_HPPB_mtr_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,1.999608958971417,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,1.9981285071282664,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(Nc2cc(N3CCN(C)CC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,1.9792295930221555,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,1.988469770209876,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)s1,1.966798546383361,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)s1,1.9176105257498672,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)s1,1.9689496809813425,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1n[nH]c(C)c1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,1.708845638048179,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(-c2c(F)cc(Cl)cc2-c2cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c2)no1,1.9912260756924949,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(-c2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2)c[nH]1,1.9858304898583925,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(-c2cccc(C(F)(F)F)c2)sc1C(=O)O,1.998695158311656,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2)cs1,1.7548068553544234,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(=O)[C@H](C)Oc2ccc(SCCCCCc3ccccc3)cc2)sc1CCCC(=O)O,1.9969492484953808,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(C)C)c(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)nc1C(N)=O,1.9903832589062336,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(C)C)c(C(N)=O)nc1-c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1,1.988469770209876,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(F)(F)F)ccc1C(=O)Nc1ccc(Cl)c(-c2ccccn2)c1,1.995679060511622,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(F)F)c(C(N)=O)nc1-c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1,1.97570746353718,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(=O)NC(C)(C)C(=O)O)CC3)cc2)nc1C(N)=O,1.9645424660791369,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(=O)NS(C)(=O)=O)CC3)cc2)nc1C(N)=O,1.9496339237992624,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(N)=O)CC3)cc2)nc1C(N)=O,1.940068013739353,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CCO)CC3)cc2)nc1C(N)=O,1.9867717342662448,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(Cl)c(Cl)n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C,1.9595183769729985,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(N2CCOCC2)c2cc(-c3ccccc3)sc2n1,1.9981721219394408,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2ccc(NS(=O)(=O)c3ccc(C)c(C)c3)cc2s1,1.9995654882259823,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2ccc(NS(=O)(=O)c3ccc4c(c3)OCCO4)cc2s1,1.9985644582609416,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1.9273703630390235,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,1.87069645798925,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc(C(N)=S)nc1-c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1,1.9876662649262744,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc(NC(=O)c2cc(NC(=O)c3cc(F)cc(C(F)(F)F)c3)ccc2Cl)s1,1.9984773030365064,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc(NC(=O)c2cc(NC(=O)c3cc(F)cc(Cl)c3)ccc2Cl)s1,1.9982593384236984,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)s1,1.9982593384236984,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1.9923325590474643,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nccc(-c2ccc(-c3nc4ccncc4c(O)c3C#N)cc2)c1Cl,1.999391561719091,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1ncccc1Oc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C,1.9965554496333653,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nccn1-c1ccc(COc2cc(F)cc(C3(C(N)=O)CCOCC3)c2)cc1,1.953807997665307,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nccn1-c1sc(Nc2cnccn2)nc1-c1cccc(C#N)c1,1.98059415577622,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1,1.9908270505674788,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C#N)cc2)c1C(=O)N[C@@H](C)C(C)(C)C,1.98059415577622,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1C(=O)N[C@@H](C)C(C)(C)C,1.9940530635876752,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(-c2ccccc2)c(NS(=O)(=O)C2CCCCC2)c1C(=O)N[C@@H](C)C(C)(C)C,1.9934803190699968,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(-c2ccccc2)nc1C(=O)N[C@@H]1COc2cccc(N3CCN(C)CC3)c2C1,1.9814561665221264,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1-c1ccc(-c2nc3ccncc3c(O)c2C#N)cc1,1.998433718864469,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C2CCCCC2)c(N)c1-c1ccccc1,1.9801397777457543,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(-c2ccc(N3CCC(Oc4cc(F)ccc4Cl)CC3)nn2)o1,1.992155711042617,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,1.955783928916912,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1.8515640822634885,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1.931864513492032,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1.960375631410158,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1nocc1C(=O)Nc1ccc(-c2ccccc2OC(F)(F)F)c(N)n1,1.9929950984313416,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1oc(-c2ccccc2)cc1C(=O)Nc1cccc(C(=O)O)c1,1.999130541287371,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1oc(CN2CCNCC2)cc1C(=O)NCC12CC3CC(CC(C3)C1)C2,1.9303886182443213,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1onc(-c2c(Cl)cccc2Cl)c1CC(=O)NCc1ccc(OCC(F)(F)F)nc1,1.9960736544852755,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)OCc1c(F)cccc1Cl,1.999130541287371,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,1.9892272737305368,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1onc(-c2ccccc2)c1C(=O)N(C)c1ccc(Cl)cc1,1.9814561665221264,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,1.996248914569132,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1sc2c(c1C)c(=O)n(-c1ccc(F)cc1)c(=O)n2CC(=O)NCc1ccco1,1.9882021002587809,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cc1sc2ncnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)c2c1C,1.9897167199481047,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1,1.9740047968974144,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(OCc2cn3ccccc3n2)c2ncccc12,1.9973863843973128,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1.9496339237992624,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,1.922621671523199,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Clc1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,1.9960736544852755,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cn1c(-c2cc(=O)c(O)c[nH]2)nn(S(=O)(=O)NC(=O)N2C[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3csc(N)n3)C2=O)c1=O,1.9801397777457543,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cn1c(-c2cccc(F)c2)nc2c(N)nc(C#CC3(O)CCCC3)nc21,1.9450252012424627,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(F)cc3)nc21,1.9982593384236984,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)c2[nH]cnc2n(C)c1=O,1.640481436970422,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,1.6732052817790453,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c(C(F)(F)F)cc1=O,1.970950934345424,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,1.9992610711131005,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cn1ccnc1S,1.2785249647370176,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Cn1ncc2c(=O)[nH]c(-c3ccccc3)nc21,1.9696022648485392,train,random,13,,,,,,,,,,,,,,,,,,,,,,
FC(F)(F)Oc1ccc(-c2nnc(CCCCc3ccc4cccnc4n3)o2)cc1Cl,1.999652425366079,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,1.961231197044663,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2ccc(F)cc2Cl)cc1,1.999739345106568,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,1.953807997665307,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,1.9939209588012867,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#CCOc1ccccc1-c1ccc(-c2nc3ccncc3c(O)c2C#N)cc1,1.999522013128904,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,1.976258249257045,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#CN=C(N)c1sc(Nc2ccccc2)nc1N,1.952792443044092,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#C[C@@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@@H]1c1ccccc1,1.732554579851432,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(-c2ccc(-c3ccccc3Cl)cc2)nc2ccncc2c1O,1.999652425366079,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(-c2ccc(-c3ccccc3O)cc2)nc2ccncc2c1O,1.9988693638823445,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(-c2ccc(-c3cccnc3)cc2)nc2ccncc2c1O,1.9969492484953808,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(-c2ccc(-c3ccncc3Cl)cc2)nc2ccncc2c1O,1.9976047874604543,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(N)nc2c(c1N)CC(COc1ccccc1)O2,1.9496339237992624,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1cc(Cl)c(F)cc1-c1ccnnc1,1.9982157323709584,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1ccnnc1,1.9974300737974715,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cn1,1.9374677396433773,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(C(=O)Nc2ccc(-n3ccnc3)nc2)cc1,1.8515640822634885,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(C(F)(F)F)nc1O[C@H](CCN)c1ccno1,1.646109521978848,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,1.9767625232674608,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1,1.6175245348862923,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(F)c(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,1.987085029624122,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(NC(=O)Nc2ccccc2Br)c2nn[nH]c12,1.9981721219394408,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)cc1Cl,1.9046614579155243,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc2c(c1)NC(=O)C2c1ncnc2cc(OCCCN3CCOCC3)ccc12,1.9943171526696368,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc2ccc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](F)C3)c2c1,1.9006401839826004,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)[C@H](O)C3)c2c1,1.898560644939712,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,1.9939209588012867,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(-c2cc(Cl)ccc2OCC(=O)O)c1,1.996730515435153,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,1.970950934345424,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1.95861165776488,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cnn2c(N)cc(-c3cccs3)nc12,1.9782718416106355,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cnn2c(NC3CC3)cc(-c3cccs3)nc12,1.9929950984313416,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N/C(=N\C(=O)c1nc(Cl)c(N)nc1N)NCCCCc1ccc(OCC(O)CO)cc1,1.8757555792580545,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,1.4328090050331683,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N=C(N)c1cc2c(-c3ccccc3)cccc2s1,1.953807997665307,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N=C(N)c1ccc(CNC(=O)C2(NC(=O)[C@H](NCC(=O)O)C3CCCCC3)Cc3ccccc3C2)cc1,1.6625689669332602,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N=c1c(S(=O)(=O)c2ccc(Cl)cc2)cc2c(=O)n3ccccc3nc2n1C1CCCC1,1.6989700043360187,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,1.9782718416106355,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)N1c2ccccc2C=Cc2ccccc21,1.8486816540239503,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)NC(=O)C(Nc1ccc2c(c1)CCC2)c1ccccc1,1.9867717342662448,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Nc1sc(-c2ccc(CN3CCCCC3)cc2)cc1C(N)=O,1.8235394336568589,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,1.992686039162128,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,1.9085386321719595,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c2)n1,1.9855162878527155,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1ccc(-c2cc3c(N[C@H]4CCCNC4)ncc(C(N)=O)c3s2)cc1,1.8681152053272168,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,1.7836892363473165,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cccc2c3c([nH]c12)CCCC3,1.8572721735640407,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,1.962937288430002,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)c(F)c3)sc12,1.9953719060281625,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)cc3)sc12,1.9964678902617168,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(F)c(Cl)c3)sc12,1.9983029400985413,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(F)c(F)c3)sc12,1.9916247345340048,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(F)cc3)sc12,1.988469770209876,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(F)cc3F)sc12,1.9792295930221555,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)c1,1.9882021002587809,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CCO)CC3)cc2)n1,1.9876662649262744,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC1=NC(c2ccc(F)cc2)Cc2ccccc21,1.8062478271957905,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21,1.979684923827025,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C3CC3)c2)c2cccc(F)c21,1.9934803190699968,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NC1=NC(c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,1.987085029624122,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,1.992862671389028,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.8572721735640407,train,random,13,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(CCNc2ccc3nnc(-c4ccccc4)n3n2)cc1,1.9858304898583925,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.3653007486379871,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N[C@@H]1CCCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,1.990161192898479,train,random,13,,,,,,,,,,,,,,,,,,,,,,
N[C@H]1CCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,1.9897167199481047,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,1.9989564404704865,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1c2c(nc3ccccc13)CCCC2,1.7279477095447968,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1,1.9903832589062336,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(OCCc2ccccc2)cc1,1.984842231405276,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc2nc(SCC(=O)NC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)sc2c1,1.8681152053272168,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1n[nH]cc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,1.998520882835038,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccncc2)s1,1.9967742708613043,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(-c2ccccn2)nc(N)c1Cc1ccc(Cl)cc1Cl,1.9939209588012867,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc(N)c1N1CCOCC1,1.965295795811656,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,1.9085386321719595,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(Nc2cccc(Br)c2)c2nc[nH]c2n1,1.8098289610678864,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(O)c(Cl)c(-c2ccccc2)n1,1.9787737843301223,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(OCC2CCC2)nc2c1ncn2[C@@H]1O[C@H](CF)[C@@H](O)[C@H]1O,1.887673552454448,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1nc2ccc(-c3ccncc3)cc2s1,1.9450252012424627,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1nc2ccc(OC(F)(F)F)cc2s1,1.9873533887357937,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,1.947384701684741,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1,1.9787737843301223,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O,1.9273703630390235,train,random,13,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O,1.96208508051736,train,random,13,,,,,,,,,,,,,,,,,,,,,,
